gene_id	paralog_count
KRH64954	139
KRH58209	14
KRH37371	26
KRH64955	4
KRH37372	80
KRH64957	15
KRH37374	1920
KRH37378	76
KRH72901	6
KRH20341	5
KRH72902	17
KRH20342	5
KRH72904	6
KRH72905	22
KRH20345	36
KRH72907	44
KRH20347	38
KRH20348	1
KRH40071	80
KRH45326	395
KRH40073	5
KRH40074	5
KRH45329	218
KRH40075	6
KRH08450	24
KRH30780	151
KRH49010	10
KRH08451	27
KRH30781	1956
KRH49011	25
KRH08452	2
KRH08453	24
KRH30783	1959
KRH30784	2
KRG96850	931
KRH55760	6
KRH30785	91
KRG96851	20
KRH49015	105
KRH55761	105
KRH30786	174
KRH55762	107
KRH55763	222
KRH08458	3
KRG96854	3
KRH28180	3
KRH55764	222
KRH30789	1933
KRG96855	29
KRH28181	3
KRH55765	234
KRG96856	97
KRH55766	230
KRG96857	307
KRH28183	3
KRH55767	209
KRG96858	32
KRH55768	4
KRH28185	15
KRH16402	69
KRH55769	105
KRH28186	4
KRH63710	10
KRH16405	5
KRH28189	34
KRH16406	49
KRH18890	345
KRH16407	4
KRH18891	9
KRH63713	5
KRH16408	26
KRH36130	111
KRH18892	9
KRH36131	757
KRH63715	25
KRH11155	28
KRH36132	305
KRH18894	27
KRH36133	3
KRH18895	55
KRH63717	1
KRH11157	1
KRH36134	3
KRH63718	1
KRH11158	1
KRH36135	71
KRH18897	1
KRH63719	2
KRH18898	30
KRH26840	72
KRH26841	14
KRH26842	20
KRH26843	56
KRH26844	9
KRH21590	33
KRH26845	21
KRH21593	40
KRH26848	492
KRH26849	91
KRH46570	10
KRH21595	13
KRH21596	1
KRH46572	1
KRH46573	1
KRH21598	69
KRH46574	2
KRH21599	1
KRH46576	166
KRH07210	66
KRH46577	96
KRH46578	2
KRH46579	52
KRG95612	156
KRH54523	10
KRG95613	76
KRH54524	15
KRH54525	1
KRG90360	3
KRH54526	12
KRG90361	3
KRG95616	71
KRH54527	41
KRG90362	39
KRH54528	2
KRG90363	17
KRH54529	35
KRG90364	142
KRG95619	1
KRG90365	54
KRG90366	30
KRH58210	1
KRH58211	75
KRH17653	118
KRH58212	24
KRH17654	955
KRH58213	33
KRH17655	24
KRH64960	335
KRH17656	318
KRH64961	19
KRH17657	1845
KRH58216	12
KRH64962	57
KRH17658	79
KRH58217	2
KRH64963	13
KRH17659	15
KRH58218	168
KRH64964	3
KRH58219	66
KRH37382	1
KRH64966	3
KRH25600	2
KRH64967	11
KRH37384	45
KRH64968	1
KRH25602	2
KRH64969	5
KRH37386	53
KRH25603	12
KRH37387	25
KRH25604	133
KRH37388	30
KRH72910	8
KRH20350	193
KRH25606	12
KRH20353	1
KRH25608	73
KRH45330	77
KRH25609	66
KRH45331	11
KRH72915	1
KRH20355	178
KRH72916	21
KRH20356	101
KRH45333	64
KRH72917	173
KRH72918	68
KRH20358	33
KRH40080	1147
KRH72919	1
KRH20359	119
KRH40081	62
KRH40083	78
KRH40084	5
KRH40085	1173
KRH40086	4
KRH40089	2
KRH08461	17
KRH49021	6
KRH08462	42
KRH49022	9
KRH08463	16
KRH30793	4
KRH49023	23
KRH30794	1884
KRH49024	337
KRH55770	1
KRH08465	169
KRG96861	2
KRH49025	4
KRH55771	106
KRH08466	13
KRG96862	2
KRH49026	2931
KRH55772	223
KRG96863	189
KRH55773	232
KRH08468	6
KRH30798	1937
KRH49028	9
KRH55774	222
KRH08469	22
KRG96865	137
KRH49029	6
KRH28191	1
KRH55775	228
KRG96866	3
KRH28192	63
KRH55776	224
KRG96867	3
KRH16410	52
KRH55777	219
KRH28194	76
KRH55778	228
KRH28195	18
KRH55779	139
KRH16413	340
KRH28197	2
KRH63720	12
KRH16415	71
KRH16416	5
KRH63722	62
KRH63723	2
KRH16418	115
KRH63724	18
KRH16419	17
KRH36141	27
KRH63725	18
KRH36142	1
KRH63726	1
KRH36143	5
KRH36144	2
KRH63728	1
KRH36145	29
KRH63729	32
KRH36146	1
KRH36147	4
KRH36149	95
KRH26850	31
KRH26852	32
KRH26853	76
KRH26854	299
KRH26855	26
KRH26856	18
KRH26857	2078
KRH46580	9
KRH46581	17
KRH46582	6
KRH34801	11
KRH46585	8
KRH34803	87
KRH46586	2
KRH34804	1
KRH46587	18
KRH07221	1
KRH46588	7
KRH07222	7
KRH46589	12
KRH34807	5
KRH07223	9
KRH34809	3
KRH54530	1
KRH07225	2
KRG95622	15
KRH54533	8
KRH07228	342
KRG95623	3
KRH54534	58
KRH07229	9
KRH54535	6
KRG95625	57
KRH54536	4
KRG90371	23
KRG95626	15
KRG90372	7
KRH54538	34
KRG90373	11
KRG90374	23
KRG95629	12
KRG90375	6
KRG90376	76
KRG90377	2
KRG90378	2
KRH17660	79
KRG90379	3
KRH58220	10
KRH58221	683
KRH58222	39
KRH17664	10
KRH64970	329
KRH17666	76
KRH58225	1
KRH64971	33
KRH17667	28
KRH64972	187
KRH17668	5
KRH64973	191
KRH58228	3
KRH64974	78
KRH58229	3
KRH64975	5
KRH64976	199
KRH37393	2252
KRH25610	8
KRH64977	15
KRH25611	28
KRH64978	23
KRH25612	48
KRH64979	7
KRH37396	4
KRH25613	2
KRH25614	849
KRH37398	1
KRH25615	53
KRH25616	2
KRH20362	5
KRH25617	97
KRH25618	9
KRH45340	1
KRH20364	23
KRH25619	1
KRH45341	54
KRH72925	1
KRH20365	92
KRH45342	43
KRH72926	77
KRH20366	56
KRH72927	33
KRH20367	19
KRH20368	347
KRH40090	127
KRH72929	6
KRH20369	56
KRH40091	127
KRH40092	667
KRH45347	9
KRH40093	172
KRH45348	16
KRH40094	50
KRH45349	3
KRH40095	54
KRH40096	77
KRH40097	35
KRH40099	52
KRH49030	947
KRH08471	133
KRH49031	5
KRG96870	3
KRH49034	15
KRH55780	224
KRG96871	3
KRH55781	234
KRG96872	8
KRH49036	29
KRH55782	225
KRG96873	5
KRH55783	229
KRG96874	4
KRH49038	4
KRH55784	99
KRH08479	177
KRG96875	2
KRH49039	39
KRH55785	226
KRH55786	219
KRH55787	224
KRH55788	234
KRG96879	12
KRH55789	225
KRH63730	5
KRH63731	1
KRH11171	4
KRH63732	4
KRH16427	3
KRH11173	3
KRH36150	208
KRH11174	3082
KRH36151	28
KRH11175	4
KRH36152	29
KRH11176	1
KRH36155	25
KRH11179	47
KRH36156	29
KRH36157	25
KRH36159	28
KRH26862	2082
KRH26863	1825
KRH26865	46
KRH26866	27
KRH26867	1844
KRH46590	7
KRH34810	2
KRH46593	5
KRH34812	1
KRH34813	1
KRH07230	7
KRH07231	34
KRH07232	23
KRH34817	170
KRH34819	131
KRH54540	1
KRG95630	23
KRH54541	1
KRH07236	24
KRG95631	8
KRH54542	26
KRH54543	110
KRG95633	37
KRH07239	253
KRH54545	37
KRG90380	5
KRG95635	127
KRH54546	66
KRG90381	39
KRG95636	1
KRH54547	63
KRG90382	3
KRH54548	68
KRG95638	25
KRH54549	338
KRG90384	114
KRG95639	61
KRG90385	5
KRG90386	1
KRG90387	8
KRH17670	15
KRH17671	1
KRH58230	2
KRH58231	39
KRH17673	23
KRH58232	1258
KRH58233	32
KRH17675	35
KRH17676	1
KRH58235	1
KRH17677	4
KRH58236	3
KRH17678	37
KRH58237	18
KRH17679	5
KRH58239	1
KRH25622	15
KRH25623	2081
KRH25624	85
KRH72930	6
KRH20370	11
KRH25625	8
KRH20371	50
KRH20372	254
KRH25627	12
KRH72933	34
KRH20373	82
KRH45350	3
KRH72934	10
KRH45351	3860
KRH72935	1908
KRH72936	27
KRH20376	41
KRH45353	8
KRH72937	9
KRH20377	6
KRH20378	75
KRH45355	340
KRH72939	28
KRH45358	1
KRH53302	3
KRH08480	128
KRH53303	2
KRH49040	15
KRH53304	146
KRH08482	32
KRH53305	56
KRH49042	1
KRH08483	294
KRH49043	3
KRH08484	8
KRG96880	122
KRH49044	11
KRH55790	234
KRH08485	91
KRH53308	13
KRG96881	5
KRH49045	137
KRH55791	225
KRH08486	43
KRH53309	1876
KRG96882	117
KRH49046	849
KRH55792	228
KRH08487	1474
KRG96883	5
KRH49047	2
KRH55793	97
KRH08488	3
KRG96884	68
KRH49048	1
KRH55794	230
KRG96885	137
KRH49049	1
KRH55795	221
KRG96886	20
KRH55796	224
KRG96887	24
KRH55797	234
KRG96888	4
KRH55798	224
KRG96889	43
KRH55799	229
KRH16433	142
KRH16434	2
KRH16435	5
KRH63741	60
KRH11181	1
KRH11182	19
KRH36160	3
KRH11184	88
KRH36161	33
KRH63745	44
KRH11185	852
KRH36162	64
KRH63746	2703
KRH11186	214
KRH63747	1
KRH11188	17
KRH63749	23
KRH11189	9
KRH36166	20
KRH36167	1
KRH36168	124
KRH36169	83
KRH26870	24
KRH26871	1827
KRH26872	4
KRH26873	2
KRH26874	352
KRH26875	342
KRH26876	38
KRH26877	4
KRH26878	6
KRH26879	340
KRH34822	25
KRH34823	30
KRH34824	5
KRH59800	32
KRH07240	27
KRH34825	43
KRH59801	99
KRH07241	2
KRH59802	2
KRH07242	11
KRH34828	42
KRH59804	108
KRH34829	2
KRH07245	5
KRG95640	51
KRH54551	52
KRH59806	11
KRH07246	8
KRG95641	5
KRH54552	35
KRH07247	294
KRG95642	9
KRH54553	61
KRH54554	4
KRH07249	10
KRG95644	72
KRH54555	29
KRG90390	1
KRG95645	71
KRG90391	95
KRG95646	2
KRG90392	14
KRG95647	8
KRG95648	28
KRH54559	132
KRG95649	1
KRG90395	15
KRH62501	15
KRH17680	541
KRG90399	306
KRH58240	6
KRH62504	3
KRH58241	27
KRH17683	1
KRH62505	12
KRH58242	125
KRH62506	123
KRH58244	1
KRH17686	10
KRH62508	58
KRH58245	173
KRH17687	7
KRH58246	89
KRH17688	9
KRH58247	45
KRH17689	1
KRH58248	5
KRH58249	47
KRH64995	8
KRH25630	30
KRH25631	24
KRH25632	131
KRH25633	23
KRH25634	348
KRH72940	104
KRH20380	1
KRH25635	7
KRH72941	2
KRH25636	219
KRH72942	119
KRH20382	1
KRH25637	4
KRH72943	2
KRH25638	2
KRH45360	9
KRH72944	6
KRH20384	109
KRH25639	10
KRH20385	1488
KRH45362	2
KRH72946	74
KRH20386	4303
KRH45363	47
KRH20387	12
KRH20388	29
KRH20389	55
KRH06000	94
KRH53310	1
KRH06006	67
KRH53312	2
KRH08490	3
KRH06008	3
KRG94403	9
KRH08491	10
KRH53314	8
KRH06009	1849
KRH49051	185
KRG94404	2
KRH08492	26
KRG94405	3
KRH49053	22
KRG94406	159
KRH08494	9
KRH49054	3
KRG94407	24
KRG96891	22
KRH08496	7
KRH53319	27
KRG96892	191
KRH49056	3
KRH08497	5
KRH49057	4
KRH08498	3
KRG96894	106
KRH08499	6
KRH16441	1880
KRG96899	4
KRH16443	4
KRH16444	7
KRH57004	9
KRH11190	9
KRH16445	3
KRH57005	7
KRH11191	1
KRH16446	17
KRH57006	1
KRH63752	12
KRH11192	10
KRH16447	3
KRH63753	143
KRH11194	25
KRH36171	22
KRH57009	52
KRH11195	12
KRH36172	2589
KRH63756	158
KRH11196	23
KRH36173	8
KRH63757	69
KRH11197	1
KRH36174	43
KRH63758	5
KRH11198	121
KRH63759	7
KRH11199	3
KRH36176	43
KRH36177	8
KRH36178	11
KRH71701	47
KRH26880	57
KRH71702	22
KRH26881	60
KRH71703	187
KRH26882	58
KRH26883	60
KRH26884	13
KRH71707	519
KRH26888	4
KRH26889	22
KRH34831	33
KRH34835	9
KRH07252	50
KRH07253	248
KRH07254	126
KRH54560	19
KRG95650	3
KRH54561	612
KRH59816	45
KRG95652	305
KRH54563	177
KRH07258	10
KRG95653	357
KRH54564	3
KRG95654	268
KRH54565	24
KRG95655	340
KRG95656	8
KRH15200	3
KRH54567	78
KRG95657	322
KRH15201	132
KRH54568	38
KRG95658	1
KRH15202	1
KRH54569	80
KRG95659	35
KRH15203	52
KRH15204	3
KRH62510	5
KRH15205	53
KRH62511	5
KRH15208	3463
KRH17692	1
KRH62514	22
KRH15209	3
KRH58251	29
KRH58253	7
KRH17695	1149
KRH62517	16
KRH58254	2
KRH17696	2
KRH58255	132
KRH58256	1181
KRH58257	114
KRH17699	11
KRH58258	182
KRH58259	4
KRH25643	5
KRH25644	124
KRH66204	8
KRH20390	15
KRH20391	9
KRH25646	8
KRH66206	1823
KRH25647	165
KRH66207	454
KRH20393	9
KRH66208	1704
KRH25649	71
KRH66209	1823
KRH45371	30
KRH20395	10
KRH45372	56
KRH72956	23
KRH45373	344
KRH72957	1156
KRH20397	68
KRH45374	53
KRH72958	1856
KRH20398	1
KRH45375	86
KRH72959	113
KRH06010	13
KRH45377	11
KRH06011	2
KRH45378	8
KRH06012	8
KRH45379	1
KRH06013	1
KRH06014	829
KRH53320	215
KRG94410	117
KRH53321	24
KRH06016	38
KRH53322	18
KRH49060	19
KRG94413	19
KRH53324	69
KRH49061	30
KRH53325	1
KRH49062	3
KRG94415	3
KRH53326	1
KRH49063	10
KRG94416	47
KRH53327	222
KRH53328	1869
KRH49065	4
KRH53329	1879
KRH49066	6
KRG94419	17
KRH49067	3
KRH49069	3
KRG98100	13
KRH16451	1767
KRH57011	7
KRG98101	13
KRH16452	2
KRH57012	4
KRG98102	7
KRH16453	64
KRH57013	9
KRH16454	48
KRH63760	7
KRG98104	4122
KRH16455	89
KRH57015	48
KRH16456	35
KRH57016	6
KRH63762	3
KRG98106	71
KRH57017	77
KRG98107	168
KRH16458	3
KRH57018	1
KRH63764	1
KRH16459	1
KRH36181	257
KRH63765	40
KRG98109	3470
KRH36182	7
KRH63766	5
KRH63768	17
KRH63769	14
KRH24402	1
KRH24403	19
KRH36187	5
KRH24404	17
KRH36188	3
KRH71710	106
KRH24405	8
KRH71711	83
KRH24406	103
KRH26890	30
KRH24407	1
KRH26891	32
KRH71713	25
KRH26892	32
KRH71714	74
KRH24409	13
KRH26893	31
KRH26894	32
KRH71716	1
KRH26895	11
KRH26897	4
KRH71719	91
KRH26899	1
KRH34842	240
KRH75403	7
KRH59820	6
KRH07260	17
KRH34845	3
KRH59821	22
KRH75405	35
KRH59822	9
KRH07262	3
KRH75406	108
KRH07263	9
KRH34848	5
KRH75407	1
KRH07264	2
KRH34849	1386
KRH75408	22
KRH54570	17
KRH07265	1
KRG95660	17
KRH75409	2
KRH59826	59
KRH07266	1
KRG95661	11
KRH54572	1
KRH59827	45
KRH07267	1
KRH54573	3
KRH07268	10
KRH54574	80
KRH07269	18
KRG95664	337
KRH54575	174
KRG95665	5
KRH54576	338
KRG95666	11
KRH15210	67
KRG95667	5
KRH54578	5
KRG95668	4
KRH15212	1
KRH54579	9
KRG95669	14
KRH15214	3
KRH62520	2
KRH15216	6
KRH62522	1
KRH62523	9
KRH58260	70
KRH15219	42
KRH58261	40
KRH62525	20
KRH58262	58
KRH62526	18
KRH62527	53
KRH58264	20
KRH62528	54
KRH62529	53
KRH58266	128
KRH58267	12
KRH25650	80
KRH66210	456
KRH25651	1121
KRH66211	8
KRH25652	1493
KRH66212	261
KRH25653	5
KRH66213	22
KRH25654	117
KRH66214	52
KRH72960	19
KRH25655	3622
KRH66215	9
KRH72961	6
KRH25656	118
KRH72962	10
KRH25657	84
KRH66217	244
KRH72963	2
KRH25658	20
KRH66218	11
KRH72964	57
KRH25659	1
KRH66219	154
KRH45382	3
KRH72966	1767
KRH33600	6
KRH45383	2
KRH72967	106
KRH33601	30
KRH45384	12
KRH33602	4
KRH33603	62
KRH45386	5
KRH06020	8
KRH45387	2
KRH45388	1498
KRH33606	30
KRH06022	1458
KRH45389	14
KRH33607	3
KRH06023	7
KRH33608	67
KRH06024	2
KRH33609	69
KRH53331	66
KRH06026	109
KRH53332	5
KRH06027	13
KRG94422	1
KRH06028	5
KRH49070	122
KRG94423	39
KRG94424	309
KRH53335	21
KRG94425	2
KRH53336	5
KRH49073	1757
KRG94426	99
KRH53337	483
KRH49075	1
KRH53339	1006
KRG94429	303
KRH49078	2175
KRH49079	24
KRH16460	83
KRH57020	3
KRH16461	559
KRH16462	9
KRH57022	26
KRH16463	16
KRH57023	3
KRH63770	11
KRH57024	8
KRH16465	221
KRH57025	7
KRG98115	2
KRH16466	1
KRH63772	20
KRG98116	2
KRH57027	36
KRH63773	103
KRH16468	1904
KRH63774	42
KRH57028	18
KRG98118	92
KRH16469	1863
KRH57029	29
KRH63775	1
KRH36192	32
KRH63776	1
KRH36193	140
KRH24410	2
KRH36194	3
KRH63778	8
KRH36195	52
KRH24412	3
KRH63779	8
KRH24413	4302
KRH36197	11
KRH71720	3
KRH24415	18
KRH71722	1
KRH24417	6
KRH71723	4
KRH71724	40
KRH71725	2
KRH71726	85
KRH71727	89
KRH71728	355
KRH71729	6
KRH34852	37
KRH75411	36
KRH34853	210
KRH34854	7
KRH34855	64
KRH75414	52
KRH34856	41
KRH75415	2
KRH59832	59
KRH07272	176
KRH59833	18
KRH07273	1
KRH34858	1
KRH59834	86
KRH07274	313
KRH54580	1031
KRH59835	10
KRH07275	9
KRG95670	3
KRH54581	1266
KRH07276	23
KRH54582	110
KRH59837	4
KRG95672	178
KRH42800	9
KRH59839	3
KRH42801	87
KRG95674	24
KRH54585	6
KRH42803	43
KRH42804	19
KRH15221	132
KRH54589	44
KRH42806	18
KRG95679	23
KRH15223	4
KRH15224	9
KRH42808	52
KRH62530	54
KRH42809	3
KRH62532	1
KRH15227	7
KRH62533	1
KRH58270	24
KRH62535	42
KRH58272	5
KRH62536	5
KRH58273	7
KRH62537	5
KRH58274	73
KRH62538	1
KRH58275	40
KRH58278	141
KRH25661	24
KRH66221	42
KRH25662	12
KRH25663	44
KRH66224	50
KRH72970	5
KRH25665	39
KRH66225	35
KRH25666	116
KRH66226	8
KRH72972	3
KRH25667	510
KRH25668	55
KRH45390	20
KRH25669	56
KRH45391	3
KRH72975	13
KRH45392	481
KRH72976	13
KRH33610	35
KRH45393	10
KRH72977	20
KRH33611	13
KRH45394	38
KRH72978	131
KRH33612	1603
KRH72979	56
KRH33613	4
KRH33614	5
KRH06031	31
KRH06032	11
KRH33617	48
KRH33618	1
KRH06034	428
KRH53340	11
KRG94430	62
KRG94431	83
KRG94432	22
KRH53343	12
KRH06038	24
KRG94433	2
KRH06039	999
KRH49081	2
KRG94434	105
KRH53345	1844
KRH49082	32
KRG94435	40
KRH49084	1
KRG94437	3
KRH53349	20
KRG94439	3
KRH49087	4
KRH49088	21
KRH49089	20
KRH16470	1921
KRH57030	12
KRH16471	1895
KRH57031	14
KRH16472	20
KRH57032	31
KRG98122	10
KRH16473	59
KRG98123	40
KRH16474	1894
KRH57034	12
KRG98124	117
KRH16475	1901
KRH57035	98
KRG98125	4
KRH57036	12
KRH63782	1
KRG98126	62
KRH57037	126
KRG98127	3
KRH16478	1
KRH57038	121
KRH16479	1920
KRG98129	38
KRH63786	45
KRH63787	1
KRH63788	86
KRH24424	10
KRH71730	14
KRH71731	95
KRH71732	70
KRH71733	19
KRH71735	2
KRH34860	77
KRH34861	4
KRH34863	18
KRH59840	1
KRH07280	3
KRH34865	52
KRH75424	9
KRH59841	97
KRH59842	23
KRH07282	4
KRH34867	75
KRH34868	3
KRH59845	4
KRH07285	3964
KRH75429	123
KRH54591	461
KRH59846	30
KRH07286	4103
KRH54592	31
KRH07287	2673
KRH59848	24
KRH07288	15
KRH42810	54
KRH54594	5
KRH42811	117
KRG95684	170
KRH54596	718
KRH42813	762
KRH15230	2
KRH42814	43
KRG95687	66
KRH15231	2
KRH15232	3
KRH42816	1
KRH42817	13
KRH15234	61
KRH42818	1
KRH62540	30
KRH42819	9
KRH62542	2
KRH62543	3
KRH58280	17
KRH62544	191
KRH58281	1
KRH58282	492
KRH62546	626
KRH58283	3
KRH62547	145
KRH58284	29
KRH62548	11
KRH58285	10
KRH62549	4
KRH58289	1
KRH25670	1
KRH66231	7
KRH66232	4
KRH25673	2
KRH66233	56
KRH25674	248
KRH66234	41
KRH72980	1986
KRH25675	5
KRH66235	10
KRH72981	92
KRH72982	349
KRH66238	18
KRH72984	133
KRH25679	228
KRH33620	3
KRH72987	1
KRH72988	184
KRH33624	7
KRH06040	5
KRH06043	905
KRH06044	19
KRH06045	146
KRG94440	19
KRG94441	3
KRG94442	56
KRH49090	1
KRG94443	2
KRH06049	126
KRH49091	46
KRH49092	1044
KRH53356	60
KRH49093	64
KRH53357	27
KRH49094	1
KRH49095	6
KRG94448	24
KRH53359	3
KRH49096	141
KRG94449	368
KRH49098	508
KRH49099	1
KRH16481	5
KRH57042	68
KRH04700	3
KRH16484	20
KRH04701	252
KRH57044	287
KRG98134	238
KRH04702	332
KRH57045	5
KRH63791	11
KRG98135	12
KRH63792	11
KRG98136	233
KRH04704	21
KRH57047	12
KRH63793	32
KRG98137	33
KRH04705	149
KRH63794	2
KRH57048	28
KRG98138	22
KRH63795	2
KRG98139	12
KRH04707	98
KRH63796	11
KRH04708	98
KRH04709	78
KRH63798	119
KRH63799	178
KRH24434	4
KRH71741	1699
KRH24436	65
KRH24437	7
KRH24438	62
KRH71744	7
KRH24439	27
KRH71745	25
KRH71746	1
KRH71749	72
KRH34871	3
KRH75430	3
KRG93200	3
KRH75431	92
KRH34873	3
KRH59850	29
KRH34875	80
KRG93203	16
KRH75434	156
KRH07291	3694
KRH59852	11
KRH75436	14
KRH59853	3054
KRH07293	241
KRH34878	19
KRG93206	157
KRH75437	20
KRH59854	1
KRH07294	5
KRH34879	21
KRG93207	46
KRH59855	17
KRH07295	359
KRG95690	2
KRG93208	152
KRH75439	2
KRH59856	10
KRG95691	1
KRH59857	73
KRH07297	15
KRG95692	957
KRH07298	5
KRH42820	92
KRG95693	230
KRH59859	9
KRH07299	1
KRH42822	1
KRH42823	132
KRG95696	8
KRH67800	187
KRH42824	7
KRG95697	11
KRH42825	7
KRG95698	4
KRH67802	10
KRH42826	5
KRG95699	12
KRH42827	4
KRH67804	1879
KRH42828	10
KRH62550	343
KRH67805	9
KRH15245	22
KRH42829	17
KRH67806	20
KRH62552	6
KRH67807	1133
KRH15247	10
KRH62553	4232
KRH67808	63
KRH15248	7
KRH58290	14
KRH62554	4
KRH67809	17
KRH15249	3
KRH58291	3
KRH58292	2
KRH62556	3
KRH62557	401
KRH58294	3
KRH62558	530
KRH58295	2
KRH58296	35
KRH58297	16
KRH58298	83
KRH58299	54
KRH70501	140
KRH70502	815
KRH25680	8
KRH70503	3
KRH66240	8
KRH25681	119
KRH66241	45
KRH25682	41
KRH70505	22
KRH13900	136
KRH66242	410
KRH13901	5
KRH66243	578
KRH13902	61
KRH66244	1
KRH72990	40
KRH13903	131
KRH72991	42
KRH25686	99
KRH70509	67
KRH13904	12
KRH66246	43
KRH25687	78
KRH13905	2
KRH66247	17
KRH13906	14
KRH66248	8
KRH25689	4
KRH66249	40
KRH72995	25
KRH13908	57
KRH33630	58
KRH33633	17
KRH33634	127
KRH06050	14
KRG99700	12
KRH33635	124
KRH06051	6
KRH33636	11
KRG99702	8
KRH33637	22
KRH06053	14
KRH06054	4
KRH33639	3
KRH53360	7
KRH06055	542
KRG94450	326
KRH53361	48
KRG94451	12
KRH53362	327
KRG94452	232
KRG99707	9
KRH06058	52
KRG94453	67
KRH53364	99
KRH06059	36
KRG94454	65
KRH53365	86
KRG94455	65
KRG94456	12
KRH14000	98
KRH53367	13
KRG94457	65
KRG94458	67
KRG94459	1
KRH14003	3
KRH14004	5
KRH14006	1
KRH14008	670
KRH57050	1
KRH57051	16
KRH57052	8
KRG98142	75
KRH04710	3
KRH57053	53
KRG98143	34
KRH04711	85
KRH57054	1822
KRG98144	7
KRH57055	16
KRG98145	9
KRH57056	11
KRG98146	38
KRH16497	24
KRH04714	9
KRG98147	51
KRG98148	45
KRH04716	18
KRH57059	309
KRG98149	40
KRH04717	1
KRH04718	7
KRH04719	11
KRH24441	3
KRH24442	64
KRH24443	7
KRH24444	3
KRH24445	56
KRH71751	26
KRH24446	59
KRH24447	20
KRH24448	55
KRH71754	7
KRH24449	56
KRH71755	2
KRH71756	57
KRH71757	39
KRH71758	16
KRH71759	99
KRH34880	1
KRH34881	49
KRH34882	7
KRG93210	7
KRH75441	3
KRG93211	467
KRH75442	243
KRH59860	12
KRG93213	398
KRH34886	1
KRG93214	1
KRH75445	257
KRH59862	15
KRH34887	2
KRH75446	256
KRH34888	35
KRH75447	259
KRH75448	4
KRH59865	14
KRH75449	48
KRH59866	63
KRH59868	1009
KRH42831	15
KRH42833	24
KRH15250	17
KRH67811	9
KRH67812	103
KRH67813	30
KRH15253	1
KRH42837	6
KRH67814	8
KRH15254	10
KRH62560	2
KRH67815	30
KRH15255	4
KRH42839	15
KRH62561	608
KRH62562	110
KRH15257	59
KRH62563	61
KRH15258	59
KRH15259	8
KRH62567	19
KRH23202	4
KRH62569	18
KRH70510	12
KRH23205	13
KRH70511	83
KRH70512	313
KRH23207	1
KRH70513	6
KRH23208	44
KRH25691	101
KRH23209	176
KRH66251	9
KRH25692	47
KRH66252	140
KRH25693	1
KRH70516	6
KRH13911	7
KRH66253	97
KRH25694	82
KRH70517	13
KRH13912	920
KRH66254	161
KRH25695	613
KRH70518	7
KRH13913	6
KRH66255	1
KRH25696	301
KRH13914	20
KRH66256	5
KRH25697	28
KRH66257	2
KRH25698	7
KRH13916	3
KRH25699	101
KRH13918	7
KRH13919	9
KRH33641	301
KRH33644	305
KRH74203	2270
KRG99710	4
KRH33645	5
KRH06061	1
KRG99711	114
KRH33646	4
KRH74205	26
KRG99712	89
KRH33647	1
KRH74206	8
KRH06063	19
KRG99713	75
KRH33648	7
KRH74207	7
KRG99714	1
KRH74208	14
KRH53370	3
KRG94460	18
KRG99715	76
KRH74209	4
KRH53371	1
KRG99717	10
KRH06068	7
KRG94463	46
KRG99718	12
KRH53374	3
KRG94464	24
KRG99719	56
KRH53375	4
KRG94465	8
KRH53376	3
KRH14010	186
KRH14011	1
KRH53378	53
KRH14012	42
KRG94469	5
KRH14013	15
KRH14014	1777
KRH14016	6
KRH14017	4
KRG98150	110
KRH14019	30
KRH57061	17
KRG98151	77
KRH57062	1759
KRG98152	126
KRH04720	9
KRG98153	4
KRH04721	22
KRH57064	10
KRG98154	80
KRH04722	5
KRH57065	3
KRG98155	378
KRH04723	47
KRH29700	6
KRG98156	26
KRH04724	83
KRH29701	84
KRG98157	2
KRH04725	2
KRH57068	2
KRG98158	1
KRH04726	3
KRH57069	7
KRG98159	22
KRH04727	1237
KRH29704	226
KRH04728	4
KRH24450	38
KRH29705	900
KRH04729	15
KRH24451	47
KRH29706	744
KRH65010	18
KRH24452	56
KRH65011	13
KRH24453	55
KRH24454	55
KRH29709	119
KRH65013	1864
KRH71760	16
KRH24455	15
KRH65014	1
KRH71761	53
KRH65015	9
KRH71762	15
KRH24457	1
KRH71763	32
KRH65017	4
KRH71764	26
KRH24459	6
KRH71765	27
KRH71766	1
KRH71767	4
KRH32402	783
KRH71769	15
KRH32404	23
KRH32405	6
KRH34890	4
KRH34891	80
KRH75450	305
KRH34892	44
KRH75451	237
KRH34893	23
KRH75452	119
KRH34894	81
KRG93222	180
KRH75453	469
KRH59870	37
KRG93223	68
KRH34896	3
KRG93224	172
KRH75456	3
KRH59873	3
KRG93226	13
KRH59874	9
KRH34899	2
KRG93228	31
KRH59876	15
KRG93229	1
KRH42840	1
KRH59879	12
KRH42841	39
KRH67820	3235
KRH15260	46
KRH42844	1534
KRH67821	354
KRH15261	1535
KRH15264	12
KRH42848	62
KRH42849	6
KRH15266	35
KRH15267	106
KRH62573	2
KRH15268	3
KRH62574	1208
KRH15269	17
KRH62575	11
KRH62576	815
KRH23210	2
KRH62577	1593
KRH23211	1892
KRH23212	22
KRH23213	1
KRH23214	69
KRH70520	13
KRH23215	3
KRH23216	17
KRH70522	39
KRH23217	947
KRH23218	18
KRH23219	28
KRH13920	7
KRH66262	2
KRH70526	22
KRH13921	7
KRH66263	51
