Rank	Gene_ID	Paralog_Count
22669	KRH37371	26
22670	KRH37118	26
22671	KRH36723	26
22672	KRH36561	26
22673	KRH35949	26
22674	KRH35738	26
22675	KRH35599	26
22676	KRH35393	26
22677	KRH34765	26
22678	KRH34719	26
22679	KRH34610	26
22680	KRH34381	26
22681	KRH34175	26
22682	KRH33950	26
22683	KRH33894	26
22684	KRH32933	26
22685	KRH32807	26
22686	KRH32597	26
22687	KRH32533	26
22688	KRH32012	26
22689	KRH31899	26
22690	KRH31607	26
22691	KRH31565	26
22692	KRH31531	26
22693	KRH31372	26
22694	KRH31267	26
22695	KRH30615	26
22696	KRH30114	26
22697	KRH29608	26
22698	KRH29579	26
22699	KRH29489	26
22700	KRH29445	26
22701	KRH29426	26
22702	KRH29333	26
22703	KRH29152	26
22704	KRH28932	26
22705	KRH28713	26
22706	KRH28704	26
22707	KRH28469	26
22708	KRH28414	26
22709	KRH28036	26
22710	KRH27993	26
22711	KRH27932	26
22712	KRH27770	26
22713	KRH27682	26
22714	KRH27553	26
22715	KRH27137	26
22716	KRH27097	26
22717	KRH26855	26
22718	KRH26665	26
22719	KRH26559	26
22720	KRH26403	26
22721	KRH26083	26
22722	KRH26065	26
22723	KRH25945	26
22724	KRH25516	26
22725	KRH25446	26
22726	KRH25425	26
22727	KRH25262	26
22728	KRH25070	26
22729	KRH24931	26
22730	KRH24300	26
22731	KRH24016	26
22732	KRH23984	26
22733	KRH23481	26
22734	KRH23241	26
22735	KRH22934	26
22736	KRH22650	26
22737	KRH22648	26
22738	KRH22492	26
22739	KRH22427	26
22740	KRH22397	26
22741	KRH22200	26
22742	KRH21986	26
22743	KRH21969	26
22744	KRH21207	26
22745	KRH20279	26
22746	KRH20132	26
22747	KRH18900	26
22748	KRH18597	26
22749	KRH18033	26
22750	KRH17907	26
22751	KRH17289	26
22752	KRH17171	26
22753	KRH17162	26
22754	KRH17040	26
22755	KRH17011	26
22756	KRH16701	26
22757	KRH16408	26
22758	KRH16338	26
22759	KRH16219	26
22760	KRH16218	26
22761	KRH16199	26
22762	KRH16165	26
22763	KRH15962	26
22764	KRH15757	26
22765	KRH15467	26
22766	KRH15376	26
22767	KRH15352	26
22768	KRH15304	26
22769	KRH15014	26
22770	KRH14529	26
22771	KRH13997	26
22772	KRH13819	26
22773	KRH13696	26
22774	KRH13451	26
22775	KRH13366	26
22776	KRH13302	26
22777	KRH13265	26
22778	KRH12864	26
22779	KRH12823	26
22780	KRH12368	26
22781	KRH12154	26
22782	KRH12042	26
22783	KRH12023	26
22784	KRH11993	26
22785	KRH11992	26
22786	KRH11952	26
22787	KRH11814	26
22788	KRH11730	26
22789	KRH11615	26
22790	KRH11539	26
22791	KRH11062	26
22792	KRH10751	26
22793	KRH10411	26
22794	KRH10097	26
22795	KRH10092	26
22796	KRH09843	26
22797	KRH09377	26
22798	KRH09376	26
22799	KRH09373	26
22800	KRH09307	26
22801	KRH09051	26
22802	KRH09038	26
22803	KRH09012	26
22804	KRH09010	26
22805	KRH08952	26
22806	KRH08948	26
22807	KRH08492	26
22808	KRH08376	26
22809	KRH07420	26
22810	KRH07174	26
22811	KRH06910	26
22812	KRH06560	26
22813	KRH06504	26
22814	KRH06268	26
22815	KRH06183	26
22816	KRH06094	26
22817	KRH05772	26
22818	KRH05729	26
22819	KRH05688	26
22820	KRH04930	26
22821	KRH04734	26
22822	KRH04696	26
22823	KRH04647	26
22824	KRH04530	26
22825	KRH04496	26
22826	KRH04494	26
22827	KRH03703	26
22828	KRH03669	26
22829	KRH03466	26
22830	KRH03252	26
22831	KRH03234	26
22832	KRH02924	26
22833	KRH02327	26
22834	KRH02246	26
22835	KRH01985	26
22836	KRH01870	26
22837	KRH01764	26
22838	KRH01063	26
22839	KRH00925	26
22840	KRH00692	26
22841	KRH00518	26
22842	KRH00122	26
22843	KRH00117	26
22844	KRH00100	26
22845	KRH00011	26
22846	KRG99412	26
22847	KRG99203	26
22848	KRG99108	26
22849	KRG98993	26
22850	KRG98988	26
22851	KRG98707	26
22852	KRG98310	26
22853	KRG98156	26
22854	KRG97857	26
22855	KRG97693	26
22856	KRG97508	26
22857	KRG97395	26
22858	KRG97354	26
22859	KRG97139	26
22860	KRG97070	26
22861	KRG97008	26
22862	KRG96816	26
22863	KRG96457	26
22864	KRG95607	26
22865	KRG95516	26
22866	KRG95123	26
22867	KRG95028	26
22868	KRG94730	26
22869	KRG94577	26
22870	KRG94200	26
22871	KRG93794	26
22872	KRG93437	26
22873	KRG93391	26
22874	KRG93310	26
22875	KRG93110	26
22876	KRG92958	26
22877	KRG92895	26
22878	KRG92846	26
22879	KRG92613	26
22880	KRG92607	26
22881	KRG92332	26
22882	KRG92056	26
22883	KRG92016	26
22884	KRG91591	26
22885	KRG91430	26
22886	KRG91384	26
22887	KRG90467	26
22888	KRG90118	26
22889	KRG89765	26
22890	KRG89737	26
22891	KRG89510	26
22892	KRG89201	26
22893	KRG89178	26
22894	KRG89120	26
22895	KRG89108	26
22896	KRG88736	26
22897	KRG88612	26
22898	KRH77813	25
22899	KRH77676	25
22900	KRH77593	25
22901	KRH77565	25
22902	KRH77357	25
22903	KRH77175	25
22904	KRH76932	25
22905	KRH76924	25
22906	KRH76741	25
22907	KRH76618	25
22908	KRH75796	25
22909	KRH75687	25
22910	KRH75593	25
22911	KRH75505	25
22912	KRH75362	25
22913	KRH75231	25
22914	KRH74535	25
22915	KRH74344	25
22916	KRH74307	25
22917	KRH74286	25
22918	KRH74256	25
22919	KRH74196	25
22920	KRH74027	25
22921	KRH73271	25
22922	KRH73087	25
22923	KRH72995	25
22924	KRH72724	25
22925	KRH72677	25
22926	KRH72476	25
22927	KRH72408	25
22928	KRH72263	25
22929	KRH72201	25
22930	KRH72143	25
22931	KRH72140	25
22932	KRH71745	25
22933	KRH71713	25
22934	KRH70711	25
22935	KRH70206	25
22936	KRH70059	25
22937	KRH70023	25
22938	KRH70013	25
22939	KRH69940	25
22940	KRH69623	25
22941	KRH68911	25
22942	KRH68773	25
22943	KRH68721	25
22944	KRH68559	25
22945	KRH68481	25
22946	KRH68103	25
22947	KRH68025	25
22948	KRH67832	25
22949	KRH67729	25
22950	KRH67614	25
22951	KRH66978	25
22952	KRH66615	25
22953	KRH66172	25
22954	KRH65976	25
22955	KRH65777	25
22956	KRH65773	25
22957	KRH65753	25
22958	KRH65652	25
22959	KRH65381	25
22960	KRH64866	25
22961	KRH64104	25
22962	KRH64071	25
22963	KRH64052	25
22964	KRH63864	25
22965	KRH63715	25
22966	KRH63029	25
22967	KRH62918	25
22968	KRH62776	25
22969	KRH62761	25
22970	KRH62114	25
22971	KRH61886	25
22972	KRH61837	25
22973	KRH61774	25
22974	KRH61583	25
22975	KRH61382	25
22976	KRH61283	25
22977	KRH60528	25
22978	KRH60180	25
22979	KRH60067	25
22980	KRH59983	25
22981	KRH59555	25
22982	KRH59205	25
22983	KRH59133	25
22984	KRH58989	25
22985	KRH58743	25
22986	KRH58177	25
22987	KRH58018	25
22988	KRH57945	25
22989	KRH57709	25
22990	KRH56816	25
22991	KRH56627	25
22992	KRH56367	25
22993	KRH56038	25
22994	KRH56026	25
22995	KRH55959	25
22996	KRH55947	25
22997	KRH55858	25
22998	KRH55593	25
22999	KRH55517	25
23000	KRH55510	25
23001	KRH55502	25
23002	KRH55493	25
23003	KRH55454	25
23004	KRH55295	25
23005	KRH55251	25
23006	KRH55062	25
23007	KRH54447	25
23008	KRH53895	25
23009	KRH53878	25
23010	KRH52925	25
23011	KRH52812	25
23012	KRH52592	25
23013	KRH52345	25
23014	KRH52340	25
23015	KRH52167	25
23016	KRH52065	25
23017	KRH51036	25
23018	KRH51015	25
23019	KRH50161	25
23020	KRH50060	25
23021	KRH50036	25
23022	KRH49944	25
23023	KRH49921	25
23024	KRH49514	25
23025	KRH49162	25
23026	KRH49011	25
23027	KRH48626	25
23028	KRH48535	25
23029	KRH48417	25
23030	KRH48206	25
23031	KRH48182	25
23032	KRH48086	25
23033	KRH48085	25
23034	KRH47759	25
23035	KRH47628	25
23036	KRH47599	25
23037	KRH47387	25
23038	KRH47193	25
23039	KRH47079	25
23040	KRH46604	25
23041	KRH46558	25
23042	KRH46489	25
23043	KRH46398	25
23044	KRH46376	25
23045	KRH46056	25
23046	KRH45980	25
23047	KRH45760	25
23048	KRH45703	25
23049	KRH45473	25
23050	KRH45313	25
23051	KRH45229	25
23052	KRH44616	25
23053	KRH44519	25
23054	KRH44258	25
23055	KRH43837	25
23056	KRH43211	25
23057	KRH43155	25
23058	KRH43077	25
23059	KRH42689	25
23060	KRH42346	25
23061	KRH41967	25
23062	KRH41931	25
23063	KRH41464	25
23064	KRH41326	25
23065	KRH41250	25
23066	KRH40808	25
23067	KRH40113	25
23068	KRH39939	25
23069	KRH39932	25
23070	KRH39224	25
23071	KRH39159	25
23072	KRH38983	25
23073	KRH38932	25
23074	KRH38874	25
23075	KRH38860	25
23076	KRH38406	25
23077	KRH38129	25
23078	KRH38066	25
23079	KRH38036	25
23080	KRH38004	25
23081	KRH37793	25
23082	KRH37781	25
23083	KRH37666	25
23084	KRH37549	25
23085	KRH37387	25
23086	KRH37270	25
23087	KRH37124	25
23088	KRH37049	25
23089	KRH37039	25
23090	KRH36795	25
23091	KRH36697	25
23092	KRH36347	25
23093	KRH36298	25
23094	KRH36157	25
23095	KRH36155	25
23096	KRH35432	25
23097	KRH35390	25
23098	KRH35248	25
23099	KRH35246	25
23100	KRH35156	25
23101	KRH35006	25
23102	KRH34822	25
23103	KRH34779	25
23104	KRH34627	25
23105	KRH33782	25
23106	KRH33044	25
23107	KRH32908	25
23108	KRH32876	25
23109	KRH32645	25
23110	KRH32614	25
23111	KRH32412	25
23112	KRH32167	25
23113	KRH31997	25
23114	KRH31729	25
23115	KRH31645	25
23116	KRH31608	25
23117	KRH31515	25
23118	KRH31206	25
23119	KRH31178	25
23120	KRH30892	25
23121	KRH30812	25
23122	KRH30592	25
23123	KRH30518	25
23124	KRH30306	25
23125	KRH30192	25
23126	KRH29916	25
23127	KRH29789	25
23128	KRH29523	25
23129	KRH28271	25
23130	KRH28090	25
23131	KRH27880	25
23132	KRH27527	25
23133	KRH27190	25
23134	KRH27139	25
23135	KRH26943	25
23136	KRH26931	25
23137	KRH26550	25
23138	KRH26321	25
23139	KRH26229	25
23140	KRH26175	25
23141	KRH25954	25
23142	KRH25860	25
23143	KRH25579	25
23144	KRH25502	25
23145	KRH25316	25
23146	KRH25159	25
23147	KRH25013	25
23148	KRH24783	25
23149	KRH24544	25
23150	KRH24520	25
23151	KRH24460	25
23152	KRH24114	25
23153	KRH24069	25
23154	KRH23604	25
23155	KRH23494	25
23156	KRH23443	25
23157	KRH23314	25
23158	KRH22975	25
23159	KRH22742	25
23160	KRH22736	25
23161	KRH22369	25
23162	KRH22223	25
23163	KRH22189	25
23164	KRH22022	25
23165	KRH21625	25
23166	KRH21623	25
23167	KRH21576	25
23168	KRH21372	25
23169	KRH21239	25
23170	KRH20777	25
23171	KRH20772	25
23172	KRH20755	25
23173	KRH20710	25
23174	KRH20459	25
23175	KRH20140	25
23176	KRH20021	25
23177	KRH19991	25
23178	KRH19111	25
23179	KRH18502	25
23180	KRH18371	25
23181	KRH17362	25
23182	KRH17328	25
23183	KRH17081	25
23184	KRH16357	25
23185	KRH16277	25
23186	KRH16171	25
23187	KRH16025	25
23188	KRH15839	25
23189	KRH15704	25
23190	KRH15616	25
23191	KRH15461	25
23192	KRH15113	25
23193	KRH14919	25
23194	KRH14097	25
23195	KRH13723	25
23196	KRH13693	25
23197	KRH13635	25
23198	KRH13472	25
23199	KRH13434	25
23200	KRH13419	25
23201	KRH13399	25
23202	KRH13007	25
23203	KRH12744	25
23204	KRH12608	25
23205	KRH12573	25
23206	KRH12122	25
23207	KRH12118	25
23208	KRH12108	25
23209	KRH12010	25
23210	KRH11700	25
23211	KRH11375	25
23212	KRH11194	25
23213	KRH11044	25
23214	KRH10998	25
23215	KRH10706	25
23216	KRH10254	25
23217	KRH10248	25
23218	KRH10219	25
23219	KRH09890	25
23220	KRH09876	25
23221	KRH09829	25
23222	KRH09678	25
23223	KRH09453	25
23224	KRH09108	25
23225	KRH08981	25
23226	KRH08971	25
23227	KRH08853	25
23228	KRH08562	25
23229	KRH08429	25
23230	KRH08369	25
23231	KRH08177	25
23232	KRH07567	25
23233	KRH07326	25
23234	KRH06951	25
23235	KRH06603	25
23236	KRH06337	25
23237	KRH06201	25
23238	KRH05668	25
23239	KRH05521	25
23240	KRH05355	25
23241	KRH04929	25
23242	KRH03837	25
23243	KRH03772	25
23244	KRH03587	25
23245	KRH03224	25
23246	KRH03132	25
23247	KRH02464	25
23248	KRH02436	25
23249	KRH02247	25
23250	KRH02129	25
23251	KRH02073	25
23252	KRH00973	25
23253	KRH00872	25
23254	KRH00822	25
23255	KRG99867	25
23256	KRG99579	25
23257	KRG99556	25
23258	KRG99433	25
23259	KRG99229	25
23260	KRG99010	25
23261	KRG98997	25
23262	KRG98373	25
23263	KRG98287	25
23264	KRG98239	25
23265	KRG98087	25
23266	KRG97999	25
23267	KRG97911	25
23268	KRG97348	25
23269	KRG97021	25
23270	KRG96838	25
23271	KRG96544	25
23272	KRG96377	25
23273	KRG96283	25
23274	KRG96119	25
23275	KRG96049	25
23276	KRG96022	25
23277	KRG95638	25
23278	KRG95494	25
23279	KRG95394	25
23280	KRG93517	25
23281	KRG92980	25
23282	KRG92891	25
23283	KRG92718	25
23284	KRG92161	25
23285	KRG92150	25
23286	KRG91601	25
23287	KRG90601	25
23288	KRG90453	25
23289	KRG89658	25
23290	KRG89498	25
23291	KRG89389	25
23292	KRG89265	25
23293	KRG89259	25
23294	KRG89187	25
23295	KRG89165	25
23296	KRG89162	25
23297	KRG88622	25
23298	KRG88514	25
23299	KRH77514	24
23300	KRH77482	24
23301	KRH77474	24
23302	KRH76854	24
23303	KRH76419	24
23304	KRH76152	24
23305	KRH76118	24
23306	KRH76097	24
23307	KRH76084	24
23308	KRH75961	24
23309	KRH75751	24
23310	KRH75740	24
23311	KRH75696	24
23312	KRH75531	24
23313	KRH74985	24
23314	KRH74834	24
23315	KRH74471	24
23316	KRH74321	24
23317	KRH74308	24
23318	KRH73960	24
23319	KRH73583	24
23320	KRH73226	24
23321	KRH73007	24
23322	KRH72735	24
23323	KRH72427	24
23324	KRH72185	24
23325	KRH72178	24
23326	KRH72037	24
23327	KRH71566	24
23328	KRH71352	24
23329	KRH71350	24
23330	KRH71150	24
23331	KRH70922	24
23332	KRH70920	24
23333	KRH70913	24
23334	KRH70863	24
23335	KRH70846	24
23336	KRH70636	24
23337	KRH70031	24
23338	KRH70030	24
23339	KRH70029	24
23340	KRH70027	24
23341	KRH70025	24
23342	KRH70024	24
23343	KRH69386	24
23344	KRH69234	24
23345	KRH69133	24
23346	KRH68851	24
23347	KRH68792	24
23348	KRH68620	24
23349	KRH68487	24
23350	KRH68206	24
23351	KRH68108	24
23352	KRH68055	24
23353	KRH67989	24
23354	KRH67905	24
23355	KRH67396	24
23356	KRH67332	24
23357	KRH67280	24
23358	KRH67115	24
23359	KRH66801	24
23360	KRH66800	24
23361	KRH66553	24
23362	KRH65972	24
23363	KRH65558	24
23364	KRH65346	24
23365	KRH64822	24
23366	KRH64751	24
23367	KRH64202	24
23368	KRH64180	24
23369	KRH64178	24
23370	KRH63336	24
23371	KRH63181	24
23372	KRH63180	24
23373	KRH63018	24
23374	KRH63015	24
23375	KRH63012	24
23376	KRH62407	24
23377	KRH62331	24
23378	KRH62206	24
23379	KRH62122	24
23380	KRH60734	24
23381	KRH60500	24
23382	KRH60379	24
23383	KRH60096	24
23384	KRH59848	24
23385	KRH59306	24
23386	KRH58931	24
23387	KRH58626	24
23388	KRH58368	24
23389	KRH58332	24
23390	KRH58270	24
23391	KRH58212	24
23392	KRH57775	24
23393	KRH57645	24
23394	KRH57546	24
23395	KRH57251	24
23396	KRH57132	24
23397	KRH56466	24
23398	KRH56293	24
23399	KRH56089	24
23400	KRH55969	24
23401	KRH55744	24
23402	KRH55516	24
23403	KRH55494	24
23404	KRH55435	24
23405	KRH55402	24
23406	KRH55378	24
23407	KRH54863	24
23408	KRH54737	24
23409	KRH54735	24
23410	KRH54565	24
23411	KRH53992	24
23412	KRH53981	24
23413	KRH53919	24
23414	KRH53890	24
23415	KRH53767	24
23416	KRH53766	24
23417	KRH53583	24
23418	KRH53321	24
23419	KRH53161	24
23420	KRH53052	24
23421	KRH52825	24
23422	KRH52500	24
23423	KRH51888	24
23424	KRH51506	24
23425	KRH51434	24
23426	KRH51144	24
23427	KRH51082	24
23428	KRH50599	24
23429	KRH50267	24
23430	KRH49968	24
23431	KRH49889	24
23432	KRH49749	24
23433	KRH49559	24
23434	KRH49107	24
23435	KRH49079	24
23436	KRH48865	24
23437	KRH48798	24
23438	KRH48745	24
23439	KRH48709	24
23440	KRH48083	24
23441	KRH47997	24
23442	KRH47961	24
23443	KRH47933	24
23444	KRH47718	24
23445	KRH47354	24
23446	KRH47048	24
23447	KRH46899	24
23448	KRH46888	24
23449	KRH46561	24
23450	KRH46549	24
23451	KRH46548	24
23452	KRH46254	24
23453	KRH46121	24
23454	KRH45992	24
23455	KRH45892	24
23456	KRH45676	24
23457	KRH45566	24
23458	KRH45086	24
23459	KRH45084	24
23460	KRH45063	24
23461	KRH45054	24
23462	KRH45002	24
23463	KRH44198	24
23464	KRH43746	24
23465	KRH43727	24
23466	KRH43720	24
23467	KRH42865	24
23468	KRH42833	24
23469	KRH42776	24
23470	KRH42642	24
23471	KRH42405	24
23472	KRH42251	24
23473	KRH42152	24
23474	KRH42012	24
23475	KRH41882	24
23476	KRH41794	24
23477	KRH41721	24
23478	KRH40396	24
23479	KRH39913	24
23480	KRH39733	24
23481	KRH39578	24
23482	KRH38557	24
23483	KRH38480	24
23484	KRH38461	24
23485	KRH38351	24
23486	KRH38303	24
23487	KRH38139	24
23488	KRH38080	24
23489	KRH37056	24
23490	KRH37041	24
23491	KRH37040	24
23492	KRH37010	24
23493	KRH36873	24
23494	KRH36720	24
23495	KRH36037	24
23496	KRH35899	24
23497	KRH35288	24
23498	KRH35200	24
23499	KRH34789	24
23500	KRH34715	24
23501	KRH34529	24
23502	KRH34391	24
23503	KRH34359	24
23504	KRH34196	24
23505	KRH34150	24
23506	KRH33672	24
23507	KRH33321	24
23508	KRH32828	24
23509	KRH32826	24
23510	KRH32819	24
23511	KRH32734	24
23512	KRH32659	24
23513	KRH32635	24
23514	KRH32630	24
23515	KRH32607	24
23516	KRH32477	24
23517	KRH32286	24
23518	KRH32192	24
23519	KRH32119	24
23520	KRH32087	24
23521	KRH31817	24
23522	KRH31637	24
23523	KRH31266	24
23524	KRH31010	24
23525	KRH30846	24
23526	KRH30839	24
23527	KRH30726	24
23528	KRH30692	24
23529	KRH30543	24
23530	KRH30498	24
23531	KRH30356	24
23532	KRH30185	24
23533	KRH30141	24
23534	KRH30137	24
23535	KRH29501	24
23536	KRH29000	24
23537	KRH28910	24
23538	KRH28620	24
23539	KRH28529	24
23540	KRH28310	24
23541	KRH27979	24
23542	KRH27908	24
23543	KRH27901	24
23544	KRH27672	24
23545	KRH27434	24
23546	KRH27348	24
23547	KRH27147	24
23548	KRH27144	24
23549	KRH27120	24
23550	KRH27119	24
23551	KRH27046	24
23552	KRH26870	24
23553	KRH26623	24
23554	KRH26567	24
23555	KRH26446	24
23556	KRH26276	24
23557	KRH26171	24
23558	KRH26094	24
23559	KRH25917	24
23560	KRH25774	24
23561	KRH25661	24
23562	KRH25631	24
23563	KRH25578	24
23564	KRH25490	24
23565	KRH25424	24
23566	KRH24865	24
23567	KRH24723	24
23568	KRH24503	24
23569	KRH23895	24
23570	KRH23377	24
23571	KRH23244	24
23572	KRH23177	24
23573	KRH23043	24
23574	KRH23037	24
23575	KRH23036	24
23576	KRH22876	24
23577	KRH22744	24
23578	KRH22636	24
23579	KRH22519	24
23580	KRH22518	24
23581	KRH22486	24
23582	KRH22284	24
23583	KRH22239	24
23584	KRH22218	24
23585	KRH22217	24
23586	KRH22185	24
23587	KRH21973	24
23588	KRH21583	24
23589	KRH21533	24
23590	KRH21507	24
23591	KRH21496	24
23592	KRH21273	24
23593	KRH20723	24
23594	KRH20543	24
23595	KRH20012	24
23596	KRH19886	24
23597	KRH19875	24
23598	KRH19865	24
23599	KRH18668	24
23600	KRH18470	24
23601	KRH18352	24
23602	KRH17935	24
23603	KRH17655	24
23604	KRH17396	24
23605	KRH17329	24
23606	KRH17088	24
23607	KRH17022	24
23608	KRH16609	24
23609	KRH16549	24
23610	KRH16497	24
23611	KRH16243	24
23612	KRH16112	24
23613	KRH16017	24
23614	KRH15496	24
23615	KRH15354	24
23616	KRH15100	24
23617	KRH14839	24
23618	KRH14536	24
23619	KRH14357	24
23620	KRH13952	24
23621	KRH13774	24
23622	KRH13728	24
23623	KRH13682	24
23624	KRH13429	24
23625	KRH13133	24
23626	KRH12828	24
23627	KRH12699	24
23628	KRH12116	24
23629	KRH12015	24
23630	KRH12011	24
23631	KRH11981	24
23632	KRH11727	24
23633	KRH11208	24
23634	KRH11036	24
23635	KRH11015	24
23636	KRH10997	24
23637	KRH10784	24
23638	KRH10705	24
23639	KRH10563	24
23640	KRH10290	24
23641	KRH10289	24
23642	KRH10288	24
23643	KRH10162	24
23644	KRH10087	24
23645	KRH10014	24
23646	KRH09958	24
23647	KRH09825	24
23648	KRH09730	24
23649	KRH09597	24
23650	KRH09372	24
23651	KRH09158	24
23652	KRH09102	24
23653	KRH08984	24
23654	KRH08893	24
23655	KRH08842	24
23656	KRH08768	24
23657	KRH08581	24
23658	KRH08507	24
23659	KRH08453	24
23660	KRH08450	24
23661	KRH08374	24
23662	KRH08141	24
23663	KRH07930	24
23664	KRH07739	24
23665	KRH07738	24
23666	KRH07717	24
23667	KRH07657	24
23668	KRH07236	24
23669	KRH07106	24
23670	KRH06761	24
23671	KRH06760	24
23672	KRH06599	24
23673	KRH06523	24
23674	KRH06283	24
23675	KRH06038	24
23676	KRH05913	24
23677	KRH05286	24
23678	KRH05196	24
23679	KRH05097	24
23680	KRH04913	24
23681	KRH04616	24
23682	KRH04543	24
23683	KRH04361	24
23684	KRH03991	24
23685	KRH03980	24
23686	KRH03929	24
23687	KRH03759	24
23688	KRH03592	24
23689	KRH03165	24
23690	KRH02769	24
23691	KRH02309	24
23692	KRH02011	24
23693	KRH01791	24
23694	KRH01790	24
23695	KRH01361	24
23696	KRH01360	24
23697	KRH01357	24
23698	KRH00830	24
23699	KRH00707	24
23700	KRH00381	24
23701	KRH00162	24
23702	KRH00096	24
23703	KRH00020	24
23704	KRG99957	24
23705	KRG99488	24
23706	KRG99102	24
23707	KRG99101	24
23708	KRG99100	24
23709	KRG99094	24
23710	KRG99024	24
23711	KRG98737	24
23712	KRG98464	24
23713	KRG98284	24
23714	KRG98226	24
23715	KRG98073	24
23716	KRG97868	24
23717	KRG97629	24
23718	KRG97391	24
23719	KRG97044	24
23720	KRG96887	24
23721	KRG96819	24
23722	KRG96774	24
23723	KRG96773	24
23724	KRG96772	24
23725	KRG96771	24
23726	KRG96437	24
23727	KRG96316	24
23728	KRG96247	24
23729	KRG96189	24
23730	KRG96066	24
23731	KRG95674	24
23732	KRG95604	24
23733	KRG95601	24
23734	KRG95441	24
23735	KRG95278	24
23736	KRG94769	24
23737	KRG94768	24
23738	KRG94464	24
23739	KRG94448	24
23740	KRG94407	24
23741	KRG94322	24
23742	KRG94293	24
23743	KRG94194	24
23744	KRG93686	24
23745	KRG93684	24
23746	KRG93549	24
23747	KRG93546	24
23748	KRG93415	24
23749	KRG93279	24
23750	KRG92916	24
23751	KRG92633	24
23752	KRG92590	24
23753	KRG92439	24
23754	KRG92413	24
23755	KRG92280	24
23756	KRG92060	24
23757	KRG91993	24
23758	KRG91680	24
23759	KRG91619	24
23760	KRG91617	24
23761	KRG91616	24
23762	KRG91510	24
23763	KRG91433	24
23764	KRG90895	24
23765	KRG90710	24
23766	KRG90584	24
23767	KRG90354	24
23768	KRG90173	24
23769	KRG89824	24
23770	KRG89697	24
23771	KRG89524	24
23772	KRG89304	24
23773	KRG89156	24
23774	KRG88727	24
23775	KRG88636	24
23776	KRG88616	24
23777	KRG88545	24
23778	KRG88438	24
23779	KRH77941	23
23780	KRH77934	23
23781	KRH77883	23
23782	KRH77720	23
23783	KRH77588	23
23784	KRH77575	23
23785	KRH77513	23
23786	KRH77259	23
23787	KRH77080	23
23788	KRH76598	23
23789	KRH76083	23
23790	KRH76014	23
23791	KRH75888	23
23792	KRH75866	23
23793	KRH75836	23
23794	KRH74604	23
23795	KRH74592	23
23796	KRH74511	23
23797	KRH74325	23
23798	KRH74301	23
23799	KRH74187	23
23800	KRH73920	23
23801	KRH73852	23
23802	KRH73815	23
23803	KRH73713	23
23804	KRH73656	23
23805	KRH73574	23
23806	KRH73056	23
23807	KRH73039	23
23808	KRH73038	23
23809	KRH72956	23
23810	KRH72680	23
23811	KRH72607	23
23812	KRH72214	23
23813	KRH71619	23
23814	KRH71533	23
23815	KRH71333	23
23816	KRH71331	23
23817	KRH70697	23
23818	KRH70669	23
23819	KRH70457	23
23820	KRH70032	23
23821	KRH69858	23
23822	KRH69717	23
23823	KRH69716	23
23824	KRH69645	23
23825	KRH69561	23
23826	KRH69457	23
23827	KRH69194	23
23828	KRH69134	23
23829	KRH68914	23
23830	KRH68698	23
23831	KRH68387	23
23832	KRH68380	23
23833	KRH68354	23
23834	KRH68333	23
23835	KRH68291	23
23836	KRH68289	23
23837	KRH67995	23
23838	KRH67909	23
23839	KRH67693	23
23840	KRH67442	23
23841	KRH67293	23
23842	KRH67233	23
23843	KRH66974	23
23844	KRH66774	23
23845	KRH66506	23
23846	KRH66149	23
23847	KRH66036	23
23848	KRH65880	23
23849	KRH65195	23
23850	KRH65151	23
23851	KRH64978	23
23852	KRH64882	23
23853	KRH64825	23
23854	KRH64499	23
23855	KRH64285	23
23856	KRH63925	23
23857	KRH63749	23
23858	KRH63520	23
23859	KRH63352	23
23860	KRH62990	23
23861	KRH62428	23
23862	KRH62359	23
23863	KRH62169	23
23864	KRH61527	23
23865	KRH61510	23
23866	KRH61490	23
23867	KRH61393	23
23868	KRH61174	23
23869	KRH61054	23
23870	KRH60982	23
23871	KRH60932	23
23872	KRH60393	23
23873	KRH60286	23
23874	KRH60274	23
23875	KRH60236	23
23876	KRH60170	23
23877	KRH59954	23
23878	KRH59842	23
23879	KRH59735	23
23880	KRH59552	23
23881	KRH59533	23
23882	KRH59532	23
23883	KRH58607	23
23884	KRH58546	23
23885	KRH58071	23
23886	KRH57951	23
23887	KRH57773	23
23888	KRH57474	23
23889	KRH57212	23
23890	KRH56730	23
23891	KRH56171	23
23892	KRH56082	23
23893	KRH55921	23
23894	KRH55664	23
23895	KRH55515	23
23896	KRH55439	23
23897	KRH55406	23
23898	KRH55396	23
23899	KRH55392	23
23900	KRH55391	23
23901	KRH55389	23
23902	KRH55386	23
23903	KRH55385	23
23904	KRH55382	23
23905	KRH55374	23
23906	KRH55373	23
23907	KRH55372	23
23908	KRH54971	23
23909	KRH54936	23
23910	KRH54877	23
23911	KRH54414	23
23912	KRH54239	23
23913	KRH54019	23
23914	KRH53641	23
23915	KRH53451	23
23916	KRH52992	23
23917	KRH52920	23
23918	KRH52208	23
23919	KRH52166	23
23920	KRH52060	23
23921	KRH51856	23
23922	KRH51716	23
23923	KRH51656	23
23924	KRH51610	23
23925	KRH51155	23
23926	KRH50949	23
23927	KRH50902	23
23928	KRH50878	23
23929	KRH50813	23
23930	KRH50776	23
23931	KRH50753	23
23932	KRH50561	23
23933	KRH50535	23
23934	KRH50476	23
23935	KRH50246	23
23936	KRH50217	23
23937	KRH50131	23
23938	KRH50061	23
23939	KRH50053	23
