seqnames	start	end	peptide_id	family	TAG
18	4979208	4982580	KRG98198	7251	0
18	4988906	4990187	KRG98199	3337	0
18	5009636	5031879	KRG98200	7252	0
18	5045036	5048066	KRG98202	56	0
18	5049118	5050850	KRG98203	7253	0
18	5054406	5057323	KRG98204	7254	0
18	5080461	5083744	KRG98206	7255	0
18	5084210	5084791	KRG98209	7256	0
18	5085113	5089236	KRG98210	7257	0
18	5091935	5092195	KRG98211	851	0
18	5092695	5097651	KRG98212	2258	0
18	5113971	5115020	KRG98217	18	0
18	5131113	5133938	KRG98220	2259	0
18	5135256	5138567	KRG98222	7259	0
18	5140378	5144658	KRG98223	353	0
18	5146761	5147744	KRG98225	7260	0
18	5163076	5166750	KRG98226	132	0
18	5188176	5201708	KRG98230	7261	0
18	5202486	5206924	KRG98231	2260	0
18	5212369	5219392	KRG98232	3339	0
18	5221254	5226837	KRG98234	7262	0
18	5233333	5238208	KRG98239	470	0
18	5267118	5270715	KRG98240	686	0
18	5270672	5271861	KRG98242	204	5
18	5271846	5272426	KRG98243	204	5
18	5283311	5291592	KRG98244	2248	0
18	5291638	5296355	KRG98245	1656	0
18	5303044	5306448	KRG98246	7263	0
18	5333840	5340454	KRG98249	7264	0
18	5350222	5350674	KRG98250	7265	0
18	5366551	5369473	KRG98251	4897	0
18	5427521	5429816	KRG98252	4898	0
18	5438295	5438783	KRG98253	455	7
18	5451122	5452838	KRG98254	455	7
18	5457321	5469620	KRG98255	1328	0
18	5471610	5474303	KRG98258	414	0
18	5482057	5484822	KRG98259	189	0
18	5486854	5488508	KRG98260	3340	0
18	5498935	5501512	KRG98261	2261	0
18	5539339	5544439	KRG98263	1320	0
18	5549698	5554495	KRG98265	2262	0
18	5562674	5576312	KRG98268	7266	0
18	5590342	5593044	KRG98270	7267	0
18	5599684	5601439	KRG98272	7268	0
18	5602218	5606404	KRG98274	1329	0
18	5612550	5616332	KRG98276	4899	0
18	5646502	5649337	KRG98279	882	0
18	5670541	5672768	KRG98282	7269	0
18	5675033	5678138	KRG98283	1649	0
18	5681228	5689611	KRG98284	3302	0
18	5724831	5727269	KRG98286	501	0
18	5730464	5735235	KRG98287	7271	0
18	5752483	5753187	KRG98289	2724	0
18	5757258	5760418	KRG98290	57	0
18	5762616	5768784	KRG98291	7272	0
18	5772057	5774497	KRG98292	7273	0
18	5779244	5784529	KRG98293	212	0
18	5788627	5790510	KRG98294	7274	0
18	5796481	5805830	KRG98296	36	0
18	5828968	5831963	KRG98298	1079	0
18	5842344	5842744	KRG98303	4900	0
18	5847976	5851846	KRG98305	801	4
18	5853137	5857011	KRG98306	1090	0
18	5863321	5864449	KRG98307	801	4
18	5868802	5869456	KRG98308	201	11
18	5871943	5872236	KRG98309	201	11
18	5880463	5881257	KRG98310	2263	2
18	5884074	5884859	KRG98311	2263	2
18	5893632	5895734	KRG98312	7275	0
18	5898723	5904916	KRG98314	484	0
18	5922025	5923204	KRG98315	7276	0
18	5925631	5930200	KRG98316	56	0
18	5946779	5949585	KRG98317	16	0
18	5956753	5957928	KRG98318	295	8
18	5961519	5968209	KRG98319	295	8
18	5980900	5983423	KRG98320	5960	0
18	5986391	5994548	KRG98321	1973	0
18	6008611	6016165	KRG98323	7277	0
18	6027063	6027446	KRG98325	3341	0
18	6028682	6029503	KRG98326	7278	0
18	6041423	6050187	KRG98328	1458	0
18	6074656	6079537	KRG98331	4901	0
18	6084514	6085729	KRG98333	7279	0
18	6097436	6099786	KRG98334	31	0
18	6122806	6126341	KRG98335	7280	0
18	6147737	6149040	KRG98336	2158	0
18	6167664	6173086	KRG98340	7282	0
18	6185551	6203032	KRG98343	2264	0
18	6211410	6212595	KRG98344	16	0
18	6220528	6229092	KRG98345	1198	0
18	6240344	6244040	KRG98347	1330	0
18	6246475	6262080	KRG98348	3342	0
18	6269068	6271310	KRG98349	7283	0
18	6273295	6277146	KRG98351	3343	0
18	6275928	6282149	KRG98352	1727	0
18	6283394	6285505	KRG98353	3344	0
18	6285636	6289894	KRG98354	424	0
18	6347631	6348032	KRG98355	236	2
18	6349822	6350201	KRG98356	236	2
18	6362291	6363058	KRG98357	236	2
18	6382209	6382610	KRG98358	236	2
18	6401222	6402370	KRG98362	236	2
18	6417008	6417394	KRG98363	236	2
18	6419371	6425251	KRG98365	1331	3
18	6440324	6446312	KRG98369	1331	3
18	6454966	6455391	KRG98370	236	2
18	6482434	6486303	KRG98371	1331	3
18	6488345	6488776	KRG98372	236	2
18	6497631	6505275	KRG98373	586	0
18	6503642	6505196	KRG98374	236	2
18	6527013	6527444	KRG98375	236	2
18	6539200	6540245	KRG98376	2044	1
18	6539962	6540760	KRG98377	2044	1
18	6559840	6560260	KRG98378	236	2
18	6567051	6567718	KRG98379	236	2
18	6573259	6574620	KRG98380	4902	0
18	6575066	6575522	KRG98381	236	2
18	6581570	6581839	KRG98382	236	2
18	6587307	6591530	KRG98383	7284	0
18	6596631	6603210	KRG98384	3346	0
18	6605069	6609136	KRG98385	4903	0
18	6613640	6617764	KRG98386	3347	0
18	6629414	6630975	KRG98388	1297	0
18	6654058	6658209	KRG98389	7285	0
18	6662060	6665008	KRG98392	370	0
18	6667467	6671661	KRG98395	7286	0
18	6684321	6684683	KRG98396	236	2
18	6687583	6692093	KRG98397	7287	0
18	6692356	6694284	KRG98399	7288	0
18	6710390	6727548	KRG98400	7289	0
18	6727657	6728817	KRG98401	3	0
18	6730106	6734169	KRG98402	54	10
18	6745394	6749307	KRG98404	54	10
18	6766056	6769081	KRG98408	54	10
18	6784198	6786300	KRG98410	2265	0
18	6791743	6792057	KRG98411	212	8
18	6797592	6802866	KRG98412	212	8
18	6818985	6820432	KRG98415	4868	0
18	6825330	6833561	KRG98417	1332	0
18	6839387	6848501	KRG98419	3348	0
18	6853237	6856606	KRG98420	3345	1
18	6857688	6859994	KRG98422	3345	1
18	6873417	6878947	KRG98425	1728	0
18	6895058	6898412	KRG98427	1612	0
18	6901495	6902707	KRG98428	4904	0
18	6908760	6909926	KRG98429	448	0
18	6911257	6918848	KRG98431	471	0
18	6971929	6982758	KRG98432	151	0
18	6992479	6996108	KRG98433	1292	0
18	7012070	7018788	KRG98435	7291	0
18	7022119	7026438	KRG98438	7292	0
18	7029009	7032141	KRG98439	403	0
18	7033195	7037977	KRG98442	377	0
18	7044514	7051965	KRG98443	7293	0
18	7056602	7060707	KRG98446	7294	0
18	7062257	7064096	KRG98447	7295	0
18	7067323	7071282	KRG98448	2094	0
18	7079711	7082929	KRG98449	3349	0
18	7088533	7092750	KRG98450	3168	0
18	7106464	7112929	KRG98455	4905	0
18	7125761	7126192	KRG98456	448	0
18	7129137	7134168	KRG98457	388	0
18	7145007	7150634	KRG98458	4906	0
18	7153588	7156931	KRG98460	7296	0
18	7159568	7163740	KRG98463	1950	0
18	7166159	7171186	KRG98464	3350	0
18	7181027	7182060	KRG98465	3351	0
18	7192413	7193646	KRG98466	3352	0
18	7195465	7198814	KRG98467	635	0
18	7200755	7204726	KRG98468	7297	0
18	7205724	7210669	KRG98469	7298	0
18	7212910	7215902	KRG98473	3323	0
18	7229159	7242024	KRG98475	7299	0
18	7261759	7262027	KRG98477	619	0
18	7270366	7275460	KRG98479	349	0
18	7284741	7285852	KRG98482	1729	0
18	7294408	7295154	KRG98483	1688	2
18	7295560	7296342	KRG98484	1688	2
18	7297071	7301111	KRG98485	7300	0
18	7308150	7308773	KRG98486	7301	0
18	7323406	7325081	KRG98487	1	103
18	7326522	7328155	KRG98488	1	103
18	7328974	7333717	KRG98489	1730	1
18	7349239	7354135	KRG98493	1730	1
18	7356219	7358470	KRG98494	80	0
18	7372603	7379403	KRG98502	3353	1
18	7388928	7395558	KRG98508	3353	1
18	7411832	7413341	KRG98510	3355	0
18	7420049	7421741	KRG98511	4907	1
18	7441703	7445003	KRG98512	4907	1
18	7456993	7459469	KRG98516	4908	0
18	7483760	7484878	KRG98517	3356	0
18	7504168	7506962	KRG98518	4909	0
18	7537285	7540642	KRG98522	1731	0
18	7543033	7546888	KRG98523	3357	0
18	7555987	7564737	KRG98526	1732	2
18	7595306	7600287	KRG98527	1732	2
18	7609852	7610763	KRG98529	216	0
18	7613219	7613434	KRG98530	4910	1
18	7625543	7632431	KRG98534	7302	0
18	7633702	7634979	KRG98537	4910	1
18	7636002	7639927	KRG98538	134	3
18	7640458	7642875	KRG98539	134	3
18	7649539	7649961	KRG98540	939	0
18	7653374	7657664	KRG98541	7303	0
18	7664751	7666324	KRG98542	485	0
18	7673760	7674453	KRG98543	23	10
18	7684214	7686917	KRG98544	23	10
18	7699668	7702882	KRG98546	23	10
18	7708911	7712724	KRG98547	23	10
18	7727891	7731752	KRG98550	23	10
18	7742582	7747558	KRG98554	4911	0
18	7767819	7773702	KRG98557	134	0
18	7802531	7806964	KRG98561	3359	0
18	7827135	7830945	KRG98562	202	0
18	7832888	7838106	KRG98564	7	0
18	7844312	7845284	KRG98567	309	0
18	7855818	7859980	KRG98570	7304	0
18	7868203	7870831	KRG98571	81	0
18	7918344	7922803	KRG98573	523	0
18	7931881	7938004	KRG98577	7305	0
18	7938409	7940989	KRG98580	2717	0
18	7958914	7965569	KRG98582	2235	0
18	7971902	7975759	KRG98583	35	4
18	7996830	8000219	KRG98584	35	4
18	8017489	8021228	KRG98585	35	4
18	8061135	8063909	KRG98586	35	4
18	8074734	8076416	KRG98587	2646	0
18	8076684	8077796	KRG98588	2266	0
18	8115826	8117338	KRG98589	35	4
18	8117339	8119662	KRG98590	35	4
18	8148691	8148939	KRG98594	432	0
18	8188682	8192311	KRG98595	35	4
18	8194896	8195720	KRG98596	737	0
18	8197975	8198517	KRG98597	973	0
18	8206430	8207423	KRG98598	35	4
18	8219710	8221191	KRG98599	35	4
18	8227630	8229758	KRG98600	35	4
18	8234956	8236131	KRG98601	35	4
18	8240142	8243946	KRG98602	35	4
18	8245637	8249468	KRG98604	35	4
18	8254544	8254993	KRG98608	800	0
18	8261235	8263101	KRG98609	1734	0
18	8284198	8291002	KRG98610	35	4
18	8301574	8305352	KRG98611	35	4
18	8334679	8342374	KRG98612	805	0
18	8348528	8351230	KRG98613	7306	0
18	8351952	8354487	KRG98615	1333	0
18	8389284	8401570	KRG98619	3360	1
18	8394649	8401500	KRG98620	3360	1
18	8405181	8409592	KRG98621	1092	0
18	8419485	8432575	KRG98622	1093	2
18	8439716	8445748	KRG98625	1093	2
18	8462471	8463057	KRG98626	4912	0
18	8471121	8471458	KRG98627	1263	0
18	8475215	8476681	KRG98628	640	0
18	8495745	8501031	KRG98629	218	0
18	8507951	8521472	KRG98630	973	0
18	8527908	8532162	KRG98632	35	5
18	8556013	8559203	KRG98633	35	5
18	8563923	8564413	KRG98634	35	5
18	8564643	8566039	KRG98635	35	5
18	8596471	8598783	KRG98636	4754	0
18	8602778	8606540	KRG98637	35	5
18	8612642	8614307	KRG98638	737	2
18	8617935	8620396	KRG98639	1334	2
18	8623297	8626961	KRG98640	35	5
18	8635299	8637896	KRG98641	35	5
18	8638726	8640908	KRG98642	973	0
18	8642724	8643719	KRG98643	737	2
18	8644664	8646940	KRG98644	35	5
18	8654305	8656476	KRG98645	35	5
18	8662377	8663980	KRG98646	737	2
18	8668808	8671348	KRG98647	1334	2
18	8674436	8682098	KRG98648	35	5
18	8691601	8695395	KRG98649	35	5
18	8704566	8705966	KRG98650	35	5
18	8722728	8725222	KRG98651	35	5
18	8726697	8727672	KRG98652	737	2
18	8739429	8740984	KRG98653	1334	2
18	8750071	8753636	KRG98654	35	5
18	8768604	8769980	KRG98656	35	5
18	8775891	8776761	KRG98657	35	5
18	8779968	8783566	KRG98658	4754	2
18	8799961	8806706	KRG98659	35	5
18	8813002	8814641	KRG98660	737	2
18	8830192	8831513	KRG98661	4754	2
18	8845472	8847130	KRG98662	737	2
18	8855813	8858179	KRG98663	1334	2
18	8859445	8861801	KRG98666	3361	0
18	8862974	8865819	KRG98668	1066	0
18	8867487	8873634	KRG98669	3362	0
18	8879763	8882012	KRG98671	4913	0
18	8892710	8898405	KRG98674	1335	0
18	8921173	8925579	KRG98675	2267	0
18	8933888	8934550	KRG98676	1024	3
18	8934583	8937900	KRG98677	1024	3
18	8939839	8941585	KRG98678	3035	0
18	8946268	8948159	KRG98680	184	0
18	8954961	8957926	KRG98681	7307	0
18	8959131	8962600	KRG98682	2700	0
18	8979177	8986302	KRG98684	7308	0
18	8991445	9001857	KRG98685	1336	0
18	9016075	9018183	KRG98686	3363	0
18	9018768	9024832	KRG98687	3364	0
18	9044375	9050844	KRG98688	1735	0
18	9061026	9066674	KRG98689	7309	0
18	9081698	9083625	KRG98692	883	0
18	9110189	9111657	KRG98693	332	0
18	9117664	9125559	KRG98694	1736	2
18	9135906	9137438	KRG98696	58	0
18	9143974	9150438	KRG98697	1736	2
18	9165090	9166656	KRG98699	2	0
18	9183996	9184634	KRG98700	35	6
18	9188322	9191318	KRG98701	35	6
18	9231711	9233200	KRG98702	4914	0
18	9236520	9241505	KRG98703	4915	0
18	9262392	9267008	KRG98705	7	0
18	9278545	9280545	KRG98707	3363	0
18	9291640	9292630	KRG98708	7310	0
18	9297573	9301621	KRG98709	3365	0
18	9325338	9333553	KRG98711	2268	0
18	9340845	9342200	KRG98712	3366	0
18	9360796	9364415	KRG98713	3367	0
18	9386617	9387045	KRG98714	4917	0
18	9387878	9391438	KRG98715	7311	0
18	9396800	9410895	KRG98717	1737	0
18	9412500	9415270	KRG98718	431	1
18	9424510	9427919	KRG98719	431	1
18	9492578	9495872	KRG98720	431	1
18	9499346	9502893	KRG98721	431	1
18	9513137	9518055	KRG98722	4918	0
18	9535673	9538976	KRG98723	431	1
18	9542826	9556411	KRG98724	431	1
18	9564902	9568203	KRG98725	134	0
18	9580927	9581853	KRG98726	431	1
18	9585391	9587972	KRG98727	431	1
18	9617770	9618624	KRG98728	7312	0
18	9620986	9625750	KRG98730	1738	3
18	9626492	9629265	KRG98732	1738	3
18	9644898	9649165	KRG98733	3368	0
18	9649250	9650174	KRG98734	3276	0
18	9650627	9659495	KRG98735	3209	0
18	9684424	9689482	KRG98736	723	0
18	9685585	9686437	KRG98737	1007	0
18	9704195	9707617	KRG98739	2114	0
18	9732437	9738098	KRG98740	1094	4
18	9740941	9744176	KRG98742	7313	0
18	9748626	9755084	KRG98743	1094	4
18	9775486	9777026	KRG98746	1494	0
18	9810339	9814709	KRG98748	3	0
18	9820014	9821451	KRG98750	2211	0
18	9843835	9848979	KRG98752	4919	0
18	9856273	9857224	KRG98756	25	0
18	9860188	9864208	KRG98757	1739	0
18	9865915	9872588	KRG98758	7314	0
18	9875937	9881522	KRG98759	884	0
18	9889696	9894772	KRG98763	29	0
18	9929582	9931758	KRG98765	2939	0
18	9953195	9953932	KRG98766	4920	0
18	9968344	9983206	KRG98767	4921	0
18	9984251	9987930	KRG98769	3370	0
18	9992842	9996029	KRG98772	2270	0
18	10007351	10012506	KRG98777	3371	0
18	10037932	10038346	KRG98778	1337	0
18	10049547	10051746	KRG98780	7315	0
18	10065330	10065974	KRG98781	4922	1
18	10096426	10098634	KRG98782	504	0
18	10136404	10136999	KRG98783	520	0
18	10138776	10140456	KRG98784	686	0
18	10144579	10148068	KRG98785	404	5
18	10148071	10150179	KRG98786	404	5
18	10177442	10180241	KRG98787	2271	0
18	10187377	10188620	KRG98788	83	0
18	10197299	10198615	KRG98789	248	0
18	10205199	10205843	KRG98790	4922	1
18	10248453	10256455	KRG98794	4924	1
18	10266474	10266964	KRG98796	4924	1
18	10278698	10279151	KRG98797	367	0
18	10285503	10291802	KRG98799	1338	0
18	10297476	10305015	KRG98800	7316	0
18	10326925	10347143	KRG98802	4925	0
18	10341057	10343687	KRG98803	12	0
18	10376648	10381948	KRG98804	543	0
18	10378130	10380586	KRG98805	38	0
18	10451349	10452922	KRG98807	7317	0
18	10453308	10458891	KRG98808	7318	0
18	10460189	10464696	KRG98809	7319	0
18	10468657	10471220	KRG98812	7320	0
18	10471443	10475076	KRG98814	3372	0
18	10475596	10477635	KRG98815	1740	2
18	10477771	10478903	KRG98816	1740	2
18	10512806	10522231	KRG98817	3358	1
18	10523838	10534676	KRG98818	3358	1
18	10555144	10555536	KRG98819	3358	1
18	10620688	10623273	KRG98820	242	0
18	10629041	10629295	KRG98821	1556	0
18	10643985	10647662	KRG98822	7321	0
18	10648664	10651620	KRG98823	3373	2
18	10677908	10681275	KRG98825	1740	2
18	10687009	10689948	KRG98826	3373	2
18	10711573	10713450	KRG98827	3261	0
18	10746626	10747620	KRG98828	396	0
18	10749304	10760226	KRG98830	7322	0
18	10768240	10772457	KRG98831	1	104
18	10786333	10795596	KRG98832	3374	0
18	10798853	10801400	KRG98834	3375	0
18	10800540	10800911	KRG98836	3376	0
18	10809249	10809960	KRG98837	36	0
18	10819549	10821253	KRG98842	821	0
18	10822751	10828225	KRG98845	7323	0
18	10842302	10844378	KRG98847	1	104
18	10844505	10847157	KRG98848	1	104
18	10855420	10859231	KRG98849	1339	0
18	10877529	10894945	KRG98850	4926	0
18	10932387	10937268	KRG98853	637	0
18	10940609	10945019	KRG98855	3377	0
18	10949580	10957576	KRG98856	7324	0
18	11005402	11011477	KRG98860	145	0
18	11027702	11028092	KRG98863	2076	0
18	11057902	11058845	KRG98865	1586	0
18	11116646	11118594	KRG98866	204	6
18	11234541	11236613	KRG98867	204	6
18	11264448	11265799	KRG98868	204	6
18	11309282	11311702	KRG98869	974	0
18	11328565	11348597	KRG98870	4927	0
18	11349264	11351105	KRG98871	21	0
18	11360219	11361955	KRG98872	204	6
18	11399570	11400958	KRG98873	204	6
18	11411973	11417433	KRG98874	7325	0
18	11457600	11458265	KRG98875	5	0
18	11482927	11506669	KRG98876	3378	0
18	11526989	11529630	KRG98880	2925	0
18	11541528	11550685	KRG98884	7326	0
18	11598036	11603174	KRG98885	1	0
18	11608502	11608894	KRG98886	544	0
18	11656641	11665405	KRG98887	4928	1
18	11665406	11665918	KRG98888	4928	1
18	11680805	11684730	KRG98889	35	7
18	11694516	11696250	KRG98890	35	7
18	11696911	11697669	KRG98891	35	7
18	11702544	11704631	KRG98893	3379	0
18	11705404	11709479	KRG98894	3380	0
18	11715984	11723202	KRG98897	3381	0
18	11773697	11782733	KRG98899	570	0
18	11817958	11825400	KRG98902	3382	0
18	11843259	11845325	KRG98904	583	0
18	11854721	11856566	KRG98905	794	0
18	11900989	11903222	KRG98907	545	0
18	11915577	11917482	KRG98912	4929	0
18	11926798	11928962	KRG98913	25	0
18	11947553	11951868	KRG98914	261	0
18	11956201	11957138	KRG98915	4930	0
18	11960289	11966013	KRG98916	67	0
18	12018996	12026786	KRG98918	2273	0
18	12028945	12032564	KRG98919	3384	0
18	12047167	12050021	KRG98920	2625	0
18	12091200	12095291	KRG98922	275	0
18	12099175	12100330	KRG98923	7329	0
18	12116972	12118952	KRG98924	738	0
18	12164801	12170095	KRG98925	156	0
18	12207661	12208644	KRG98928	3385	0
18	12208710	12212011	KRG98929	7330	0
18	12220182	12260474	KRG98933	181	0
18	12221736	12225257	KRG98930	1	0
18	12308018	12314522	KRG98934	1340	0
18	12349093	12352900	KRG98935	7311	0
18	12358032	12368873	KRG98936	1737	2
18	12370997	12390275	KRG98937	1737	2
18	12410376	12412303	KRG98938	211	0
18	12426789	12427328	KRG98939	7331	0
18	12477981	12481016	KRG98940	1741	0
18	12542387	12545501	KRG98942	543	2
18	12545880	12555395	KRG98943	1476	0
18	12576818	12661289	KRG98945	181	0
18	12648799	12650806	KRG98951	4931	0
18	12666896	12668985	KRG98952	543	2
18	12688162	12691732	KRG98953	2274	0
18	12757393	12765830	KRG98955	7332	0
18	12768212	12775591	KRG98957	7333	0
18	12778275	12781157	KRG98960	420	7
18	12815369	12815695	KRG98961	5	0
18	12824778	12827107	KRG98962	420	7
18	12982060	12982284	KRG98963	4932	0
18	13018242	13022476	KRG98964	4933	0
18	13060060	13065124	KRG98969	983	0
18	13083863	13085312	KRG98970	280	0
18	13087248	13092989	KRG98971	8	0
18	13125204	13125542	KRG98972	191	0
18	13132686	13134168	KRG98973	397	0
18	13141007	13143331	KRG98974	3386	0
18	13146719	13149574	KRG98975	639	4
18	13177885	13180001	KRG98976	639	4
18	13192438	13193751	KRG98977	639	4
18	13207095	13209478	KRG98978	543	0
18	13237286	13241477	KRG98980	3387	0
18	13266258	13273255	KRG98982	873	0
18	13278653	13284970	KRG98983	2275	0
18	13308532	13312028	KRG98984	1078	0
18	13313522	13315828	KRG98987	12	0
18	13320598	13322839	KRG98988	738	2
18	13333758	13335546	KRG98990	738	2
18	13342177	13343802	KRG98991	738	2
18	13382401	13382985	KRG98992	3388	0
18	13398219	13405422	KRG98993	738	2
18	13423819	13425367	KRG98994	738	2
18	13450020	13450418	KRG98998	1177	0
18	13453544	13456294	KRG98999	204	0
18	13526546	13527461	KRG99000	739	1
18	13578973	13585173	KRG99003	3389	0
18	13616343	13621098	KRG99004	32	0
18	13671557	13672111	KRG99006	739	1
18	13672893	13675981	KRG99007	5928	0
18	13676769	13679424	KRG99008	12	0
18	13682799	13683212	KRG99009	731	0
18	13686968	13689897	KRG99010	461	0
18	13758533	13759141	KRG99011	739	1
18	13765508	13765861	KRG99012	739	1
18	13773639	13774088	KRG99013	739	1
18	13787784	13788137	KRG99014	739	1
18	13794280	13794633	KRG99015	739	1
18	13805262	13805615	KRG99016	739	1
18	13905956	13909486	KRG99018	7337	0
18	13963086	13973411	KRG99019	1665	0
18	13978580	13981442	KRG99020	3390	0
18	13991860	13999844	KRG99021	57	0
18	13999969	14000767	KRG99022	1742	0
18	14012933	14014695	KRG99023	7338	0
18	14038315	14043203	KRG99024	3391	0
18	14087979	14089292	KRG99027	1743	0
18	14090649	14095303	KRG99028	7339	0
18	14099161	14105084	KRG99030	273	0
18	14110026	14111976	KRG99031	11	0
18	14114285	14118991	KRG99032	1	0
18	14176267	14178669	KRG99033	113	0
18	14187457	14188291	KRG99034	3392	0
18	14228752	14233017	KRG99036	1088	0
18	14247625	14252903	KRG99037	82	0
18	14262023	14265145	KRG99042	13	0
18	14268329	14275454	KRG99044	814	0
18	14295368	14300275	KRG99047	641	0
18	14361159	14366764	KRG99049	4934	0
18	14387749	14391456	KRG99052	2276	0
18	14436655	14437140	KRG99053	62	0
18	14468205	14470292	KRG99055	2277	3
18	14470426	14473401	KRG99056	2277	3
18	14491699	14494456	KRG99057	7340	0
18	14525379	14528117	KRG99060	92	0
18	14563110	14564006	KRG99061	472	0
18	14565487	14568140	KRG99062	12	0
18	14571394	14585111	KRG99063	568	0
18	14613205	14613592	KRG99066	725	0
18	14629512	14630491	KRG99067	2278	0
18	14647924	14653396	KRG99068	2279	0
18	14656664	14659710	KRG99070	86	0
18	14667148	14669303	KRG99072	1	108
18	14669867	14672625	KRG99073	1	108
18	14674884	14677057	KRG99074	11	0
18	14688878	14706389	KRG99075	256	0
18	14719363	14721081	KRG99078	1249	0
18	14754240	14757164	KRG99080	8	0
18	14778459	14784792	KRG99081	7341	0
18	14822118	14825052	KRG99083	4935	0
18	14862216	14867035	KRG99084	254	0
18	14889587	14890523	KRG99087	28	0
18	14895766	14899153	KRG99088	323	0
18	14908931	14912054	KRG99089	309	0
18	14929033	14930812	KRG99090	7342	0
18	14994389	15008537	KRG99092	2917	0
18	15009600	15010517	KRG99094	136	6
18	15012190	15016274	KRG99095	2137	0
18	15086033	15087343	KRG99096	1744	0
18	15131122	15132089	KRG99098	2280	0
18	15135565	15136844	KRG99099	4936	0
18	15147983	15149476	KRG99100	136	6
18	15152074	15152709	KRG99101	136	6
18	15160965	15161840	KRG99102	136	6
18	15181774	15183025	KRG99103	3394	0
18	15222159	15222902	KRG99104	1184	0
18	15223510	15224399	KRG99105	740	0
18	15229609	15230899	KRG99106	3395	0
18	15253731	15256736	KRG99108	103	0
18	15293301	15297170	KRG99110	433	0
18	15302270	15307951	KRG99111	1745	0
18	15344531	15353282	KRG99112	256	0
18	15404350	15405576	KRG99113	4937	0
18	15464871	15467459	KRG99114	486	0
18	15548447	15549433	KRG99116	5	48
18	15549544	15551681	KRG99117	5	48
18	15556995	15559803	KRG99118	5	48
18	15561197	15561778	KRG99120	1447	0
18	15614063	15615185	KRG99121	391	0
18	15637304	15640190	KRG99122	7344	0
18	15640244	15646226	KRG99123	347	0
18	15753257	15753793	KRG99124	216	0
18	15786606	15787915	KRG99125	720	0
18	15832903	15834106	KRG99126	19	0
18	15867416	15869394	KRG99127	1746	0
18	15878055	15882988	KRG99128	7345	0
18	15898792	15901216	KRG99129	86	0
18	16015249	16021605	KRG99130	3396	0
18	16024595	16025761	KRG99133	4938	0
18	16046465	16050197	KRG99134	10	0
18	16111450	16114606	KRG99136	4762	0
18	16145977	16146249	KRG99137	2114	0
18	16147018	16149023	KRG99138	4940	0
18	16187227	16193186	KRG99140	3398	0
18	16216168	16216762	KRG99145	1747	0
18	16217889	16218326	KRG99146	573	0
18	16231260	16235736	KRG99147	1748	0
18	16239780	16241762	KRG99148	971	0
18	16264328	16269122	KRG99150	2703	0
18	16338250	16340740	KRG99151	2281	0
18	16370426	16371850	KRG99154	863	0
18	16374053	16374994	KRG99155	396	0
18	16378712	16380121	KRG99156	7348	0
18	16381351	16384071	KRG99157	34	0
18	16402018	16411532	KRG99158	1341	0
18	16412734	16415271	KRG99160	719	0
18	16421285	16424047	KRG99161	469	0
18	16454203	16459099	KRG99165	7349	0
18	16472365	16476445	KRG99168	10	0
18	16516517	16533148	KRG99170	3399	0
18	16520426	16521040	KRG99171	44	0
18	16534144	16536931	KRG99172	4941	0
18	16675037	16676039	KRG99173	285	0
18	16677214	16677581	KRG99174	827	0
18	16680268	16687062	KRG99175	1095	0
18	16724199	16727267	KRG99176	805	0
18	16744863	16747595	KRG99177	7350	0
18	16777753	16780249	KRG99178	86	0
18	16790533	16791777	KRG99180	1490	0
18	16832924	16833255	KRG99181	4942	0
18	16839326	16842435	KRG99182	3400	2
18	16897366	16903531	KRG99183	3400	2
18	17047868	17060571	KRG99184	1342	0
18	17093217	17094911	KRG99185	213	0
18	17096119	17098853	KRG99186	74	0
18	17105204	17106750	KRG99187	1096	0
18	17153042	17171345	KRG99188	231	0
18	17211254	17211713	KRG99189	92	8
18	17212882	17215294	KRG99190	92	8
18	17217146	17219879	KRG99191	92	8
18	17235800	17237647	KRG99192	7352	0
18	17243569	17246715	KRG99193	1267	0
18	17285439	17289805	KRG99194	7353	0
18	17290689	17300339	KRG99195	997	0
18	17303442	17305139	KRG99196	7354	0
18	17334831	17338450	KRG99198	546	0
18	17344300	17345252	KRG99199	1748	0
18	17355977	17359186	KRG99200	1474	0
18	17426745	17444205	KRG99203	4943	1
18	17461040	17470275	KRG99204	4943	1
18	17533730	17535531	KRG99205	2282	0
18	17541822	17543751	KRG99206	111	0
18	17554505	17556325	KRG99207	1734	0
18	17682371	17682793	KRG99208	741	0
18	17683712	17692627	KRG99209	313	0
18	17743765	17746924	KRG99211	16	0
18	17950241	17950627	KRG99212	4906	0
18	17956083	17958355	KRG99213	3402	0
18	18035248	18038352	KRG99214	25	0
18	18041444	18042727	KRG99215	611	3
18	18115603	18128112	KRG99216	611	3
18	18151884	18155983	KRG99219	1650	2
18	18170212	18172230	KRG99220	1650	2
18	18196170	18201934	KRG99221	1194	0
18	18202053	18205655	KRG99223	1749	0
18	18236345	18237480	KRG99225	234	0
18	18291780	18292277	KRG99226	11	0
18	18296994	18306721	KRG99227	1	109
18	18321246	18326242	KRG99228	2283	0
18	18355049	18356155	KRG99229	1750	0
18	18360225	18360834	KRG99230	684	0
18	18406572	18413417	KRG99231	7356	0
18	18418395	18419311	KRG99232	1246	0
18	18433379	18438513	KRG99233	1	109
18	18454057	18456076	KRG99234	4944	0
18	18456376	18457198	KRG99235	125	0
18	18485411	18488647	KRG99236	333	0
