geneA	geneB	tag_id	startA	endA	strandA	startB	endB	strandB	orientation
KRH12505	KRH12506	186_TAG2	16379547	16381679	1	16431736	16434704	1	tandem
KRH12505	KRH12508	186_TAG2	16379547	16381679	1	16486889	16489955	1	tandem
KRH12505	KRH12509	186_TAG2	16379547	16381679	1	16518154	16521108	1	tandem
KRH12506	KRH12508	186_TAG2	16431736	16434704	1	16486889	16489955	1	tandem
KRH12506	KRH12509	186_TAG2	16431736	16434704	1	16518154	16521108	1	tandem
KRH12508	KRH12509	186_TAG2	16486889	16489955	1	16518154	16521108	1	tandem
KRH12611	KRH12613	1_TAG95	17841913	17845090	-1	17882205	17886838	-1	tandem
KRH12619	KRH12620	3071_TAG1	18020785	18023088	-1	18032794	18035210	-1	tandem
KRH12630	KRH12633	2350_TAG2	18298717	18302661	1	18335843	18338283	-1	convergent
KRH12637	KRH12638	77_TAG6	18368379	18371582	-1	18392639	18398055	-1	tandem
KRH12650	KRH12653	1793_TAG2	18642843	18643094	-1	18792337	18793380	-1	tandem
KRH12694	KRH12696	2591_TAG1	19581175	19583726	1	19602755	19605357	1	tandem
KRH12722	KRH12723	1_TAG97	20197625	20203877	1	20231305	20233541	1	tandem
KRH12722	KRH12724	1_TAG97	20197625	20203877	1	20234798	20236101	1	tandem
KRH12722	KRH12730	1_TAG97	20197625	20203877	1	20315203	20319393	-1	convergent
KRH12723	KRH12724	1_TAG97	20231305	20233541	1	20234798	20236101	1	tandem
KRH12723	KRH12730	1_TAG97	20231305	20233541	1	20315203	20319393	-1	convergent
KRH12724	KRH12730	1_TAG97	20234798	20236101	1	20315203	20319393	-1	convergent
KRH12740	KRH12741	241_TAG3	20686599	20686877	1	20687168	20688741	1	tandem
KRH12759	KRH12760	5393_TAG1	21029024	21038338	-1	21039392	21058079	-1	tandem
KRH12778	KRH12779	1_TAG98	21463199	21466151	-1	21466185	21467852	-1	tandem
KRH12833	KRH12834	626_TAG3	23084559	23093010	-1	23117169	23118683	-1	tandem
KRH12855	KRH12856	1568_TAG3	23806692	23808004	1	23940170	23941210	1	tandem
KRH12866	KRH12867	2489_TAG1	24495963	24499165	-1	24522791	24524690	-1	tandem
KRH12910	KRH12911	401_TAG5	26508790	26523227	-1	26530269	26530787	-1	tandem
KRH12916	KRH12917	1960_TAG1	27205401	27209304	-1	27252420	27256475	-1	tandem
KRH12916	KRH12918	1960_TAG1	27205401	27209304	-1	27279845	27284130	-1	tandem
KRH12917	KRH12918	1960_TAG1	27252420	27256475	-1	27279845	27284130	-1	tandem
KRH12919	KRH12920	5_TAG38	27324954	27325909	-1	27361898	27362848	1	divergent
KRH12919	KRH12921	5_TAG38	27324954	27325909	-1	27363898	27365842	-1	tandem
KRH12920	KRH12921	5_TAG38	27361898	27362848	1	27363898	27365842	-1	convergent
KRH12948	KRH12949	5398_TAG1	29424039	29424563	1	29507153	29507677	1	tandem
KRH12972	KRH12975	19_TAG12	30586409	30589055	-1	31315180	31316637	1	divergent
KRH12976	KRH12977	600_TAG1	31389864	31391434	-1	31461926	31463528	-1	tandem
KRH12978	KRH12979	104_TAG8	31748537	31749368	1	31750126	31750733	1	tandem
KRH12978	KRH12985	104_TAG8	31748537	31749368	1	32092729	32093650	-1	convergent
KRH12979	KRH12985	104_TAG8	31750126	31750733	1	32092729	32093650	-1	convergent
KRH13008	KRH13009	5_TAG39	32381199	32388810	-1	32389408	32394776	1	divergent
KRH13063	KRH13067	4_TAG33	34069137	34078469	1	34099119	34102255	-1	convergent
KRH13063	KRH13068	4_TAG33	34069137	34078469	1	34233827	34234363	-1	convergent
KRH13063	KRH13073	4_TAG33	34069137	34078469	1	34440683	34441404	-1	convergent
KRH13063	KRH13074	4_TAG33	34069137	34078469	1	34499742	34509129	-1	convergent
KRH13067	KRH13068	4_TAG33	34099119	34102255	-1	34233827	34234363	-1	tandem
KRH13067	KRH13073	4_TAG33	34099119	34102255	-1	34440683	34441404	-1	tandem
KRH13067	KRH13074	4_TAG33	34099119	34102255	-1	34499742	34509129	-1	tandem
KRH13068	KRH13073	4_TAG33	34233827	34234363	-1	34440683	34441404	-1	tandem
KRH13068	KRH13074	4_TAG33	34233827	34234363	-1	34499742	34509129	-1	tandem
KRH13073	KRH13074	4_TAG33	34440683	34441404	-1	34499742	34509129	-1	tandem
KRH13103	KRH13104	1001_TAG2	35371089	35372912	-1	35382999	35392983	-1	tandem
KRH13130	KRH13132	5_TAG40	37048197	37049156	1	37079931	37083034	-1	convergent
KRH13149	KRH13151	208_TAG2	38021459	38033633	1	38152873	38170516	1	tandem
KRH13190	KRH13192	5402_TAG1	39991742	39999317	1	40000201	40001569	1	tandem
KRH13221	KRH13222	2493_TAG3	40798593	40800909	-1	40801659	40802276	-1	tandem
KRH13251	KRH13252	5_TAG42	41438207	41439166	-1	41451798	41454551	-1	tandem
KRH13263	KRH13264	4_TAG35	41661955	41667861	-1	41697335	41699627	-1	tandem
KRH13263	KRH13266	4_TAG35	41661955	41667861	-1	41824951	41828499	1	divergent
KRH13263	KRH13268	4_TAG35	41661955	41667861	-1	41846334	41849912	1	divergent
KRH13264	KRH13266	4_TAG35	41697335	41699627	-1	41824951	41828499	1	divergent
KRH13264	KRH13268	4_TAG35	41697335	41699627	-1	41846334	41849912	1	divergent
KRH13266	KRH13268	4_TAG35	41824951	41828499	1	41846334	41849912	1	tandem
KRH13284	KRH13285	8868_TAG1	42308626	42309461	1	42500069	42500760	1	tandem
KRH13293	KRH13296	8869_TAG1	42801390	42805263	-1	42820866	42824841	1	divergent
KRH13309	KRH13312	64_TAG13	43122720	43123082	-1	43149801	43152037	-1	tandem
KRH13317	KRH13320	64_TAG14	43210358	43214443	1	43222050	43234903	1	tandem
KRH13317	KRH13321	64_TAG14	43210358	43214443	1	43286977	43290504	1	tandem
KRH13317	KRH13323	64_TAG14	43210358	43214443	1	43379100	43382611	1	tandem
KRH13317	KRH13325	64_TAG14	43210358	43214443	1	43413780	43418722	1	tandem
KRH13317	KRH13327	64_TAG14	43210358	43214443	1	43522195	43525832	1	tandem
KRH13320	KRH13321	64_TAG14	43222050	43234903	1	43286977	43290504	1	tandem
KRH13320	KRH13323	64_TAG14	43222050	43234903	1	43379100	43382611	1	tandem
KRH13320	KRH13325	64_TAG14	43222050	43234903	1	43413780	43418722	1	tandem
KRH13320	KRH13327	64_TAG14	43222050	43234903	1	43522195	43525832	1	tandem
KRH13321	KRH13323	64_TAG14	43286977	43290504	1	43379100	43382611	1	tandem
KRH13321	KRH13325	64_TAG14	43286977	43290504	1	43413780	43418722	1	tandem
KRH13321	KRH13327	64_TAG14	43286977	43290504	1	43522195	43525832	1	tandem
KRH13323	KRH13325	64_TAG14	43379100	43382611	1	43413780	43418722	1	tandem
KRH13323	KRH13327	64_TAG14	43379100	43382611	1	43522195	43525832	1	tandem
KRH13325	KRH13327	64_TAG14	43413780	43418722	1	43522195	43525832	1	tandem
KRH13353	KRH13354	1403_TAG3	43772479	43773427	1	43781697	43784700	1	tandem
KRH13355	KRH13356	64_TAG16	43796596	43801121	-1	43865424	43867876	-1	tandem
KRH13355	KRH13358	64_TAG16	43796596	43801121	-1	43919306	43922920	-1	tandem
KRH13356	KRH13358	64_TAG16	43865424	43867876	-1	43919306	43922920	-1	tandem
KRH13429	KRH13430	386_TAG7	44873070	44885662	1	44911332	44913078	1	tandem
KRH13441	KRH13442	1156_TAG2	44991927	44994012	1	44998773	45001206	1	tandem
KRH13441	KRH13444	1156_TAG2	44991927	44994012	1	45085621	45087209	1	tandem
KRH13441	KRH13445	1156_TAG2	44991927	44994012	1	45098729	45100344	1	tandem
KRH13441	KRH13446	1156_TAG2	44991927	44994012	1	45107483	45109155	1	tandem
KRH13442	KRH13444	1156_TAG2	44998773	45001206	1	45085621	45087209	1	tandem
KRH13442	KRH13445	1156_TAG2	44998773	45001206	1	45098729	45100344	1	tandem
KRH13442	KRH13446	1156_TAG2	44998773	45001206	1	45107483	45109155	1	tandem
KRH13444	KRH13445	1156_TAG2	45085621	45087209	1	45098729	45100344	1	tandem
KRH13444	KRH13446	1156_TAG2	45085621	45087209	1	45107483	45109155	1	tandem
KRH13445	KRH13446	1156_TAG2	45098729	45100344	1	45107483	45109155	1	tandem
KRH13476	KRH13478	1901_TAG3	46210742	46215445	-1	46222963	46226406	-1	tandem
KRH13476	KRH13480	1901_TAG3	46210742	46215445	-1	46257642	46259918	-1	tandem
KRH13478	KRH13480	1901_TAG3	46222963	46226406	-1	46257642	46259918	-1	tandem
KRH13491	KRH13493	233_TAG3	46429739	46434444	1	46452068	46462166	1	tandem
KRH13491	KRH13497	233_TAG3	46429739	46434444	1	46460272	46464937	1	tandem
KRH13493	KRH13497	233_TAG3	46452068	46462166	1	46460272	46464937	1	tandem
KRH13499	KRH13500	1_TAG108	46473757	46476561	-1	46476634	46477585	-1	tandem
KRH13499	KRH13501	1_TAG108	46473757	46476561	-1	46477693	46478572	-1	tandem
KRH13499	KRH13502	1_TAG108	46473757	46476561	-1	46480964	46484648	-1	tandem
KRH13499	KRH13504	1_TAG108	46473757	46476561	-1	46507658	46508662	1	divergent
KRH13500	KRH13501	1_TAG108	46476634	46477585	-1	46477693	46478572	-1	tandem
KRH13500	KRH13502	1_TAG108	46476634	46477585	-1	46480964	46484648	-1	tandem
KRH13500	KRH13504	1_TAG108	46476634	46477585	-1	46507658	46508662	1	divergent
KRH13501	KRH13502	1_TAG108	46477693	46478572	-1	46480964	46484648	-1	tandem
KRH13501	KRH13504	1_TAG108	46477693	46478572	-1	46507658	46508662	1	divergent
KRH13502	KRH13504	1_TAG108	46480964	46484648	-1	46507658	46508662	1	divergent
KRH13506	KRH13507	233_TAG4	46551134	46557859	-1	46558333	46564299	-1	tandem
KRH13511	KRH13512	5413_TAG1	46608312	46615004	1	46615005	46615628	1	tandem
KRH13514	KRH13515	233_TAG5	46633364	46634423	-1	46647006	46650672	-1	tandem
KRH13514	KRH13517	233_TAG5	46633364	46634423	-1	46683513	46689035	-1	tandem
KRH13515	KRH13517	233_TAG5	46647006	46650672	-1	46683513	46689035	-1	tandem
KRH13525	KRH13527	557_TAG3	46860551	46867675	-1	46884629	46894580	-1	tandem
KRH13541	KRH13542	557_TAG5	47074498	47076017	1	47082430	47088942	1	tandem
KRH13541	KRH13543	557_TAG5	47074498	47076017	1	47093775	47094898	1	tandem
KRH13541	KRH13547	557_TAG5	47074498	47076017	1	47159204	47167551	-1	convergent
KRH13541	KRH13558	557_TAG5	47074498	47076017	1	47232419	47247317	1	tandem
KRH13542	KRH13543	557_TAG5	47082430	47088942	1	47093775	47094898	1	tandem
KRH13542	KRH13547	557_TAG5	47082430	47088942	1	47159204	47167551	-1	convergent
KRH13542	KRH13558	557_TAG5	47082430	47088942	1	47232419	47247317	1	tandem
KRH13543	KRH13547	557_TAG5	47093775	47094898	1	47159204	47167551	-1	convergent
KRH13543	KRH13558	557_TAG5	47093775	47094898	1	47232419	47247317	1	tandem
KRH13547	KRH13558	557_TAG5	47159204	47167551	-1	47232419	47247317	1	divergent
KRH13560	KRH13561	2498_TAG2	47259793	47260524	1	47282252	47282967	1	tandem
KRH13560	KRH13562	2498_TAG2	47259793	47260524	1	47294126	47295037	1	tandem
KRH13561	KRH13562	2498_TAG2	47282252	47282967	1	47294126	47295037	1	tandem
KRH13616	KRH13617	161_TAG5	47966984	47968566	1	47994624	47997116	1	tandem
KRH13616	KRH13618	161_TAG5	47966984	47968566	1	47997117	47999334	1	tandem
KRH13616	KRH13619	161_TAG5	47966984	47968566	1	48000297	48002309	1	tandem
KRH13616	KRH13621	161_TAG5	47966984	47968566	1	48002286	48003590	-1	convergent
KRH13616	KRH13622	161_TAG5	47966984	47968566	1	48010300	48011626	-1	convergent
KRH13616	KRH13625	161_TAG5	47966984	47968566	1	48037370	48039807	-1	convergent
KRH13616	KRH13627	161_TAG5	47966984	47968566	1	48068428	48073696	-1	convergent
KRH13617	KRH13618	161_TAG5	47994624	47997116	1	47997117	47999334	1	tandem
KRH13617	KRH13619	161_TAG5	47994624	47997116	1	48000297	48002309	1	tandem
KRH13617	KRH13621	161_TAG5	47994624	47997116	1	48002286	48003590	-1	convergent
KRH13617	KRH13622	161_TAG5	47994624	47997116	1	48010300	48011626	-1	convergent
KRH13617	KRH13625	161_TAG5	47994624	47997116	1	48037370	48039807	-1	convergent
KRH13617	KRH13627	161_TAG5	47994624	47997116	1	48068428	48073696	-1	convergent
KRH13618	KRH13619	161_TAG5	47997117	47999334	1	48000297	48002309	1	tandem
KRH13618	KRH13621	161_TAG5	47997117	47999334	1	48002286	48003590	-1	convergent
KRH13618	KRH13622	161_TAG5	47997117	47999334	1	48010300	48011626	-1	convergent
KRH13618	KRH13625	161_TAG5	47997117	47999334	1	48037370	48039807	-1	convergent
KRH13618	KRH13627	161_TAG5	47997117	47999334	1	48068428	48073696	-1	convergent
KRH13619	KRH13621	161_TAG5	48000297	48002309	1	48002286	48003590	-1	convergent
KRH13619	KRH13622	161_TAG5	48000297	48002309	1	48010300	48011626	-1	convergent
KRH13619	KRH13625	161_TAG5	48000297	48002309	1	48037370	48039807	-1	convergent
KRH13619	KRH13627	161_TAG5	48000297	48002309	1	48068428	48073696	-1	convergent
KRH13621	KRH13622	161_TAG5	48002286	48003590	-1	48010300	48011626	-1	tandem
KRH13621	KRH13625	161_TAG5	48002286	48003590	-1	48037370	48039807	-1	tandem
KRH13621	KRH13627	161_TAG5	48002286	48003590	-1	48068428	48073696	-1	tandem
KRH13622	KRH13625	161_TAG5	48010300	48011626	-1	48037370	48039807	-1	tandem
KRH13622	KRH13627	161_TAG5	48010300	48011626	-1	48068428	48073696	-1	tandem
KRH13625	KRH13627	161_TAG5	48037370	48039807	-1	48068428	48073696	-1	tandem
KRH13666	KRH13667	1898_TAG2	48435425	48442725	-1	48445684	48453470	-1	tandem
KRH13676	KRH13677	925_TAG1	48531515	48532156	-1	48536061	48536891	-1	tandem
KRH13676	KRH13678	925_TAG1	48531515	48532156	-1	48540267	48541595	-1	tandem
KRH13677	KRH13678	925_TAG1	48536061	48536891	-1	48540267	48541595	-1	tandem
KRH13692	KRH13693	2501_TAG1	48618862	48621265	-1	48643774	48647392	-1	tandem
KRH13692	KRH13696	2501_TAG1	48618862	48621265	-1	48661607	48665946	-1	tandem
KRH13693	KRH13696	2501_TAG1	48643774	48647392	-1	48661607	48665946	-1	tandem
KRH13698	KRH13699	66_TAG3	48691129	48693455	1	48694778	48703376	1	tandem
KRH13698	KRH13700	66_TAG3	48691129	48693455	1	48713244	48717192	1	tandem
KRH13698	KRH13701	66_TAG3	48691129	48693455	1	48717323	48721033	1	tandem
KRH13699	KRH13700	66_TAG3	48694778	48703376	1	48713244	48717192	1	tandem
KRH13699	KRH13701	66_TAG3	48694778	48703376	1	48717323	48721033	1	tandem
KRH13700	KRH13701	66_TAG3	48713244	48717192	1	48717323	48721033	1	tandem
KRH13735	KRH13736	1157_TAG1	49314197	49316134	1	49318023	49319746	1	tandem
KRH13740	KRH13742	226_TAG7	49352283	49361844	1	49363978	49371112	1	tandem
KRH13755	KRH13759	4028_TAG1	49422914	49426618	1	49449227	49451741	1	tandem
KRH13762	KRH13763	476_TAG2	49484391	49488666	1	49495728	49499550	1	tandem
KRH13793	KRH13794	606_TAG1	49844076	49848069	-1	49856796	49861158	-1	tandem
KRH13801	KRH13802	5421_TAG1	49890636	49892438	-1	49899364	49901747	1	divergent
KRH13836	KRH13837	1140_TAG2	50352186	50359142	1	50360703	50362751	1	tandem
KRH13895	KRH13896	43_TAG12	50801893	50805317	-1	50823428	50827189	1	divergent
KRH13916	KRH13923	4032_TAG1	50978413	50986557	1	51048375	51054499	-1	convergent
KRH13944	KRH13946	4033_TAG1	51181070	51183538	-1	51188241	51189968	-1	tandem
KRH13944	KRH13947	4033_TAG1	51181070	51183538	-1	51194531	51196221	-1	tandem
KRH13946	KRH13947	4033_TAG1	51188241	51189968	-1	51194531	51196221	-1	tandem
KRH13969	KRH13970	4035_TAG2	51456041	51457063	1	51472288	51473210	-1	convergent
KRH06032	KRH06038	359_TAG6	62598	66201	1	71911	77733	-1	convergent
KRH06107	KRH06108	2408_TAG1	338268	338864	1	343052	350115	1	tandem
KRH06175	KRH06177	3_TAG94	583765	585815	1	594725	596329	1	tandem
KRH06186	KRH06188	382_TAG3	651716	652917	1	655504	656129	1	tandem
KRH06186	KRH06189	382_TAG3	651716	652917	1	659259	659879	1	tandem
KRH06188	KRH06189	382_TAG3	655504	656129	1	659259	659879	1	tandem
KRH06260	KRH06261	606_TAG2	1064975	1066398	-1	1070403	1075202	-1	tandem
KRH06288	KRH06289	3218_TAG1	1216779	1219950	-1	1222829	1228462	-1	tandem
KRH06324	KRH06326	1549_TAG1	1431637	1433520	1	1450709	1455979	1	tandem
KRH06324	KRH06327	1549_TAG1	1431637	1433520	1	1460102	1463552	1	tandem
KRH06326	KRH06327	1549_TAG1	1450709	1455979	1	1460102	1463552	1	tandem
KRH06377	KRH06378	1253_TAG1	1669811	1672378	1	1672968	1677247	1	tandem
KRH06377	KRH06379	1253_TAG1	1669811	1672378	1	1688511	1688879	-1	convergent
KRH06377	KRH06382	1253_TAG1	1669811	1672378	1	1698041	1700254	1	tandem
KRH06378	KRH06379	1253_TAG1	1672968	1677247	1	1688511	1688879	-1	convergent
KRH06378	KRH06382	1253_TAG1	1672968	1677247	1	1698041	1700254	1	tandem
KRH06379	KRH06382	1253_TAG1	1688511	1688879	-1	1698041	1700254	1	divergent
KRH06388	KRH06389	1074_TAG1	1789930	1796621	1	1801665	1804191	1	tandem
KRH06388	KRH06390	1074_TAG1	1789930	1796621	1	1807058	1812537	1	tandem
KRH06389	KRH06390	1074_TAG1	1801665	1804191	1	1807058	1812537	1	tandem
KRH06402	KRH06403	666_TAG1	1910867	1912174	-1	1926536	1927235	-1	tandem
KRH06482	KRH06483	99_TAG9	2438122	2440528	-1	2443212	2450834	-1	tandem
KRH06521	KRH06523	5217_TAG1	2721468	2723137	-1	2725294	2733429	-1	tandem
KRH06535	KRH06536	5220_TAG1	2766779	2767431	1	2767975	2770348	1	tandem
KRH06573	KRH06579	488_TAG2	2964569	2985013	1	2992074	3011329	1	tandem
KRH06596	KRH06597	3796_TAG1	3135514	3136874	1	3138967	3143764	1	tandem
KRH06625	KRH06626	2176_TAG2	3345543	3347254	-1	3348514	3362406	-1	tandem
KRH06641	KRH06645	135_TAG4	3459967	3464461	-1	3487100	3489736	1	divergent
KRH06641	KRH06646	135_TAG4	3459967	3464461	-1	3490887	3497439	1	divergent
KRH06645	KRH06646	135_TAG4	3487100	3489736	1	3490887	3497439	1	tandem
KRH06662	KRH06663	3095_TAG1	3584655	3585466	1	3586151	3587499	1	tandem
KRH06682	KRH06683	295_TAG6	3694876	3698644	1	3702367	3706312	1	tandem
KRH06739	KRH06740	4735_TAG1	4024940	4027363	-1	4028980	4032030	-1	tandem
KRH06742	KRH06743	859_TAG1	4059536	4066000	-1	4075555	4080357	-1	tandem
KRH06742	KRH06744	859_TAG1	4059536	4066000	-1	4080734	4080995	-1	tandem
KRH06742	KRH06746	859_TAG1	4059536	4066000	-1	4089093	4090761	-1	tandem
KRH06742	KRH06749	859_TAG1	4059536	4066000	-1	4092668	4095569	-1	tandem
KRH06742	KRH06752	859_TAG1	4059536	4066000	-1	4109008	4114624	-1	tandem
KRH06743	KRH06744	859_TAG1	4075555	4080357	-1	4080734	4080995	-1	tandem
KRH06743	KRH06746	859_TAG1	4075555	4080357	-1	4089093	4090761	-1	tandem
KRH06743	KRH06749	859_TAG1	4075555	4080357	-1	4092668	4095569	-1	tandem
KRH06743	KRH06752	859_TAG1	4075555	4080357	-1	4109008	4114624	-1	tandem
KRH06744	KRH06746	859_TAG1	4080734	4080995	-1	4089093	4090761	-1	tandem
KRH06744	KRH06749	859_TAG1	4080734	4080995	-1	4092668	4095569	-1	tandem
KRH06744	KRH06752	859_TAG1	4080734	4080995	-1	4109008	4114624	-1	tandem
KRH06746	KRH06749	859_TAG1	4089093	4090761	-1	4092668	4095569	-1	tandem
KRH06746	KRH06752	859_TAG1	4089093	4090761	-1	4109008	4114624	-1	tandem
KRH06749	KRH06752	859_TAG1	4092668	4095569	-1	4109008	4114624	-1	tandem
KRH06760	KRH06761	155_TAG5	4135885	4137742	-1	4162525	4164824	-1	tandem
KRH06763	KRH06767	3090_TAG1	4200389	4207320	1	4210356	4218831	1	tandem
KRH06775	KRH06776	25_TAG15	4272035	4274373	-1	4276764	4278580	-1	tandem
KRH06824	KRH06825	2908_TAG1	4591194	4592267	1	4592405	4592815	1	tandem
KRH06852	KRH06854	1288_TAG1	4788380	4792632	1	4798523	4800531	1	tandem
KRH06872	KRH06873	725_TAG2	4908821	4917491	1	4918574	4920565	1	tandem
KRH06872	KRH06874	725_TAG2	4908821	4917491	1	4923435	4935752	1	tandem
KRH06873	KRH06874	725_TAG2	4918574	4920565	1	4923435	4935752	1	tandem
KRH06991	KRH06992	819_TAG3	5839068	5842021	-1	5845814	5847731	-1	tandem
KRH07001	KRH07002	59_TAG7	5953190	5954298	-1	5956877	5957946	1	divergent
KRH07001	KRH07003	59_TAG7	5953190	5954298	-1	5961876	5962936	1	divergent
KRH07002	KRH07003	59_TAG7	5956877	5957946	1	5961876	5962936	1	tandem
KRH07007	KRH07008	59_TAG8	5990715	5991771	-1	5995658	5996853	-1	tandem
KRH07010	KRH07011	1847_TAG2	6011109	6019099	-1	6024533	6029884	-1	tandem
KRH07010	KRH07014	1847_TAG2	6011109	6019099	-1	6033921	6039219	-1	tandem
KRH07010	KRH07015	1847_TAG2	6011109	6019099	-1	6047165	6047871	-1	tandem
KRH07011	KRH07014	1847_TAG2	6024533	6029884	-1	6033921	6039219	-1	tandem
KRH07011	KRH07015	1847_TAG2	6024533	6029884	-1	6047165	6047871	-1	tandem
KRH07014	KRH07015	1847_TAG2	6033921	6039219	-1	6047165	6047871	-1	tandem
KRH07021	KRH07022	1627_TAG1	6065823	6073993	1	6078725	6089821	1	tandem
KRH07026	KRH07027	293_TAG4	6099546	6101753	-1	6101909	6105267	-1	tandem
KRH07026	KRH07028	293_TAG4	6099546	6101753	-1	6108272	6114924	-1	tandem
KRH07027	KRH07028	293_TAG4	6101909	6105267	-1	6108272	6114924	-1	tandem
KRH07043	KRH07044	3072_TAG1	6244922	6246453	1	6255512	6260421	1	tandem
KRH07050	KRH07051	61_TAG3	6322034	6325343	-1	6333543	6337085	-1	tandem
KRH07050	KRH07053	61_TAG3	6322034	6325343	-1	6355500	6365869	-1	tandem
KRH07051	KRH07053	61_TAG3	6333543	6337085	-1	6355500	6365869	-1	tandem
KRH07059	KRH07060	61_TAG4	6379732	6383232	-1	6400179	6404141	-1	tandem
KRH07059	KRH07061	61_TAG4	6379732	6383232	-1	6424303	6427965	-1	tandem
KRH07059	KRH07062	61_TAG4	6379732	6383232	-1	6441260	6441580	-1	tandem
KRH07059	KRH07063	61_TAG4	6379732	6383232	-1	6441736	6445069	-1	tandem
KRH07059	KRH07065	61_TAG4	6379732	6383232	-1	6461077	6466135	-1	tandem
KRH07059	KRH07066	61_TAG4	6379732	6383232	-1	6484260	6487299	-1	tandem
KRH07059	KRH07068	61_TAG4	6379732	6383232	-1	6501502	6502808	-1	tandem
KRH07059	KRH07069	61_TAG4	6379732	6383232	-1	6503130	6505551	-1	tandem
KRH07059	KRH07070	61_TAG4	6379732	6383232	-1	6527718	6531948	1	divergent
KRH07060	KRH07061	61_TAG4	6400179	6404141	-1	6424303	6427965	-1	tandem
KRH07060	KRH07062	61_TAG4	6400179	6404141	-1	6441260	6441580	-1	tandem
KRH07060	KRH07063	61_TAG4	6400179	6404141	-1	6441736	6445069	-1	tandem
KRH07060	KRH07065	61_TAG4	6400179	6404141	-1	6461077	6466135	-1	tandem
KRH07060	KRH07066	61_TAG4	6400179	6404141	-1	6484260	6487299	-1	tandem
KRH07060	KRH07068	61_TAG4	6400179	6404141	-1	6501502	6502808	-1	tandem
KRH07060	KRH07069	61_TAG4	6400179	6404141	-1	6503130	6505551	-1	tandem
KRH07060	KRH07070	61_TAG4	6400179	6404141	-1	6527718	6531948	1	divergent
KRH07061	KRH07062	61_TAG4	6424303	6427965	-1	6441260	6441580	-1	tandem
KRH07061	KRH07063	61_TAG4	6424303	6427965	-1	6441736	6445069	-1	tandem
KRH07061	KRH07065	61_TAG4	6424303	6427965	-1	6461077	6466135	-1	tandem
KRH07061	KRH07066	61_TAG4	6424303	6427965	-1	6484260	6487299	-1	tandem
KRH07061	KRH07068	61_TAG4	6424303	6427965	-1	6501502	6502808	-1	tandem
KRH07061	KRH07069	61_TAG4	6424303	6427965	-1	6503130	6505551	-1	tandem
KRH07061	KRH07070	61_TAG4	6424303	6427965	-1	6527718	6531948	1	divergent
KRH07062	KRH07063	61_TAG4	6441260	6441580	-1	6441736	6445069	-1	tandem
KRH07062	KRH07065	61_TAG4	6441260	6441580	-1	6461077	6466135	-1	tandem
KRH07062	KRH07066	61_TAG4	6441260	6441580	-1	6484260	6487299	-1	tandem
KRH07062	KRH07068	61_TAG4	6441260	6441580	-1	6501502	6502808	-1	tandem
KRH07062	KRH07069	61_TAG4	6441260	6441580	-1	6503130	6505551	-1	tandem
KRH07062	KRH07070	61_TAG4	6441260	6441580	-1	6527718	6531948	1	divergent
KRH07063	KRH07065	61_TAG4	6441736	6445069	-1	6461077	6466135	-1	tandem
KRH07063	KRH07066	61_TAG4	6441736	6445069	-1	6484260	6487299	-1	tandem
KRH07063	KRH07068	61_TAG4	6441736	6445069	-1	6501502	6502808	-1	tandem
KRH07063	KRH07069	61_TAG4	6441736	6445069	-1	6503130	6505551	-1	tandem
KRH07063	KRH07070	61_TAG4	6441736	6445069	-1	6527718	6531948	1	divergent
KRH07065	KRH07066	61_TAG4	6461077	6466135	-1	6484260	6487299	-1	tandem
KRH07065	KRH07068	61_TAG4	6461077	6466135	-1	6501502	6502808	-1	tandem
KRH07065	KRH07069	61_TAG4	6461077	6466135	-1	6503130	6505551	-1	tandem
KRH07065	KRH07070	61_TAG4	6461077	6466135	-1	6527718	6531948	1	divergent
KRH07066	KRH07068	61_TAG4	6484260	6487299	-1	6501502	6502808	-1	tandem
KRH07066	KRH07069	61_TAG4	6484260	6487299	-1	6503130	6505551	-1	tandem
KRH07066	KRH07070	61_TAG4	6484260	6487299	-1	6527718	6531948	1	divergent
KRH07068	KRH07069	61_TAG4	6501502	6502808	-1	6503130	6505551	-1	tandem
KRH07068	KRH07070	61_TAG4	6501502	6502808	-1	6527718	6531948	1	divergent
KRH07069	KRH07070	61_TAG4	6503130	6505551	-1	6527718	6531948	1	divergent
KRH07071	KRH07072	1174_TAG1	6533053	6535758	1	6555138	6559286	-1	convergent
KRH07103	KRH07106	208_TAG3	6786349	6789263	-1	6789481	6792533	-1	tandem
KRH07110	KRH07111	1603_TAG1	6829983	6834225	1	6851628	6857566	1	tandem
KRH07110	KRH07113	1603_TAG1	6829983	6834225	1	6863088	6866213	1	tandem
KRH07111	KRH07113	1603_TAG1	6851628	6857566	1	6863088	6866213	1	tandem
KRH07137	KRH07139	1351_TAG1	6948341	6950438	1	6957647	6959483	1	tandem
KRH07140	KRH07141	382_TAG4	6963614	6964246	1	6966872	6969553	1	tandem
KRH07142	KRH07143	1351_TAG2	6977903	6981588	1	6989476	6991203	1	tandem
KRH07206	KRH07210	1497_TAG2	7504853	7517609	1	7527210	7533853	1	tandem
KRH07232	KRH07236	158_TAG6	7628477	7632088	1	7647062	7651379	1	tandem
KRH07264	KRH07265	3810_TAG2	7959904	7970891	1	7972175	7974066	1	tandem
KRH07285	KRH07286	1137_TAG3	8103196	8107130	1	8118602	8122477	1	tandem
KRH07285	KRH07287	1137_TAG3	8103196	8107130	1	8126768	8129107	1	tandem
