geneA	geneB	tag_id	startA	endA	strandA	startB	endB	strandB	orientation
KRH69110	KRH69111	1175_TAG4	513506	515934	1	520072	524673	1	tandem
KRH69130	KRH69131	6_TAG136	669867	671087	-1	687880	688386	-1	tandem
KRH69155	KRH69156	30_TAG44	841690	844025	-1	848663	854462	-1	tandem
KRH69252	KRH69253	648_TAG8	1307375	1309825	-1	1310246	1310930	-1	tandem
KRH69266	KRH69267	3508_TAG3	1410710	1416101	1	1423523	1432617	1	tandem
KRH69268	KRH69269	1028_TAG5	1434150	1436232	-1	1438753	1440664	-1	tandem
KRH69274	KRH69275	30_TAG46	1478070	1483258	-1	1487313	1490015	1	divergent
KRH69278	KRH69279	716_TAG6	1511143	1512107	1	1515338	1516252	1	tandem
KRH69291	KRH69292	451_TAG11	1574689	1575968	-1	1576790	1578053	-1	tandem
KRH69291	KRH69293	451_TAG11	1574689	1575968	-1	1578191	1578721	-1	tandem
KRH69292	KRH69293	451_TAG11	1576790	1578053	-1	1578191	1578721	-1	tandem
KRH69350	KRH69353	640_TAG7	1889282	1892227	-1	1895801	1897655	-1	tandem
KRH69350	KRH69355	640_TAG7	1889282	1892227	-1	1900379	1903175	-1	tandem
KRH69350	KRH69356	640_TAG7	1889282	1892227	-1	1904420	1906855	-1	tandem
KRH69353	KRH69355	640_TAG7	1895801	1897655	-1	1900379	1903175	-1	tandem
KRH69353	KRH69356	640_TAG7	1895801	1897655	-1	1904420	1906855	-1	tandem
KRH69355	KRH69356	640_TAG7	1900379	1903175	-1	1904420	1906855	-1	tandem
KRH69378	KRH69379	25_TAG63	2058337	2058504	1	2059173	2062933	1	tandem
KRH69378	KRH69380	25_TAG63	2058337	2058504	1	2069841	2074737	1	tandem
KRH69379	KRH69380	25_TAG63	2059173	2062933	1	2069841	2074737	1	tandem
KRH69383	KRH69384	128_TAG20	2094411	2095403	1	2104620	2105638	1	tandem
KRH69389	KRH69390	8_TAG70	2126630	2127661	1	2133538	2136726	1	tandem
KRH69389	KRH69391	8_TAG70	2126630	2127661	1	2138736	2141008	-1	convergent
KRH69389	KRH69392	8_TAG70	2126630	2127661	1	2141632	2142916	1	tandem
KRH69389	KRH69393	8_TAG70	2126630	2127661	1	2144196	2146012	1	tandem
KRH69390	KRH69391	8_TAG70	2133538	2136726	1	2138736	2141008	-1	convergent
KRH69390	KRH69392	8_TAG70	2133538	2136726	1	2141632	2142916	1	tandem
KRH69390	KRH69393	8_TAG70	2133538	2136726	1	2144196	2146012	1	tandem
KRH69391	KRH69392	8_TAG70	2138736	2141008	-1	2141632	2142916	1	divergent
KRH69391	KRH69393	8_TAG70	2138736	2141008	-1	2144196	2146012	1	divergent
KRH69392	KRH69393	8_TAG70	2141632	2142916	1	2144196	2146012	1	tandem
KRH69402	KRH69403	59_TAG16	2184460	2191266	-1	2193722	2195594	-1	tandem
KRH69402	KRH69404	59_TAG16	2184460	2191266	-1	2197188	2198561	-1	tandem
KRH69403	KRH69404	59_TAG16	2193722	2195594	-1	2197188	2198561	-1	tandem
KRH69414	KRH69415	51_TAG37	2276510	2280339	1	2284831	2288354	1	tandem
KRH69448	KRH69449	214_TAG6	2488407	2489367	1	2497530	2499229	1	tandem
KRH69448	KRH69450	214_TAG6	2488407	2489367	1	2504435	2505389	1	tandem
KRH69448	KRH69451	214_TAG6	2488407	2489367	1	2511502	2512793	1	tandem
KRH69448	KRH69452	214_TAG6	2488407	2489367	1	2533352	2534883	1	tandem
KRH69448	KRH69453	214_TAG6	2488407	2489367	1	2556665	2558253	1	tandem
KRH69448	KRH69454	214_TAG6	2488407	2489367	1	2559454	2560276	1	tandem
KRH69448	KRH69455	214_TAG6	2488407	2489367	1	2576710	2577524	1	tandem
KRH69448	KRH69457	214_TAG6	2488407	2489367	1	2588539	2589365	1	tandem
KRH69448	KRH69459	214_TAG6	2488407	2489367	1	2604249	2616021	1	tandem
KRH69448	KRH69458	214_TAG6	2488407	2489367	1	2604249	2605917	1	tandem
KRH69448	KRH69460	214_TAG6	2488407	2489367	1	2625277	2627188	1	tandem
KRH69448	KRH69462	214_TAG6	2488407	2489367	1	2631874	2633008	1	tandem
KRH69449	KRH69450	214_TAG6	2497530	2499229	1	2504435	2505389	1	tandem
KRH69449	KRH69451	214_TAG6	2497530	2499229	1	2511502	2512793	1	tandem
KRH69449	KRH69452	214_TAG6	2497530	2499229	1	2533352	2534883	1	tandem
KRH69449	KRH69453	214_TAG6	2497530	2499229	1	2556665	2558253	1	tandem
KRH69449	KRH69454	214_TAG6	2497530	2499229	1	2559454	2560276	1	tandem
KRH69449	KRH69455	214_TAG6	2497530	2499229	1	2576710	2577524	1	tandem
KRH69449	KRH69457	214_TAG6	2497530	2499229	1	2588539	2589365	1	tandem
KRH69449	KRH69459	214_TAG6	2497530	2499229	1	2604249	2616021	1	tandem
KRH69449	KRH69458	214_TAG6	2497530	2499229	1	2604249	2605917	1	tandem
KRH69449	KRH69460	214_TAG6	2497530	2499229	1	2625277	2627188	1	tandem
KRH69449	KRH69462	214_TAG6	2497530	2499229	1	2631874	2633008	1	tandem
KRH69450	KRH69451	214_TAG6	2504435	2505389	1	2511502	2512793	1	tandem
KRH69450	KRH69452	214_TAG6	2504435	2505389	1	2533352	2534883	1	tandem
KRH69450	KRH69453	214_TAG6	2504435	2505389	1	2556665	2558253	1	tandem
KRH69450	KRH69454	214_TAG6	2504435	2505389	1	2559454	2560276	1	tandem
KRH69450	KRH69455	214_TAG6	2504435	2505389	1	2576710	2577524	1	tandem
KRH69450	KRH69457	214_TAG6	2504435	2505389	1	2588539	2589365	1	tandem
KRH69450	KRH69459	214_TAG6	2504435	2505389	1	2604249	2616021	1	tandem
KRH69450	KRH69458	214_TAG6	2504435	2505389	1	2604249	2605917	1	tandem
KRH69450	KRH69460	214_TAG6	2504435	2505389	1	2625277	2627188	1	tandem
KRH69450	KRH69462	214_TAG6	2504435	2505389	1	2631874	2633008	1	tandem
KRH69451	KRH69452	214_TAG6	2511502	2512793	1	2533352	2534883	1	tandem
KRH69451	KRH69453	214_TAG6	2511502	2512793	1	2556665	2558253	1	tandem
KRH69451	KRH69454	214_TAG6	2511502	2512793	1	2559454	2560276	1	tandem
KRH69451	KRH69455	214_TAG6	2511502	2512793	1	2576710	2577524	1	tandem
KRH69451	KRH69457	214_TAG6	2511502	2512793	1	2588539	2589365	1	tandem
KRH69451	KRH69459	214_TAG6	2511502	2512793	1	2604249	2616021	1	tandem
KRH69451	KRH69458	214_TAG6	2511502	2512793	1	2604249	2605917	1	tandem
KRH69451	KRH69460	214_TAG6	2511502	2512793	1	2625277	2627188	1	tandem
KRH69451	KRH69462	214_TAG6	2511502	2512793	1	2631874	2633008	1	tandem
KRH69452	KRH69453	214_TAG6	2533352	2534883	1	2556665	2558253	1	tandem
KRH69452	KRH69454	214_TAG6	2533352	2534883	1	2559454	2560276	1	tandem
KRH69452	KRH69455	214_TAG6	2533352	2534883	1	2576710	2577524	1	tandem
KRH69452	KRH69457	214_TAG6	2533352	2534883	1	2588539	2589365	1	tandem
KRH69452	KRH69459	214_TAG6	2533352	2534883	1	2604249	2616021	1	tandem
KRH69452	KRH69458	214_TAG6	2533352	2534883	1	2604249	2605917	1	tandem
KRH69452	KRH69460	214_TAG6	2533352	2534883	1	2625277	2627188	1	tandem
KRH69452	KRH69462	214_TAG6	2533352	2534883	1	2631874	2633008	1	tandem
KRH69453	KRH69454	214_TAG6	2556665	2558253	1	2559454	2560276	1	tandem
KRH69453	KRH69455	214_TAG6	2556665	2558253	1	2576710	2577524	1	tandem
KRH69453	KRH69457	214_TAG6	2556665	2558253	1	2588539	2589365	1	tandem
KRH69453	KRH69459	214_TAG6	2556665	2558253	1	2604249	2616021	1	tandem
KRH69453	KRH69458	214_TAG6	2556665	2558253	1	2604249	2605917	1	tandem
KRH69453	KRH69460	214_TAG6	2556665	2558253	1	2625277	2627188	1	tandem
KRH69453	KRH69462	214_TAG6	2556665	2558253	1	2631874	2633008	1	tandem
KRH69454	KRH69455	214_TAG6	2559454	2560276	1	2576710	2577524	1	tandem
KRH69454	KRH69457	214_TAG6	2559454	2560276	1	2588539	2589365	1	tandem
KRH69454	KRH69459	214_TAG6	2559454	2560276	1	2604249	2616021	1	tandem
KRH69454	KRH69458	214_TAG6	2559454	2560276	1	2604249	2605917	1	tandem
KRH69454	KRH69460	214_TAG6	2559454	2560276	1	2625277	2627188	1	tandem
KRH69454	KRH69462	214_TAG6	2559454	2560276	1	2631874	2633008	1	tandem
KRH69455	KRH69457	214_TAG6	2576710	2577524	1	2588539	2589365	1	tandem
KRH69455	KRH69459	214_TAG6	2576710	2577524	1	2604249	2616021	1	tandem
KRH69455	KRH69458	214_TAG6	2576710	2577524	1	2604249	2605917	1	tandem
KRH69455	KRH69460	214_TAG6	2576710	2577524	1	2625277	2627188	1	tandem
KRH69455	KRH69462	214_TAG6	2576710	2577524	1	2631874	2633008	1	tandem
KRH69457	KRH69459	214_TAG6	2588539	2589365	1	2604249	2616021	1	tandem
KRH69457	KRH69458	214_TAG6	2588539	2589365	1	2604249	2605917	1	tandem
KRH69457	KRH69460	214_TAG6	2588539	2589365	1	2625277	2627188	1	tandem
KRH69457	KRH69462	214_TAG6	2588539	2589365	1	2631874	2633008	1	tandem
KRH69458	KRH69459	214_TAG6	2604249	2605917	1	2604249	2616021	1	tandem
KRH69459	KRH69460	214_TAG6	2604249	2616021	1	2625277	2627188	1	tandem
KRH69459	KRH69462	214_TAG6	2604249	2616021	1	2631874	2633008	1	tandem
KRH69458	KRH69460	214_TAG6	2604249	2605917	1	2625277	2627188	1	tandem
KRH69458	KRH69462	214_TAG6	2604249	2605917	1	2631874	2633008	1	tandem
KRH69460	KRH69462	214_TAG6	2625277	2627188	1	2631874	2633008	1	tandem
KRH69463	KRH69464	1139_TAG4	2639567	2640046	-1	2648414	2648929	-1	tandem
KRH69478	KRH69482	24_TAG50	2812307	2812546	-1	2819847	2823095	-1	tandem
KRH69495	KRH69496	105_TAG13	2883520	2885667	1	2890469	2892871	1	tandem
KRH69495	KRH69497	105_TAG13	2883520	2885667	1	2895770	2897915	1	tandem
KRH69495	KRH69498	105_TAG13	2883520	2885667	1	2899554	2901708	1	tandem
KRH69495	KRH69499	105_TAG13	2883520	2885667	1	2903333	2905920	1	tandem
KRH69495	KRH69500	105_TAG13	2883520	2885667	1	2907379	2909809	1	tandem
KRH69495	KRH69502	105_TAG13	2883520	2885667	1	2913162	2916063	-1	convergent
KRH69495	KRH69504	105_TAG13	2883520	2885667	1	2920404	2922018	-1	convergent
KRH69495	KRH69505	105_TAG13	2883520	2885667	1	2925589	2928186	1	tandem
KRH69496	KRH69497	105_TAG13	2890469	2892871	1	2895770	2897915	1	tandem
KRH69496	KRH69498	105_TAG13	2890469	2892871	1	2899554	2901708	1	tandem
KRH69496	KRH69499	105_TAG13	2890469	2892871	1	2903333	2905920	1	tandem
KRH69496	KRH69500	105_TAG13	2890469	2892871	1	2907379	2909809	1	tandem
KRH69496	KRH69502	105_TAG13	2890469	2892871	1	2913162	2916063	-1	convergent
KRH69496	KRH69504	105_TAG13	2890469	2892871	1	2920404	2922018	-1	convergent
KRH69496	KRH69505	105_TAG13	2890469	2892871	1	2925589	2928186	1	tandem
KRH69497	KRH69498	105_TAG13	2895770	2897915	1	2899554	2901708	1	tandem
KRH69497	KRH69499	105_TAG13	2895770	2897915	1	2903333	2905920	1	tandem
KRH69497	KRH69500	105_TAG13	2895770	2897915	1	2907379	2909809	1	tandem
KRH69497	KRH69502	105_TAG13	2895770	2897915	1	2913162	2916063	-1	convergent
KRH69497	KRH69504	105_TAG13	2895770	2897915	1	2920404	2922018	-1	convergent
KRH69497	KRH69505	105_TAG13	2895770	2897915	1	2925589	2928186	1	tandem
KRH69498	KRH69499	105_TAG13	2899554	2901708	1	2903333	2905920	1	tandem
KRH69498	KRH69500	105_TAG13	2899554	2901708	1	2907379	2909809	1	tandem
KRH69498	KRH69502	105_TAG13	2899554	2901708	1	2913162	2916063	-1	convergent
KRH69498	KRH69504	105_TAG13	2899554	2901708	1	2920404	2922018	-1	convergent
KRH69498	KRH69505	105_TAG13	2899554	2901708	1	2925589	2928186	1	tandem
KRH69499	KRH69500	105_TAG13	2903333	2905920	1	2907379	2909809	1	tandem
KRH69499	KRH69502	105_TAG13	2903333	2905920	1	2913162	2916063	-1	convergent
KRH69499	KRH69504	105_TAG13	2903333	2905920	1	2920404	2922018	-1	convergent
KRH69499	KRH69505	105_TAG13	2903333	2905920	1	2925589	2928186	1	tandem
KRH69500	KRH69502	105_TAG13	2907379	2909809	1	2913162	2916063	-1	convergent
KRH69500	KRH69504	105_TAG13	2907379	2909809	1	2920404	2922018	-1	convergent
KRH69500	KRH69505	105_TAG13	2907379	2909809	1	2925589	2928186	1	tandem
KRH69502	KRH69504	105_TAG13	2913162	2916063	-1	2920404	2922018	-1	tandem
KRH69502	KRH69505	105_TAG13	2913162	2916063	-1	2925589	2928186	1	divergent
KRH69504	KRH69505	105_TAG13	2920404	2922018	-1	2925589	2928186	1	divergent
KRH69514	KRH69515	23_TAG51	2956620	2960504	-1	2971540	2974669	-1	tandem
KRH69514	KRH69519	23_TAG51	2956620	2960504	-1	2983583	2986712	-1	tandem
KRH69515	KRH69519	23_TAG51	2971540	2974669	-1	2983583	2986712	-1	tandem
KRH69562	KRH69564	937_TAG7	3230555	3235326	-1	3237660	3241343	1	divergent
KRH69595	KRH69597	1_TAG484	3384870	3390599	1	3393781	3396801	-1	convergent
KRH69606	KRH69611	1_TAG485	3446121	3451309	-1	3453573	3457418	-1	tandem
KRH69644	KRH69648	1433_TAG3	3736561	3738131	1	3753070	3754687	1	tandem
KRH69688	KRH69690	474_TAG9	3980929	3984283	-1	3985790	3989395	-1	tandem
KRH69698	KRH69699	80_TAG9	4001311	4002258	-1	4007239	4008338	-1	tandem
KRH69698	KRH69700	80_TAG9	4001311	4002258	-1	4010522	4011629	-1	tandem
KRH69699	KRH69700	80_TAG9	4007239	4008338	-1	4010522	4011629	-1	tandem
KRH69701	KRH69702	1_TAG486	4015752	4017617	-1	4018144	4020322	1	divergent
KRH69716	KRH69717	281_TAG15	4093375	4098509	1	4100131	4105208	1	tandem
KRH69730	KRH69733	902_TAG8	4151642	4155952	1	4161121	4167581	1	tandem
KRH69778	KRH69779	449_TAG10	4402299	4403204	-1	4407580	4408194	-1	tandem
KRH69784	KRH69787	11_TAG75	4440520	4444078	-1	4449030	4451814	-1	tandem
KRH69800	KRH69802	1552_TAG3	4500912	4508232	-1	4511302	4519700	-1	tandem
KRH69817	KRH69821	1270_TAG6	4600747	4607635	1	4611018	4612790	-1	convergent
KRH69824	KRH69825	2_TAG263	4646066	4646714	-1	4650348	4652337	-1	tandem
KRH69854	KRH69855	12_TAG83	4820442	4822665	-1	4828111	4829415	-1	tandem
KRH69864	KRH69865	154_TAG17	4883312	4885653	-1	4889654	4892206	-1	tandem
KRH69871	KRH69876	178_TAG10	4904206	4907590	-1	4915490	4917844	-1	tandem
KRH69885	KRH69886	1284_TAG6	4969683	4970505	-1	4974147	4975335	-1	tandem
KRH69902	KRH69907	36_TAG52	5023155	5024747	1	5029415	5033272	1	tandem
KRH69910	KRH69911	282_TAG11	5058088	5063387	1	5065427	5065958	1	tandem
KRH69910	KRH69912	282_TAG11	5058088	5063387	1	5066901	5071901	1	tandem
KRH69911	KRH69912	282_TAG11	5065427	5065958	1	5066901	5071901	1	tandem
KRH69941	KRH69942	43_TAG50	5232153	5235699	1	5245429	5247712	-1	convergent
KRH69971	KRH69972	157_TAG20	5433060	5441221	1	5441222	5441836	1	tandem
KRH69973	KRH69974	612_TAG5	5458027	5458860	-1	5460721	5461386	-1	tandem
KRH70010	KRH70011	4235_TAG2	5596200	5597042	-1	5597141	5599763	-1	tandem
KRH70023	KRH70024	249_TAG6	5671018	5674958	-1	5674394	5675971	-1	tandem
KRH70023	KRH70025	249_TAG6	5671018	5674958	-1	5675594	5678429	-1	tandem
KRH70023	KRH70026	249_TAG6	5671018	5674958	-1	5680261	5682907	-1	tandem
KRH70023	KRH70027	249_TAG6	5671018	5674958	-1	5685209	5687986	-1	tandem
KRH70023	KRH70029	249_TAG6	5671018	5674958	-1	5688205	5690018	-1	tandem
KRH70023	KRH70030	249_TAG6	5671018	5674958	-1	5699520	5702363	-1	tandem
KRH70023	KRH70031	249_TAG6	5671018	5674958	-1	5705744	5710339	-1	tandem
KRH70024	KRH70025	249_TAG6	5674394	5675971	-1	5675594	5678429	-1	tandem
KRH70024	KRH70026	249_TAG6	5674394	5675971	-1	5680261	5682907	-1	tandem
KRH70024	KRH70027	249_TAG6	5674394	5675971	-1	5685209	5687986	-1	tandem
KRH70024	KRH70029	249_TAG6	5674394	5675971	-1	5688205	5690018	-1	tandem
KRH70024	KRH70030	249_TAG6	5674394	5675971	-1	5699520	5702363	-1	tandem
KRH70024	KRH70031	249_TAG6	5674394	5675971	-1	5705744	5710339	-1	tandem
KRH70025	KRH70026	249_TAG6	5675594	5678429	-1	5680261	5682907	-1	tandem
KRH70025	KRH70027	249_TAG6	5675594	5678429	-1	5685209	5687986	-1	tandem
KRH70025	KRH70029	249_TAG6	5675594	5678429	-1	5688205	5690018	-1	tandem
KRH70025	KRH70030	249_TAG6	5675594	5678429	-1	5699520	5702363	-1	tandem
KRH70025	KRH70031	249_TAG6	5675594	5678429	-1	5705744	5710339	-1	tandem
KRH70026	KRH70027	249_TAG6	5680261	5682907	-1	5685209	5687986	-1	tandem
KRH70026	KRH70029	249_TAG6	5680261	5682907	-1	5688205	5690018	-1	tandem
KRH70026	KRH70030	249_TAG6	5680261	5682907	-1	5699520	5702363	-1	tandem
KRH70026	KRH70031	249_TAG6	5680261	5682907	-1	5705744	5710339	-1	tandem
KRH70027	KRH70029	249_TAG6	5685209	5687986	-1	5688205	5690018	-1	tandem
KRH70027	KRH70030	249_TAG6	5685209	5687986	-1	5699520	5702363	-1	tandem
KRH70027	KRH70031	249_TAG6	5685209	5687986	-1	5705744	5710339	-1	tandem
KRH70029	KRH70030	249_TAG6	5688205	5690018	-1	5699520	5702363	-1	tandem
KRH70029	KRH70031	249_TAG6	5688205	5690018	-1	5705744	5710339	-1	tandem
KRH70030	KRH70031	249_TAG6	5699520	5702363	-1	5705744	5710339	-1	tandem
KRH70033	KRH70034	104_TAG26	5720590	5724380	1	5726822	5733698	1	tandem
KRH70036	KRH70037	2528_TAG1	5741318	5742800	1	5745915	5749251	1	tandem
KRH70036	KRH70039	2528_TAG1	5741318	5742800	1	5757818	5759434	1	tandem
KRH70036	KRH70040	2528_TAG1	5741318	5742800	1	5766138	5767678	1	tandem
KRH70037	KRH70039	2528_TAG1	5745915	5749251	1	5757818	5759434	1	tandem
KRH70037	KRH70040	2528_TAG1	5745915	5749251	1	5766138	5767678	1	tandem
KRH70039	KRH70040	2528_TAG1	5757818	5759434	1	5766138	5767678	1	tandem
KRH70064	KRH70065	3290_TAG2	5893358	5895196	1	5897892	5901262	1	tandem
KRH70064	KRH70066	3290_TAG2	5893358	5895196	1	5903451	5906599	1	tandem
KRH70065	KRH70066	3290_TAG2	5897892	5901262	1	5903451	5906599	1	tandem
KRH70083	KRH70084	1724_TAG4	5954618	5955352	1	5957522	5958686	1	tandem
KRH70099	KRH70102	3291_TAG2	6019578	6022501	-1	6031332	6034332	1	divergent
KRH70137	KRH70138	454_TAG7	6248712	6250753	-1	6251815	6253228	1	divergent
KRH70173	KRH70178	2943_TAG3	6393486	6395577	1	6395693	6398562	1	tandem
KRH70183	KRH70184	97_TAG32	6421649	6424849	-1	6434383	6437873	-1	tandem
KRH70204	KRH70205	495_TAG4	6535991	6539362	-1	6549478	6553100	-1	tandem
KRH70210	KRH70211	44_TAG55	6607718	6610171	-1	6611797	6614134	1	divergent
KRH70220	KRH70221	71_TAG27	6659453	6662210	-1	6662417	6663073	-1	tandem
KRH70226	KRH70227	8_TAG74	6682830	6686764	-1	6685184	6686708	-1	tandem
KRH70246	KRH70247	159_TAG4	6753369	6754732	-1	6756527	6758426	-1	tandem
KRH70288	KRH70289	6679_TAG1	7009105	7010829	-1	7018282	7020197	-1	tandem
KRH70307	KRH70309	298_TAG9	7097953	7100899	1	7114263	7118436	-1	convergent
KRH70316	KRH70317	246_TAG19	7207110	7212719	1	7221310	7224884	1	tandem
KRH70318	KRH70321	65_TAG36	7226327	7228940	1	7240751	7244222	1	tandem
KRH70372	KRH70373	30_TAG47	7548892	7551732	-1	7553127	7557516	-1	tandem
KRH70414	KRH70415	3067_TAG2	7855938	7856352	-1	7861619	7862329	1	divergent
KRH70416	KRH70417	501_TAG7	7867876	7869120	1	7869335	7870858	1	tandem
KRH70420	KRH70422	60_TAG26	7903639	7908241	-1	7919496	7922905	-1	tandem
KRH70420	KRH70429	60_TAG26	7903639	7908241	-1	7925640	7933587	-1	tandem
KRH70422	KRH70429	60_TAG26	7919496	7922905	-1	7925640	7933587	-1	tandem
KRH70436	KRH70437	1198_TAG6	7939823	7944358	1	7957508	7978145	1	tandem
KRH70471	KRH70472	99_TAG29	8156687	8157417	1	8168458	8169219	1	tandem
KRH70475	KRH70476	2233_TAG2	8184756	8186085	-1	8187826	8190057	-1	tandem
KRH70577	KRH70581	2526_TAG2	8974511	8999545	-1	9038015	9060145	-1	tandem
KRH70615	KRH70616	1_TAG494	9449378	9454175	-1	9454764	9457069	1	divergent
KRH70630	KRH70633	1418_TAG4	9603161	9609480	-1	9635465	9642262	-1	tandem
KRH70650	KRH70653	590_TAG9	9722998	9730991	1	9733111	9737918	1	tandem
KRH70659	KRH70660	7904_TAG1	9784634	9786935	-1	9795987	9799196	-1	tandem
KRH70674	KRH70675	65_TAG37	9878524	9879729	1	9879888	9881210	1	tandem
KRH70677	KRH70678	26_TAG33	9891042	9893305	1	9904290	9905706	1	tandem
KRH70677	KRH70679	26_TAG33	9891042	9893305	1	9914775	9917324	-1	convergent
KRH70677	KRH70680	26_TAG33	9891042	9893305	1	9939729	9941617	1	tandem
KRH70677	KRH70681	26_TAG33	9891042	9893305	1	9953164	9954594	-1	convergent
KRH70677	KRH70682	26_TAG33	9891042	9893305	1	9958167	9959618	-1	convergent
KRH70677	KRH70683	26_TAG33	9891042	9893305	1	9974237	9976214	1	tandem
KRH70677	KRH70684	26_TAG33	9891042	9893305	1	9981816	9983616	1	tandem
KRH70677	KRH70685	26_TAG33	9891042	9893305	1	9990901	9991989	-1	convergent
KRH70677	KRH70686	26_TAG33	9891042	9893305	1	9994162	9994908	-1	convergent
KRH70677	KRH70687	26_TAG33	9891042	9893305	1	10000043	10003654	1	tandem
KRH70678	KRH70679	26_TAG33	9904290	9905706	1	9914775	9917324	-1	convergent
KRH70678	KRH70680	26_TAG33	9904290	9905706	1	9939729	9941617	1	tandem
KRH70678	KRH70681	26_TAG33	9904290	9905706	1	9953164	9954594	-1	convergent
KRH70678	KRH70682	26_TAG33	9904290	9905706	1	9958167	9959618	-1	convergent
KRH70678	KRH70683	26_TAG33	9904290	9905706	1	9974237	9976214	1	tandem
KRH70678	KRH70684	26_TAG33	9904290	9905706	1	9981816	9983616	1	tandem
KRH70678	KRH70685	26_TAG33	9904290	9905706	1	9990901	9991989	-1	convergent
KRH70678	KRH70686	26_TAG33	9904290	9905706	1	9994162	9994908	-1	convergent
KRH70678	KRH70687	26_TAG33	9904290	9905706	1	10000043	10003654	1	tandem
KRH70679	KRH70680	26_TAG33	9914775	9917324	-1	9939729	9941617	1	divergent
KRH70679	KRH70681	26_TAG33	9914775	9917324	-1	9953164	9954594	-1	tandem
KRH70679	KRH70682	26_TAG33	9914775	9917324	-1	9958167	9959618	-1	tandem
KRH70679	KRH70683	26_TAG33	9914775	9917324	-1	9974237	9976214	1	divergent
KRH70679	KRH70684	26_TAG33	9914775	9917324	-1	9981816	9983616	1	divergent
KRH70679	KRH70685	26_TAG33	9914775	9917324	-1	9990901	9991989	-1	tandem
KRH70679	KRH70686	26_TAG33	9914775	9917324	-1	9994162	9994908	-1	tandem
KRH70679	KRH70687	26_TAG33	9914775	9917324	-1	10000043	10003654	1	divergent
KRH70680	KRH70681	26_TAG33	9939729	9941617	1	9953164	9954594	-1	convergent
KRH70680	KRH70682	26_TAG33	9939729	9941617	1	9958167	9959618	-1	convergent
KRH70680	KRH70683	26_TAG33	9939729	9941617	1	9974237	9976214	1	tandem
KRH70680	KRH70684	26_TAG33	9939729	9941617	1	9981816	9983616	1	tandem
KRH70680	KRH70685	26_TAG33	9939729	9941617	1	9990901	9991989	-1	convergent
KRH70680	KRH70686	26_TAG33	9939729	9941617	1	9994162	9994908	-1	convergent
KRH70680	KRH70687	26_TAG33	9939729	9941617	1	10000043	10003654	1	tandem
KRH70681	KRH70682	26_TAG33	9953164	9954594	-1	9958167	9959618	-1	tandem
KRH70681	KRH70683	26_TAG33	9953164	9954594	-1	9974237	9976214	1	divergent
KRH70681	KRH70684	26_TAG33	9953164	9954594	-1	9981816	9983616	1	divergent
KRH70681	KRH70685	26_TAG33	9953164	9954594	-1	9990901	9991989	-1	tandem
KRH70681	KRH70686	26_TAG33	9953164	9954594	-1	9994162	9994908	-1	tandem
KRH70681	KRH70687	26_TAG33	9953164	9954594	-1	10000043	10003654	1	divergent
KRH70682	KRH70683	26_TAG33	9958167	9959618	-1	9974237	9976214	1	divergent
KRH70682	KRH70684	26_TAG33	9958167	9959618	-1	9981816	9983616	1	divergent
KRH70682	KRH70685	26_TAG33	9958167	9959618	-1	9990901	9991989	-1	tandem
KRH70682	KRH70686	26_TAG33	9958167	9959618	-1	9994162	9994908	-1	tandem
KRH70682	KRH70687	26_TAG33	9958167	9959618	-1	10000043	10003654	1	divergent
KRH70683	KRH70684	26_TAG33	9974237	9976214	1	9981816	9983616	1	tandem
KRH70683	KRH70685	26_TAG33	9974237	9976214	1	9990901	9991989	-1	convergent
KRH70683	KRH70686	26_TAG33	9974237	9976214	1	9994162	9994908	-1	convergent
KRH70683	KRH70687	26_TAG33	9974237	9976214	1	10000043	10003654	1	tandem
KRH70684	KRH70685	26_TAG33	9981816	9983616	1	9990901	9991989	-1	convergent
KRH70684	KRH70686	26_TAG33	9981816	9983616	1	9994162	9994908	-1	convergent
KRH70684	KRH70687	26_TAG33	9981816	9983616	1	10000043	10003654	1	tandem
KRH70685	KRH70686	26_TAG33	9990901	9991989	-1	9994162	9994908	-1	tandem
KRH70685	KRH70687	26_TAG33	9990901	9991989	-1	10000043	10003654	1	divergent
KRH70686	KRH70687	26_TAG33	9994162	9994908	-1	10000043	10003654	1	divergent
KRH70736	KRH70737	677_TAG5	10303196	10305744	1	10311315	10313811	1	tandem
KRH70776	KRH70777	5_TAG171	10568649	10570281	1	10604543	10606308	1	tandem
KRH70776	KRH70778	5_TAG171	10568649	10570281	1	10629371	10633363	1	tandem
KRH70777	KRH70778	5_TAG171	10604543	10606308	1	10629371	10633363	1	tandem
KRH70788	KRH70789	456_TAG8	10700941	10701969	1	10707546	10708141	1	tandem
KRH70820	KRH70821	13_TAG83	10862193	10864217	-1	10866973	10867516	-1	tandem
KRH70838	KRH70839	874_TAG6	10939096	10941983	-1	10947741	10952559	-1	tandem
KRH70860	KRH70862	608_TAG7	11095855	11098998	1	11109648	11112905	-1	convergent
KRH70860	KRH70863	608_TAG7	11095855	11098998	1	11122012	11131191	1	tandem
KRH70862	KRH70863	608_TAG7	11109648	11112905	-1	11122012	11131191	1	divergent
KRH70888	KRH70893	4633_TAG2	11326864	11332483	-1	11341121	11346471	1	divergent
KRH70911	KRH70913	487_TAG8	11463923	11470360	-1	11490830	11495397	-1	tandem
KRH70911	KRH70915	487_TAG8	11463923	11470360	-1	11520507	11529275	-1	tandem
KRH70911	KRH70917	487_TAG8	11463923	11470360	-1	11548964	11559817	-1	tandem
