Peptide_ID	Is_TAG
KRH49376	False
KRH65735	False
KRH75979	False
KRH00260	False
KRH49393	False
KRH65718	False
KRH75965	False
KRH76406	False
KRH00283	False
KRH07614	False
KRH49413	False
KRH65699	False
KRH75946	False
KRH00413	False
KRH05372	False
KRH15648	False
KRH52322	False
KRH61660	False
KRH00425	False
KRH03389	False
KRH16956	False
KRH40713	False
KRH56989	False
KRH05193	False
KRH27929	False
KRH41165	False
KRH59866	False
KRH77535	False
KRH00619	False
KRH40562	False
KRH48321	False
KRH55269	False
KRH65210	False
KRH00629	False
KRH41131	False
KRH48215	False
KRH59833	False
KRH65128	False
KRH00701	False
KRH40494	False
KRH48192	False
KRH65109	True
KRH65111	True
KRH00721	True
KRH00722	True
KRH00723	True
KRH00724	True
KRH40469	False
KRH00759	False
KRH16443	False
KRH40450	False
KRH48132	False
KRH65015	False
KRH00789	True
KRH00793	True
KRH40438	True
KRH40439	True
KRH63280	False
KRH00822	False
KRH06603	False
KRH35246	True
KRH35248	True
KRH48086	False
KRH00953	False
KRH00978	False
KRH37350	False
KRH40249	False
KRH40273	False
KRH40248	False
KRH44509	False
KRH47401	False
KRH48847	False
KRH66407	False
KRH00982	False
KRH16722	False
KRH27791	False
KRH40245	False
KRH77736	False
KRH01004	False
KRH04238	False
KRH28203	False
KRH40214	False
KRH77290	False
KRH01024	False
KRH05540	False
KRH20121	False
KRH22139	False
KRH58469	False
KRH01088	False
KRH19862	False
KRH32471	False
KRH40157	False
KRH67686	False
KRH01153	False
KRH01302	True
KRH01303	True
KRH01304	True
KRH45056	False
KRH01242	False
KRH25847	False
KRH27168	False
KRH44968	False
KRH55671	False
KRH01290	True
KRH16280	False
KRH45053	False
KRH01295	True
KRH01298	True
KRH01342	False
KRH13605	False
KRH43861	False
KRH71056	False
KRH75202	False
KRH01484	False
KRH54801	False
KRH03819	False
KRH16003	False
KRH56699	False
KRH01502	False
KRH20440	False
KRH31640	False
KRH45193	False
KRH69076	False
KRH52340	True
KRH52345	True
KRH52350	True
KRH61682	True
KRH61681	True
KRH01627	True
KRH01628	True
KRH48291	False
KRH65183	False
KRH70486	False
KRH01641	True
KRH01642	True
KRH01644	True
KRH70475	True
KRH70476	True
KRH01648	True
KRH01649	True
KRH14836	False
KRH70473	False
KRH73306	False
KRH01935	False
KRH11627	False
KRH36636	False
KRH39167	False
KRH51213	False
KRH01949	False
KRH11609	False
KRH25908	False
KRH36616	False
KRH51198	False
KRH01985	False
KRH11539	True
KRH11540	True
KRH36561	False
KRH51172	False
KRH02002	False
KRH11516	False
KRH16009	False
KRH36530	False
KRH51153	False
KRH02016	False
KRH11041	False
KRH21246	False
KRH51138	False
KRH75693	False
KRH02030	False
KRH11475	False
KRH36489	True
KRH36490	True
KRH51131	False
KRH02070	False
KRH19837	False
KRH32430	False
KRH51085	False
KRH62311	False
KRH02113	False
KRH11388	False
KRH20901	False
KRH51036	False
KRH54625	False
KRH02136	False
KRH03818	False
KRH54804	False
KRH56698	False
KRH62973	False
KRH02163	True
KRH02164	True
KRH20960	False
KRH50952	True
KRH50953	True
KRH02169	False
KRH20967	True
KRH20976	True
KRH38483	False
KRH50947	False
KRH02212	False
KRH11241	False
KRH21031	False
KRH50913	False
KRH52731	False
KRH02284	False
KRH37067	True
KRH37068	True
KRH50808	False
KRH12084	False
KRH69569	False
KRH39169	False
KRH41700	False
KRH48501	False
KRH60397	False
KRH02326	False
KRH11865	False
KRH36886	False
KRH50763	True
KRH50764	True
KRH02356	False
KRH11942	True
KRH11944	True
KRH36971	False
KRH50727	False
KRH02394	False
KRH11906	False
KRH36947	False
KRH50694	False
KRH08295	False
KRH02405	False
KRH33794	False
KRH50684	False
KRH11189	False
KRH68428	False
KRH02467	False
KRH12705	False
KRH16026	False
KRH19504	False
KRH37630	False
KRH02536	False
KRH12630	True
KRH12633	True
KRH19408	False
KRH37593	False
KRH02635	True
KRH02636	True
KRH19270	False
KRH28555	False
KRH12517	False
KRH02698	True
KRH12409	False
KRH19200	False
KRH37407	False
KRH02699	True
KRH02718	False
KRH19151	False
KRH44157	False
KRH47131	False
KRH48683	False
KRH02769	False
KRH12337	False
KRH19111	False
KRH37341	False
KRH13448	False
KRH02771	False
KRH19110	False
KRH44626	False
KRH47289	False
KRH58075	False
KRH02788	False
KRH12321	True
KRH12326	True
KRH19096	False
KRH37332	False
KRH02807	False
KRH12296	False
KRH19076	False
KRH37314	False
KRH62731	False
KRH03001	False
KRH54987	False
KRH58482	False
KRH63129	False
KRH72344	False
KRH03028	False
KRH63080	False
KRH72328	False
KRH75409	False
KRH55032	False
KRH03051	False
KRH44565	False
KRH47342	False
KRH54931	False
KRH72305	False
KRH03082	False
KRH12933	False
KRH20084	False
KRH37921	False
KRH63495	False
KRH03116	False
KRH06325	False
KRH54668	False
KRH56832	False
KRH63255	False
KRH03200	True
KRH03205	True
KRH26226	False
KRH56735	True
KRH56742	True
KRH03335	True
KRH03336	True
KRH53403	False
KRH57037	True
KRH57038	True
KRH03380	False
KRH54469	False
KRH57004	False
KRH63021	False
KRH63453	False
KRH63082	False
KRH23930	False
KRH39865	False
KRH29958	False
KRH50810	False
KRH29930	False
KRH12864	False
KRH22905	False
KRH24879	False
KRH26429	False
KRH03455	False
KRH28420	False
KRH54536	False
KRH63365	False
KRH77057	False
KRH49046	False
KRH04782	False
KRH50268	False
KRH71149	False
KRH74162	False
KRH03498	False
KRH54579	False
KRH56896	False
KRH63301	False
KRH23664	False
KRH03569	False
KRH20240	False
KRH37857	True
KRH37858	True
KRH75732	False
KRH03673	False
KRH20129	False
KRH54950	False
KRH61761	False
KRH52430	False
KRH03703	False
KRH20279	False
KRH52455	False
KRH61785	False
KRH65971	False
KRH03708	False
KRH05133	False
KRH15889	False
KRH52458	False
KRH61786	False
KRH03839	False
KRH54793	True
KRH54794	True
KRH56713	False
KRH62967	False
KRH03900	False
KRH08597	False
KRH57180	False
KRH63687	False
KRH70230	False
KRH03924	False
KRH54210	False
KRH57207	True
KRH57209	True
KRH71729	False
KRH03940	False
KRH41676	False
KRH57214	True
KRH57216	True
KRH60377	False
KRH04067	False
KRH57338	False
KRH62602	False
KRH77402	False
KRH56361	False
KRH04088	False
KRH28045	False
KRH37293	False
KRH57359	False
KRH77393	False
KRH04125	False
KRH25812	False
KRH28078	False
KRH57402	False
KRH77365	False
KRH04151	False
KRH28117	True
KRH28118	True
KRH57431	False
KRH77344	False
KRH04170	False
KRH16000	False
KRH28148	False
KRH57460	False
KRH77335	False
KRH04173	False
KRH57462	False
KRH44879	False
KRH28149	True
KRH28153	True
KRH04181	False
KRH12719	False
KRH41470	False
KRH57473	False
KRH60189	False
KRH04210	False
KRH24687	False
KRH28186	False
KRH57502	False
KRH77301	False
KRH04284	False
KRH28238	False
KRH57566	False
KRH76358	False
KRH77254	False
KRH04289	False
KRH12636	False
KRH55332	True
KRH55333	True
KRH25179	False
KRH04408	False
KRH28345	False
KRH58131	True
KRH58132	True
KRH77140	False
KRH04540	False
KRH07580	False
KRH28429	False
KRH57966	False
KRH77043	False
KRH04564	False
KRH28442	False
KRH57904	False
KRH77025	False
KRH54895	False
KRH04597	False
KRH28456	False
KRH57934	False
KRH63322	False
KRH77015	False
KRH04601	False
KRH39124	False
KRH48592	False
KRH57938	False
KRH60474	False
KRH04611	False
KRH20439	False
KRH37938	False
KRH50064	False
KRH10893	False
KRH66111	False
KRH05674	False
KRH15372	False
KRH18692	False
KRH52008	False
KRH04629	False
KRH51971	False
KRH61270	True
KRH61271	True
KRH77968	False
KRH04829	True
KRH16229	False
KRH41570	False
KRH60278	False
KRH04830	True
KRH04836	False
KRH22043	False
KRH27277	False
KRH52687	False
KRH62027	False
KRH05076	False
KRH41082	False
KRH54120	False
KRH59764	False
KRH63843	False
KRH05178	False
KRH15879	False
KRH52423	False
KRH54916	False
KRH61757	False
KRH05180	True
KRH15865	False
KRH52418	False
KRH61753	False
KRH05181	True
KRH05255	False
KRH15793	False
KRH52682	False
KRH62024	False
KRH55720	False
KRH05377	False
KRH15639	False
KRH28722	True
KRH28723	True
KRH76739	False
KRH05426	False
KRH05459	False
KRH15534	False
KRH52197	False
KRH61504	False
KRH05456	False
KRH15537	False
KRH52196	False
KRH61503	False
KRH06995	False
KRH05624	False
KRH15414	False
KRH52040	False
KRH56762	False
KRH61349	False
KRH05778	False
KRH22486	False
KRH26018	False
KRH26866	False
KRH55435	False
KRH05794	False
KRH13303	False
KRH15247	False
KRH24499	False
KRH29497	False
KRH05844	False
KRH15175	False
KRH38835	False
KRH61143	False
KRH75060	False
KRH13516	False
KRH07453	False
KRH08696	False
KRH70304	False
KRH75059	False
KRH05913	False
KRH17396	False
KRH51735	False
KRH61066	False
KRH35159	False
KRH05975	False
KRH17455	False
KRH45071	False
KRH51684	False
KRH61022	False
KRH06107	True
KRH06108	True
KRH06152	False
KRH47535	True
KRH47537	True
KRH06319	False
KRH12566	False
KRH37524	False
KRH47742	False
KRH68993	False
KRH06323	False
KRH47745	False
KRH53653	False
KRH64279	False
KRH72600	False
KRH06343	False
KRH47765	False
KRH53636	False
KRH64291	False
KRH68971	False
KRH06907	False
KRH39642	True
KRH74279	False
KRH07679	False
KRH39641	True
KRH07196	False
KRH65396	True
KRH65395	True
KRH65397	True
KRH65399	True
KRH07297	False
KRH32895	False
KRH38207	False
KRH72121	False
KRH49585	False
KRH10618	False
KRH21736	False
KRH62781	False
KRH42074	False
KRH49844	False
KRH07403	False
KRH08212	False
KRH44209	False
KRH47172	False
KRH38130	False
KRH07465	False
KRH45409	True
KRH45411	True
KRH71062	True
KRH71064	True
KRH07472	False
KRH07905	False
KRH08092	False
KRH31631	False
KRH64848	False
KRH07481	False
KRH24097	False
KRH27813	False
KRH29071	False
KRH77672	False
KRH07489	False
KRH11781	False
KRH36792	False
KRH46742	True
KRH46743	True
KRH07496	False
KRH28239	True
KRH28241	True
KRH77250	True
KRH77251	True
KRH07567	False
KRH45360	False
KRH51983	False
KRH61285	False
KRH15354	False
KRH07569	False
KRH39598	False
KRH45342	False
KRH60527	False
KRH74331	False
KRH07785	False
KRH08716	True
KRH08719	True
KRH70318	True
KRH70321	True
KRH32624	False
KRH20002	False
KRH22757	False
KRH25147	False
KRH26554	False
KRH07823	False
KRH28954	False
KRH33290	False
KRH72015	False
KRH76499	False
KRH07863	True
KRH07871	True
KRH28968	False
KRH39380	False
KRH76487	False
KRH25603	False
KRH07946	False
KRH28886	False
KRH69703	False
KRH76564	False
KRH09654	False
KRH23641	False
KRH44555	False
KRH47348	False
KRH53273	False
KRH08010	False
KRH17482	False
KRH28835	False
KRH69741	False
KRH76622	False
KRH08053	False
KRH24034	False
KRH28807	False
KRH69767	False
KRH76647	False
KRH08171	False
KRH28720	False
KRH69864	False
KRH76740	False
KRH27336	False
KRH08174	False
KRH51827	False
KRH61136	True
KRH69866	False
KRH61135	True
KRH08290	False
KRH12758	False
KRH40550	False
KRH69928	False
KRH75674	False
KRH08310	False
KRH28623	False
KRH34939	False
KRH69948	False
KRH76852	False
KRH08323	False
KRH28595	False
KRH30859	False
KRH38285	False
KRH76881	False
KRH08775	True
KRH08777	True
KRH35219	False
KRH38307	True
KRH38311	True
KRH09137	True
KRH09139	True
KRH35375	False
KRH38607	True
KRH38609	True
KRH09145	False
KRH13697	False
KRH38617	False
KRH48135	False
KRH65017	False
KRH09223	True
KRH09224	True
KRH38715	True
KRH38717	True
KRH77428	False
KRH76087	False
KRH14704	False
KRH57568	False
KRH62761	False
KRH73433	False
KRH74859	False
KRH75984	False
KRH54771	False
KRH69381	False
KRH74755	False
KRH09590	False
KRH41397	False
KRH60112	False
KRH49078	False
KRH74141	False
KRH09716	False
KRH20146	False
KRH23588	False
KRH44476	False
KRH47432	False
KRH09769	False
KRH23551	False
KRH44420	False
KRH47485	False
KRH30308	False
KRH10586	False
KRH21782	False
KRH23618	False
KRH42114	False
KRH49804	False
KRH09934	False
KRH23400	False
KRH44276	False
KRH47212	False
KRH52794	False
KRH09991	False
KRH23342	False
KRH44206	False
KRH45415	False
KRH47170	False
KRH10030	False
KRH23288	False
KRH37420	False
KRH44118	False
KRH47096	False
KRH10144	False
KRH23202	False
KRH24645	False
KRH29646	True
KRH29647	True
KRH10154	False
KRH23186	False
KRH24651	False
KRH29654	False
KRH24184	False
KRH10189	False
KRH23147	False
KRH24696	False
KRH29700	False
KRH42004	False
KRH16375	False
KRH17967	False
KRH40972	False
KRH53251	False
KRH64661	False
KRH10216	False
KRH23110	False
KRH24738	False
KRH29746	False
KRH48900	False
KRH24780	False
KRH29779	False
KRH10243	False
KRH23089	True
KRH23090	True
KRH10310	False
KRH23010	False
KRH24858	False
KRH29862	True
KRH29863	True
KRH10323	False
KRH22992	False
KRH24860	False
KRH29867	True
KRH29873	True
KRH10516	False
KRH42184	False
KRH43914	False
KRH58294	True
KRH58295	True
KRH10534	False
KRH42162	False
KRH49066	False
KRH58280	False
KRH57823	False
KRH10547	True
KRH10550	True
KRH18210	False
KRH42143	False
KRH75337	False
KRH10622	False
KRH21731	False
KRH42066	False
KRH45519	False
KRH49851	False
KRH10732	True
KRH10734	True
KRH22472	False
KRH25471	False
KRH56053	False
KRH10888	False
KRH20449	False
KRH21430	False
KRH25596	False
KRH50053	False
KRH11000	False
KRH21295	False
KRH50161	True
KRH50162	True
KRH50163	True
KRH11048	False
KRH21227	False
KRH33287	False
KRH71631	False
KRH76335	False
KRH11082	False
KRH21190	True
KRH21193	True
KRH42928	False
KRH59040	False
KRH11122	False
KRH21123	False
KRH42597	False
KRH44796	False
KRH58699	False
KRH11123	False
KRH21119	False
KRH42598	False
KRH44797	False
KRH58700	False
KRH11149	False
KRH21097	False
KRH56236	True
KRH56237	True
KRH62718	False
KRH22675	False
KRH26645	False
KRH25238	False
KRH30421	False
KRH34248	False
KRH11478	False
KRH22588	False
KRH25351	False
KRH36493	False
KRH56166	False
KRH11718	False
KRH23291	False
KRH36712	False
KRH44115	False
KRH47095	False
KRH11725	False
KRH36716	False
KRH38470	False
KRH42968	False
KRH59101	False
KRH11784	False
KRH36796	False
KRH42993	False
KRH59111	False
KRH71995	False
KRH11995	False
KRH31628	False
KRH37027	False
KRH52487	False
KRH70987	False
KRH12149	True
KRH12150	True
KRH37147	True
KRH37148	True
KRH37149	True
KRH12157	False
KRH13510	False
KRH13795	False
KRH37163	False
KRH43654	False
KRH12181	False
KRH14041	False
KRH17639	False
KRH37201	False
KRH74077	False
KRH12192	False
KRH17283	False
KRH37213	False
KRH42396	False
KRH58515	False
KRH12265	False
KRH32473	False
KRH34200	False
KRH51276	False
KRH71101	False
KRH41070	False
KRH12735	False
KRH37690	False
KRH43073	False
KRH59202	False
KRH12340	False
KRH32823	False
KRH37346	False
KRH71835	False
KRH72204	False
KRH12348	False
KRH25929	False
KRH37351	False
KRH44630	False
KRH47287	False
KRH12487	False
KRH37460	False
KRH37562	False
KRH52242	False
KRH61570	False
KRH12558	False
KRH48727	False
KRH64883	False
KRH75983	False
KRH61614	False
KRH12663	False
KRH30666	False
KRH30713	False
KRH15493	False
KRH63272	False
KRH12866	True
KRH12867	True
KRH12871	True
KRH37853	True
KRH37855	True
KRH12997	False
KRH21874	False
KRH27421	False
KRH42933	False
KRH59049	False
KRH13021	False
KRH27434	True
KRH44855	True
KRH44856	True
KRH27433	True
KRH13117	False
KRH13804	False
KRH43652	False
KRH44815	False
KRH66041	False
KRH13121	False
KRH26321	False
KRH50189	False
KRH37786	False
KRH58183	False
KRH13245	False
KRH39084	False
KRH48634	False
KRH61023	False
KRH51685	False
KRH65083	True
KRH65078	True
KRH65079	True
KRH65081	True
KRH65150	False
KRH13302	False
KRH40981	False
KRH53968	False
KRH59633	False
KRH63968	False
KRH13478	True
KRH13476	True
KRH13480	True
KRH21847	True
KRH21844	True
KRH51533	False
KRH15221	False
KRH24481	False
KRH60848	False
KRH42319	False
KRH13560	True
KRH13561	True
KRH13562	True
KRH21811	True
KRH21812	True
KRH13600	False
KRH42549	False
KRH43866	False
KRH45171	False
KRH58642	False
KRH13607	False
KRH22464	False
KRH25480	False
KRH26888	False
KRH56048	False
KRH13692	True
KRH13693	True
KRH13696	True
KRH43759	True
KRH43761	True
KRH14017	False
KRH51605	False
KRH60922	False
KRH74092	True
KRH74095	True
KRH14019	True
KRH51323	False
KRH60619	False
KRH74096	False
KRH14020	True
KRH14350	False
KRH38088	False
KRH42370	False
KRH58493	False
KRH73790	False
KRH14569	False
KRH22468	False
KRH26880	True
KRH26881	True
KRH26883	True
KRH23995	True
KRH23988	True
KRH23989	True
KRH23996	True
KRH23997	True
KRH14739	False
KRH37308	False
KRH73431	False
KRH67011	False
KRH75015	False
KRH14899	False
KRH24551	True
KRH29584	True
KRH24576	True
KRH29556	True
KRH15127	False
KRH40601	False
KRH45658	False
KRH65269	False
KRH76265	False
KRH15223	False
KRH39309	False
KRH48364	False
KRH53827	False
KRH64114	False
KRH15631	False
KRH43319	False
KRH53801	False
KRH59453	False
KRH64143	False
KRH15910	False
KRH18095	True
KRH18104	True
KRH53360	False
KRH64571	False
KRH15948	False
KRH18113	True
KRH18114	True
KRH50195	False
KRH71270	False
KRH15971	False
KRH18119	False
KRH53414	False
KRH55244	False
KRH64527	False
KRH15988	False
KRH24214	False
KRH29218	False
KRH31699	False
KRH69083	False
KRH16346	False
KRH18725	False
KRH47977	False
KRH53236	False
KRH64678	False
KRH16391	False
KRH17982	False
KRH53242	False
KRH58259	False
KRH64671	False
KRH16511	True
KRH16514	True
KRH18150	False
KRH53444	False
KRH64501	False
KRH16605	True
KRH16606	True
KRH18814	True
KRH18816	True
KRH53180	False
KRH16700	False
KRH18891	True
KRH18892	True
KRH42179	False
KRH58290	False
KRH16786	False
KRH42817	False
KRH45451	False
KRH58913	False
KRH72395	False
KRH16895	False
KRH52877	False
KRH62169	False
KRH72500	False
KRH75985	False
KRH16968	False
KRH38008	False
KRH53654	False
KRH72593	True
KRH72599	True
KRH17024	False
KRH72662	True
KRH72663	True
KRH72664	True
KRH37698	False
KRH17069	False
KRH25574	False
KRH55963	False
KRH72716	False
KRH50041	False
KRH17127	False
KRH65525	False
KRH72766	False
KRH76059	False
KRH38056	False
KRH17366	False
KRH38289	True
KRH38291	True
KRH38293	True
KRH73003	False
KRH18207	True
KRH18209	True
KRH42140	True
KRH42141	True
KRH43894	False
KRH22252	False
KRH25855	False
KRH27082	False
KRH51201	False
KRH55661	False
KRH19568	False
KRH44764	False
KRH56298	False
KRH57837	False
KRH62758	False
KRH20451	False
KRH30477	False
KRH50050	False
KRH52664	False
KRH62009	False
KRH20626	True
KRH20630	True
KRH20634	True
KRH20685	False
KRH20708	False
KRH20812	False
KRH27467	False
KRH62444	False
KRH69986	False
KRH74889	False
KRH27633	True
KRH27632	True
KRH77858	True
KRH77859	True
KRH27635	True
KRH22086	False
KRH26155	False
KRH27246	False
KRH55271	True
KRH55275	True
KRH22203	False
KRH25925	False
KRH27132	True
KRH27134	True
KRH55576	False
KRH22293	False
KRH25721	False
KRH27036	False
KRH55802	False
KRH63509	False
KRH22387	False
KRH25575	False
KRH26948	False
KRH55961	True
KRH55962	True
KRH22438	False
KRH26911	False
KRH30793	False
KRH38001	False
KRH71767	False
KRH22442	False
KRH25494	True
KRH26908	False
KRH25492	True
KRH56035	False
KRH22543	True
KRH22544	True
KRH22545	True
KRH26810	False
KRH56101	False
KRH22583	False
KRH25356	False
KRH26765	False
KRH36483	False
KRH56159	False
KRH22722	False
KRH25172	False
KRH26583	False
KRH30510	False
KRH32837	False
KRH22761	True
KRH22819	True
KRH25135	False
KRH26549	False
KRH30541	False
KRH22786	False
KRH25125	False
KRH26547	False
KRH30548	False
KRH66429	False
KRH22848	False
KRH25083	False
KRH26518	False
KRH30597	False
KRH76786	False
KRH22891	False
KRH24866	False
KRH26413	False
KRH29920	False
KRH37780	False
KRH23256	False
KRH24564	True
KRH24565	True
KRH29572	True
KRH29573	True
KRH23652	False
KRH44572	True
KRH44574	True
KRH47328	True
KRH47331	True
KRH23916	False
KRH39896	False
KRH52921	False
KRH62203	False
KRH72431	False
KRH23951	False
KRH39852	True
KRH39853	True
KRH56335	False
KRH62628	False
KRH24024	False
KRH39571	False
KRH70369	False
KRH74377	False
KRH49688	False
KRH24175	False
KRH39175	False
KRH48493	False
KRH51961	False
KRH75966	False
KRH24289	False
KRH29269	False
KRH51407	False
KRH59966	False
KRH60708	False
KRH24353	True
KRH24354	True
KRH39819	True
KRH39820	True
KRH60750	False
KRH24484	False
KRH29473	False
KRH51539	False
KRH55151	False
KRH60852	False
KRH25192	False
KRH30469	False
KRH30881	False
KRH67891	False
KRH32687	False
KRH25298	False
KRH30372	False
KRH32815	False
KRH72218	False
KRH26172	False
KRH25772	False
KRH55122	False
KRH57984	False
KRH63345	False
KRH55680	False
KRH25837	False
KRH33302	False
KRH38140	False
KRH42387	False
KRH58505	False
KRH26203	False
KRH48728	False
KRH49257	False
KRH52281	False
KRH64884	False
KRH27559	False
KRH27982	False
KRH64842	False
KRH69040	False
KRH77462	False
KRH27770	True
KRH27771	True
KRH77721	True
KRH77722	True
KRH27772	True
KRH27829	False
KRH41322	False
KRH60048	False
KRH77655	False
KRH53492	False
KRH27864	True
KRH27874	True
KRH41719	False
KRH60418	False
KRH70352	False
KRH27954	False
KRH41151	False
KRH59850	False
KRH76220	False
KRH77514	False
KRH27957	False
KRH41135	False
KRH58448	False
KRH59837	False
KRH77509	False
KRH27960	False
KRH59826	True
KRH59832	True
KRH77506	True
KRH77507	True
KRH28712	False
KRH51833	False
KRH61144	True
KRH61146	True
KRH76755	False
KRH29039	False
KRH67293	False
KRH71334	True
KRH71331	True
KRH71333	True
KRH31796	False
KRH69220	False
KRH33231	False
KRH33296	False
KRH71584	False
KRH33153	True
KRH49000	False
KRH74209	True
KRH74213	True
KRH33157	True
KRH33252	False
KRH49177	False
KRH53117	False
KRH62390	False
KRH55580	False
KRH34433	False
KRH47639	False
KRH50267	False
KRH71150	False
KRH71889	False
KRH36041	False
KRH70678	True
KRH50340	False
KRH70677	True
KRH70679	True
KRH36404	False
KRH63374	True
KRH54529	False
KRH63373	True
KRH71462	False
KRH37967	True
KRH46112	False
KRH46211	True
KRH37968	True
KRH46210	True
KRH39215	False
KRH48462	True
KRH48463	True
KRH55370	False
KRH71619	False
KRH39527	False
KRH45468	True
KRH45469	True
KRH74431	False
KRH75634	False
KRH41048	False
KRH54069	False
KRH62401	True
KRH62404	True
KRH63892	False
KRH41262	False
KRH42199	False
KRH58323	False
KRH59994	False
KRH77602	False
KRH41369	False
KRH53541	False
KRH60084	False
KRH64395	False
KRH65703	False
KRH41424	False
KRH49056	False
KRH60135	False
KRH63089	False
KRH71181	False
KRH42165	False
KRH56377	False
KRH58283	False
KRH62554	False
KRH65563	False
KRH42187	False
KRH43916	True
KRH43918	True
KRH57999	False
KRH58298	False
KRH44111	False
KRH50845	False
KRH42324	False
KRH58451	True
KRH58452	True
KRH43068	False
KRH59198	False
KRH62407	False
KRH63018	False
KRH71579	False
KRH43368	False
KRH43942	False
KRH53822	False
KRH59502	False
KRH64121	False
KRH45443	True
KRH45444	True
KRH45449	True
KRH74422	False
KRH75619	False
KRH45564	False
KRH52898	False
KRH62186	False
KRH69658	False
KRH74503	False
KRH47998	True
KRH48000	True
KRH48001	True
KRH48061	True
KRH48064	True
KRH48153	True
KRH48154	True
KRH48156	True
KRH65051	True
KRH65052	True
KRH48233	True
KRH48232	True
KRH65136	True
KRH65138	True
KRH65139	True
KRH48960	False
KRH66333	True
KRH66334	True
KRH66335	True
KRH66336	True
KRH54899	False
KRH55003	True
KRH55007	True
KRH63084	True
KRH63087	True
KRH56198	True
KRH56201	True
KRH62658	True
KRH62661	True
KRH63867	False
KRH65297	True
KRH65300	True
KRH65302	True
KRH65307	True
KRH76222	False
KRG69542	False
KRH17747	False
KRH17773	False
KRH17838	False
KRG87169	False
KRG96678	False
KRH33753	False
KRH68399	False
KRG88442	False
KRH12694	True
KRH12696	True
KRH66364	False
KRG88454	False
KRG94333	False
KRH03286	False
KRH57076	False
KRG92989	False
KRG93547	False
KRH18468	False
KRH40080	False
KRG88484	False
KRH06555	False
KRH38899	False
KRH48006	False
KRG93408	False
KRH00087	False
KRH11090	False
KRH49232	False
KRG88503	True
KRG97679	False
KRH73246	False
KRG88506	True
KRH04696	False
KRG92882	False
KRH33905	False
KRH38068	False
KRG88540	True
KRH65695	False
KRH75926	False
KRG88544	True
KRG88546	False
KRG95141	False
KRH13372	False
KRH66818	False
KRH54377	False
KRH19390	False
KRH76862	False
KRH59522	False
KRH04649	False
KRH57778	False
KRH28487	False
KRH76985	False
KRG91610	False
KRG94132	False
KRH35213	False
KRH46641	False
KRG91776	False
KRH70212	False
KRH08565	True
KRH08566	True
KRG99391	False
KRH45631	False
KRH69606	False
KRH74556	False
KRG99394	False
KRH45630	False
KRH69611	False
KRH74552	False
KRH03519	False
KRH27185	False
KRH27450	False
KRH20802	False
KRH04269	True
KRG98473	False
KRH04271	True
KRH14220	False
KRH37939	False
KRH44860	True
KRH44862	True
KRH02726	False
KRH53813	False
KRH56378	False
KRH62553	False
KRH64131	False
KRH02180	False
KRH11282	False
KRH21005	False
KRH50936	False
KRH10414	False
KRG90292	False
KRH44054	False
KRH64663	False
KRH67071	False
KRG95387	False
KRH38097	False
KRH71846	False
KRG88634	False
KRH15459	False
KRH52141	False
KRH61450	False
KRG95332	False
KRH71879	False
KRH67006	False
KRH33022	False
KRG95337	False
KRH33007	False
KRH67020	False
KRH71888	False
KRH12909	False
KRH37912	False
KRG93108	False
KRH71344	False
KRH43476	False
KRH13908	False
KRH20846	False
KRH27501	False
KRH71636	False
KRH19684	False
KRH67520	False
KRH32289	False
KRG88681	False
KRH10338	False
KRH22980	False
KRH24992	False
KRH02915	False
KRH18980	False
KRH61628	False
KRH52295	False
KRH17099	False
KRH02778	False
KRH19101	False
KRH72745	False
KRH33592	False
KRG90346	False
KRG92262	False
KRH34545	False
KRH30219	False
KRH33183	False
KRH19743	False
KRH32336	False
KRG96539	False
KRH68274	False
KRH31783	False
KRH69205	False
KRH06354	False
KRG97247	False
KRH68963	False
KRH47791	False
KRG88743	False
KRG91136	False
KRH05546	False
KRH35643	False
KRG88757	False
KRH05555	False
KRH52122	False
KRH61435	False
KRH15704	False
KRH01872	False
KRH25910	False
KRH51285	False
KRG88774	False
KRH05578	False
KRH52097	False
KRH61411	False
KRG88779	False
KRH05585	False
KRH52094	False
KRH61408	False
KRG88789	False
KRH00099	False
KRH49241	False
KRH75771	False
KRG88803	False
KRH00094	False
KRH49237	False
KRH75759	False
KRG88807	False
KRG98321	False
KRH17013	False
KRH72653	False
KRG88811	False
KRH22050	False
KRH27272	False
KRH55230	False
KRH73656	False
KRG98920	False
KRH14479	False
KRH46052	False
KRG88825	False
KRH22046	False
KRH27275	False
KRH55218	False
KRH03167	False
KRH54739	False
KRH56777	False
KRH63175	False
KRG88855	False
KRH65355	False
KRH75318	False
KRH76183	False
KRH05875	False
KRH51792	False
KRH15136	False
KRH61114	False
KRH41225	False
KRH59950	False
KRH27902	False
KRH77571	False
KRH13509	False
KRH62780	False
KRH27787	False
KRH77734	False
KRG88888	False
KRH04986	False
KRH13155	False
KRH16098	False
KRG88891	True
KRH04985	False
KRH16096	False
KRG88892	True
KRG88893	False
KRH04984	False
KRH16077	True
KRH16095	True
KRG88899	True
KRG88902	True
KRH04823	False
KRH04981	False
KRH22219	False
KRH25896	False
KRH27118	False
KRH55607	False
KRH25440	False
KRH26848	False
KRH22509	False
KRH42791	False
KRH75553	True
KRH71106	True
KRH71105	True
KRH75554	True
KRG88927	False
KRH65380	False
KRH75351	False
KRH76167	False
KRH25552	False
KRH22402	False
KRH26935	False
KRH55988	False
KRG88937	False
KRH75301	False
