Rank	Gene_ID	Paralog_Count
31067	KRH28241	30
31068	KRH27882	30
31069	KRH27861	30
31070	KRH27348	30
31071	KRH27242	30
31072	KRH27088	30
31073	KRH27061	30
31074	KRH26870	30
31075	KRH26320	30
31076	KRH26315	30
31077	KRH26243	30
31078	KRH26225	30
31079	KRH26171	30
31080	KRH25945	30
31081	KRH25851	30
31082	KRH25784	30
31083	KRH25578	30
31084	KRH25548	30
31085	KRH25513	30
31086	KRH25500	30
31087	KRH25376	30
31088	KRH25359	30
31089	KRH25208	30
31090	KRH24528	30
31091	KRH24455	30
31092	KRH24388	30
31093	KRH24214	30
31094	KRH24096	30
31095	KRH24055	30
31096	KRH23744	30
31097	KRH23693	30
31098	KRH23441	30
31099	KRH22938	30
31100	KRH22835	30
31101	KRH22818	30
31102	KRH22519	30
31103	KRH22426	30
31104	KRH22413	30
31105	KRH22284	30
31106	KRH21973	30
31107	KRH21843	30
31108	KRH21676	30
31109	KRH21644	30
31110	KRH21625	30
31111	KRH21623	30
31112	KRH21533	30
31113	KRH21346	30
31114	KRH21273	30
31115	KRH20891	30
31116	KRH20785	30
31117	KRH20543	30
31118	KRH20362	30
31119	KRH20278	30
31120	KRH20100	30
31121	KRH19834	30
31122	KRH19733	30
31123	KRH19435	30
31124	KRH19395	30
31125	KRH19331	30
31126	KRH19330	30
31127	KRH19242	30
31128	KRH19219	30
31129	KRH19052	30
31130	KRH19024	30
31131	KRH18948	30
31132	KRH18844	30
31133	KRH18789	30
31134	KRH18723	30
31135	KRH18066	30
31136	KRH17424	30
31137	KRH17383	30
31138	KRH17295	30
31139	KRH17286	30
31140	KRH17088	30
31141	KRH16786	30
31142	KRH16325	30
31143	KRH16148	30
31144	KRH15826	30
31145	KRH15734	30
31146	KRH15588	30
31147	KRH15496	30
31148	KRH15477	30
31149	KRH15349	30
31150	KRH15336	30
31151	KRH15245	30
31152	KRH15086	30
31153	KRH14952	30
31154	KRH14586	30
31155	KRH14541	30
31156	KRH14376	30
31157	KRH14346	30
31158	KRH14303	30
31159	KRH14231	30
31160	KRH13746	30
31161	KRH13534	30
31162	KRH13483	30
31163	KRH13430	30
31164	KRH13254	30
31165	KRH13205	30
31166	KRH13184	30
31167	KRH13019	30
31168	KRH12952	30
31169	KRH12917	30
31170	KRH12916	30
31171	KRH12897	30
31172	KRH12749	30
31173	KRH12653	30
31174	KRH12419	30
31175	KRH11774	30
31176	KRH11584	30
31177	KRH11536	30
31178	KRH11519	30
31179	KRH11467	30
31180	KRH11466	30
31181	KRH11464	30
31182	KRH11462	30
31183	KRH11359	30
31184	KRH11139	30
31185	KRH11053	30
31186	KRH11015	30
31187	KRH10981	30
31188	KRH10903	30
31189	KRH10895	30
31190	KRH10888	30
31191	KRH10706	30
31192	KRH10653	30
31193	KRH10403	30
31194	KRH10266	30
31195	KRH10121	30
31196	KRH09784	30
31197	KRH09694	30
31198	KRH09312	30
31199	KRH09177	30
31200	KRH09025	30
31201	KRH09012	30
31202	KRH08735	30
31203	KRH08688	30
31204	KRH08533	30
31205	KRH08205	30
31206	KRH07887	30
31207	KRH07738	30
31208	KRH07405	30
31209	KRH07263	30
31210	KRH06962	30
31211	KRH06826	30
31212	KRH06818	30
31213	KRH06095	30
31214	KRH06038	30
31215	KRH05931	30
31216	KRH05616	30
31217	KRH05342	30
31218	KRH05208	30
31219	KRH05156	30
31220	KRH04838	30
31221	KRH04796	30
31222	KRH04577	30
31223	KRH04524	30
31224	KRH04319	30
31225	KRH04082	30
31226	KRH03989	30
31227	KRH03716	30
31228	KRH03606	30
31229	KRH03543	30
31230	KRH03480	30
31231	KRH03405	30
31232	KRH03396	30
31233	KRH03394	30
31234	KRH02922	30
31235	KRH02920	30
31236	KRH02905	30
31237	KRH02744	30
31238	KRH02597	30
31239	KRH02526	30
31240	KRH02019	30
31241	KRH01955	30
31242	KRH01954	30
31243	KRH01360	30
31244	KRH00915	30
31245	KRH00725	30
31246	KRH00171	30
31247	KRH00150	30
31248	KRG99832	30
31249	KRG99728	30
31250	KRG99723	30
31251	KRG99600	30
31252	KRG99412	30
31253	KRG99325	30
31254	KRG99229	30
31255	KRG99096	30
31256	KRG99010	30
31257	KRG98943	30
31258	KRG98822	30
31259	KRG98800	30
31260	KRG98516	30
31261	KRG98372	30
31262	KRG98287	30
31263	KRG97833	30
31264	KRG97421	30
31265	KRG97367	30
31266	KRG97202	30
31267	KRG96838	30
31268	KRG96685	30
31269	KRG96634	30
31270	KRG96544	30
31271	KRG96359	30
31272	KRG96203	30
31273	KRG96187	30
31274	KRG96022	30
31275	KRG95993	30
31276	KRG95949	30
31277	KRG95939	30
31278	KRG95475	30
31279	KRG95246	30
31280	KRG95118	30
31281	KRG95105	30
31282	KRG95075	30
31283	KRG95012	30
31284	KRG94978	30
31285	KRG94903	30
31286	KRG94588	30
31287	KRG94547	30
31288	KRG94494	30
31289	KRG94407	30
31290	KRG94270	30
31291	KRG94102	30
31292	KRG93695	30
31293	KRG93684	30
31294	KRG93537	30
31295	KRG93288	30
31296	KRG92761	30
31297	KRG92759	30
31298	KRG92693	30
31299	KRG92571	30
31300	KRG92567	30
31301	KRG92466	30
31302	KRG92322	30
31303	KRG92072	30
31304	KRG91685	30
31305	KRG91619	30
31306	KRG91523	30
31307	KRG91286	30
31308	KRG91105	30
31309	KRG90762	30
31310	KRG90758	30
31311	KRG90601	30
31312	KRG90517	30
31313	KRG90158	30
31314	KRG90133	30
31315	KRG89986	30
31316	KRG89980	30
31317	KRG89647	30
31318	KRG89589	30
31319	KRG89561	30
31320	KRG89374	30
31321	KRG89045	30
31322	KRG88450	30
31323	KRH77878	29
31324	KRH77849	29
31325	KRH77714	29
31326	KRH77063	29
31327	KRH76993	29
31328	KRH76932	29
31329	KRH76892	29
31330	KRH76343	29
31331	KRH76329	29
31332	KRH76236	29
31333	KRH76194	29
31334	KRH76056	29
31335	KRH75868	29
31336	KRH75712	29
31337	KRH75674	29
31338	KRH75660	29
31339	KRH75121	29
31340	KRH74572	29
31341	KRH74550	29
31342	KRH74416	29
31343	KRH74390	29
31344	KRH73968	29
31345	KRH73895	29
31346	KRH73782	29
31347	KRH73741	29
31348	KRH73613	29
31349	KRH73387	29
31350	KRH72828	29
31351	KRH72826	29
31352	KRH72553	29
31353	KRH72469	29
31354	KRH72403	29
31355	KRH72229	29
31356	KRH71971	29
31357	KRH71528	29
31358	KRH71169	29
31359	KRH70922	29
31360	KRH70448	29
31361	KRH70262	29
31362	KRH69626	29
31363	KRH69613	29
31364	KRH69570	29
31365	KRH69286	29
31366	KRH69065	29
31367	KRH68893	29
31368	KRH68518	29
31369	KRH68419	29
31370	KRH68407	29
31371	KRH68399	29
31372	KRH68302	29
31373	KRH68089	29
31374	KRH68054	29
31375	KRH68020	29
31376	KRH67896	29
31377	KRH67885	29
31378	KRH67842	29
31379	KRH67758	29
31380	KRH67681	29
31381	KRH67661	29
31382	KRH67585	29
31383	KRH67467	29
31384	KRH67169	29
31385	KRH67036	29
31386	KRH66969	29
31387	KRH66923	29
31388	KRH66856	29
31389	KRH66747	29
31390	KRH66663	29
31391	KRH66618	29
31392	KRH66361	29
31393	KRH66282	29
31394	KRH66050	29
31395	KRH66036	29
31396	KRH65680	29
31397	KRH65633	29
31398	KRH65520	29
31399	KRH65432	29
31400	KRH65286	29
31401	KRH64705	29
31402	KRH64551	29
31403	KRH64431	29
31404	KRH64430	29
31405	KRH64420	29
31406	KRH63860	29
31407	KRH63520	29
31408	KRH63130	29
31409	KRH63020	29
31410	KRH62324	29
31411	KRH62084	29
31412	KRH62058	29
31413	KRH61947	29
31414	KRH61572	29
31415	KRH61395	29
31416	KRH61323	29
31417	KRH61146	29
31418	KRH61063	29
31419	KRH60896	29
31420	KRH60865	29
31421	KRH60852	29
31422	KRH60768	29
31423	KRH60707	29
31424	KRH60691	29
31425	KRH60549	29
31426	KRH60500	29
31427	KRH60265	29
31428	KRH60264	29
31429	KRH60154	29
31430	KRH59954	29
31431	KRH59756	29
31432	KRH59739	29
31433	KRH59680	29
31434	KRH59499	29
31435	KRH59155	29
31436	KRH58808	29
31437	KRH58670	29
31438	KRH58151	29
31439	KRH57877	29
31440	KRH57794	29
31441	KRH57733	29
31442	KRH57704	29
31443	KRH57645	29
31444	KRH57261	29
31445	KRH57227	29
31446	KRH57196	29
31447	KRH57184	29
31448	KRH57167	29
31449	KRH56986	29
31450	KRH56637	29
31451	KRH56573	29
31452	KRH56563	29
31453	KRH56550	29
31454	KRH56375	29
31455	KRH56337	29
31456	KRH56293	29
31457	KRH56290	29
31458	KRH56037	29
31459	KRH56032	29
31460	KRH55650	29
31461	KRH55386	29
31462	KRH55385	29
31463	KRH55378	29
31464	KRH55371	29
31465	KRH55295	29
31466	KRH55118	29
31467	KRH54867	29
31468	KRH54777	29
31469	KRH54735	29
31470	KRH54533	29
31471	KRH54178	29
31472	KRH53436	29
31473	KRH53322	29
31474	KRH52992	29
31475	KRH52887	29
31476	KRH52723	29
31477	KRH52660	29
31478	KRH52592	29
31479	KRH52500	29
31480	KRH52489	29
31481	KRH52394	29
31482	KRH51014	29
31483	KRH51006	29
31484	KRH50948	29
31485	KRH50636	29
31486	KRH50404	29
31487	KRH50153	29
31488	KRH50064	29
31489	KRH50031	29
31490	KRH49769	29
31491	KRH49664	29
31492	KRH49606	29
31493	KRH49529	29
31494	KRH49495	29
31495	KRH49089	29
31496	KRH48565	29
31497	KRH48444	29
31498	KRH47984	29
31499	KRH47635	29
31500	KRH47505	29
31501	KRH47198	29
31502	KRH47178	29
31503	KRH47124	29
31504	KRH46909	29
31505	KRH46754	29
31506	KRH46557	29
31507	KRH46440	29
31508	KRH46380	29
31509	KRH46119	29
31510	KRH46052	29
31511	KRH45902	29
31512	KRH45893	29
31513	KRH45690	29
31514	KRH45664	29
31515	KRH45591	29
31516	KRH45198	29
31517	KRH45183	29
31518	KRH44771	29
31519	KRH44479	29
31520	KRH44079	29
31521	KRH44035	29
31522	KRH44017	29
31523	KRH43821	29
31524	KRH43803	29
31525	KRH43648	29
31526	KRH43579	29
31527	KRH43495	29
31528	KRH43118	29
31529	KRH43117	29
31530	KRH42984	29
31531	KRH42473	29
31532	KRH42213	29
31533	KRH42110	29
31534	KRH41967	29
31535	KRH41768	29
31536	KRH41762	29
31537	KRH41581	29
31538	KRH41523	29
31539	KRH41493	29
31540	KRH41448	29
31541	KRH41444	29
31542	KRH40518	29
31543	KRH40477	29
31544	KRH40378	29
31545	KRH39935	29
31546	KRH39694	29
31547	KRH39531	29
31548	KRH39500	29
31549	KRH39408	29
31550	KRH39386	29
31551	KRH39275	29
31552	KRH39013	29
31553	KRH38564	29
31554	KRH38493	29
31555	KRH38303	29
31556	KRH38175	29
31557	KRH37761	29
31558	KRH37706	29
31559	KRH37665	29
31560	KRH37501	29
31561	KRH37430	29
31562	KRH37419	29
31563	KRH36599	29
31564	KRH36478	29
31565	KRH36466	29
31566	KRH36348	29
31567	KRH36312	29
31568	KRH36248	29
31569	KRH35993	29
31570	KRH35941	29
31571	KRH35830	29
31572	KRH35531	29
31573	KRH35389	29
31574	KRH34871	29
31575	KRH34778	29
31576	KRH34683	29
31577	KRH34504	29
31578	KRH34361	29
31579	KRH34313	29
31580	KRH34310	29
31581	KRH34175	29
31582	KRH34171	29
31583	KRH33791	29
31584	KRH33425	29
31585	KRH33262	29
31586	KRH33074	29
31587	KRH32680	29
31588	KRH32670	29
31589	KRH32551	29
31590	KRH32151	29
31591	KRH31928	29
31592	KRH31478	29
31593	KRH31364	29
31594	KRH31347	29
31595	KRH31123	29
31596	KRH31043	29
31597	KRH30981	29
31598	KRH30858	29
31599	KRH30854	29
31600	KRH30757	29
31601	KRH30680	29
31602	KRH30231	29
31603	KRH29939	29
31604	KRH29735	29
31605	KRH29490	29
31606	KRH29183	29
31607	KRH29176	29
31608	KRH28779	29
31609	KRH28615	29
31610	KRH28451	29
31611	KRH28271	29
31612	KRH27839	29
31613	KRH27497	29
31614	KRH27344	29
31615	KRH27241	29
31616	KRH26936	29
31617	KRH26786	29
31618	KRH26613	29
31619	KRH26276	29
31620	KRH26216	29
31621	KRH26115	29
31622	KRH26082	29
31623	KRH26064	29
31624	KRH26061	29
31625	KRH26034	29
31626	KRH25977	29
31627	KRH25953	29
31628	KRH25561	29
31629	KRH25525	29
31630	KRH25506	29
31631	KRH25325	29
31632	KRH24691	29
31633	KRH24180	29
31634	KRH24110	29
31635	KRH23988	29
31636	KRH23620	29
31637	KRH23537	29
31638	KRH23329	29
31639	KRH23291	29
31640	KRH23080	29
31641	KRH22736	29
31642	KRH22640	29
31643	KRH22091	29
31644	KRH22072	29
31645	KRH22022	29
31646	KRH21983	29
31647	KRH21663	29
31648	KRH21611	29
31649	KRH21500	29
31650	KRH21317	29
31651	KRH20843	29
31652	KRH20573	29
31653	KRH20436	29
31654	KRH19721	29
31655	KRH19654	29
31656	KRH19078	29
31657	KRH18983	29
31658	KRH18551	29
31659	KRH18473	29
31660	KRH18203	29
31661	KRH17904	29
31662	KRH17329	29
31663	KRH17328	29
31664	KRH17071	29
31665	KRH17061	29
31666	KRH16856	29
31667	KRH16770	29
31668	KRH16731	29
31669	KRH16501	29
31670	KRH16267	29
31671	KRH16189	29
31672	KRH15738	29
31673	KRH15447	29
31674	KRH15254	29
31675	KRH14999	29
31676	KRH14870	29
31677	KRH14838	29
31678	KRH14837	29
31679	KRH14754	29
31680	KRH14151	29
31681	KRH14059	29
31682	KRH13913	29
31683	KRH13656	29
31684	KRH13272	29
31685	KRH13143	29
31686	KRH12948	29
31687	KRH12945	29
31688	KRH12918	29
31689	KRH12548	29
31690	KRH12300	29
31691	KRH12077	29
31692	KRH12054	29
31693	KRH11987	29
31694	KRH11797	29
31695	KRH11689	29
31696	KRH11463	29
31697	KRH11440	29
31698	KRH11074	29
31699	KRH10980	29
31700	KRH10953	29
31701	KRH10784	29
31702	KRH10684	29
31703	KRH10295	29
31704	KRH10215	29
31705	KRH09934	29
31706	KRH09047	29
31707	KRH08857	29
31708	KRH08444	29
31709	KRH08426	29
31710	KRH08370	29
31711	KRH08344	29
31712	KRH08135	29
31713	KRH07858	29
31714	KRH07851	29
31715	KRH07732	29
31716	KRH07676	29
31717	KRH07230	29
31718	KRH07197	29
31719	KRH07139	29
31720	KRH07134	29
31721	KRH06788	29
31722	KRH06777	29
31723	KRH06760	29
31724	KRH06717	29
31725	KRH06497	29
31726	KRH06433	29
31727	KRH06231	29
31728	KRH05964	29
31729	KRH05796	29
31730	KRH05573	29
31731	KRH05546	29
31732	KRH05092	29
31733	KRH04971	29
31734	KRH04690	29
31735	KRH04293	29
31736	KRH03482	29
31737	KRH03367	29
31738	KRH03245	29
31739	KRH02939	29
31740	KRH02833	29
31741	KRH02832	29
31742	KRH02806	29
31743	KRH02687	29
31744	KRH02607	29
31745	KRH02416	29
31746	KRH02415	29
31747	KRH02386	29
31748	KRH02313	29
31749	KRH02134	29
31750	KRH01783	29
31751	KRH01775	29
31752	KRH00909	29
31753	KRH00671	29
31754	KRH00474	29
31755	KRH00382	29
31756	KRH00352	29
31757	KRH00274	29
31758	KRH00239	29
31759	KRH00211	29
31760	KRH00140	29
31761	KRH00116	29
31762	KRG99955	29
31763	KRG99896	29
31764	KRG99855	29
31765	KRG99641	29
31766	KRG98920	29
31767	KRG98874	29
31768	KRG98693	29
31769	KRG98677	29
31770	KRG98671	29
31771	KRG98392	29
31772	KRG98379	29
31773	KRG98363	29
31774	KRG98151	29
31775	KRG98095	29
31776	KRG97868	29
31777	KRG97756	29
31778	KRG97742	29
31779	KRG97427	29
31780	KRG97139	29
31781	KRG96737	29
31782	KRG96601	29
31783	KRG96094	29
31784	KRG95988	29
31785	KRG95890	29
31786	KRG95866	29
31787	KRG95732	29
31788	KRG95578	29
31789	KRG95576	29
31790	KRG95412	29
31791	KRG94933	29
31792	KRG94552	29
31793	KRG94502	29
31794	KRG94437	29
31795	KRG94269	29
31796	KRG94137	29
31797	KRG94082	29
31798	KRG94019	29
31799	KRG93844	29
31800	KRG93686	29
31801	KRG92956	29
31802	KRG92763	29
31803	KRG92454	29
31804	KRG92413	29
31805	KRG92357	29
31806	KRG91684	29
31807	KRG91498	29
31808	KRG91481	29
31809	KRG91364	29
31810	KRG91091	29
31811	KRG91080	29
31812	KRG91012	29
31813	KRG90978	29
31814	KRG90951	29
31815	KRG90838	29
31816	KRG90658	29
31817	KRG90451	29
31818	KRG90380	29
31819	KRG90349	29
31820	KRG90128	29
31821	KRG89957	29
31822	KRG89951	29
31823	KRG89866	29
31824	KRG89565	29
31825	KRG89506	29
31826	KRG89443	29
31827	KRG89435	29
31828	KRG89393	29
31829	KRG88651	29
31830	KRG88636	29
31831	KRG88586	29
31832	KRG88496	29
31833	KRH77773	28
31834	KRH77762	28
31835	KRH77744	28
31836	KRH77515	28
31837	KRH77047	28
31838	KRH76904	28
31839	KRH76896	28
31840	KRH76490	28
31841	KRH76295	28
31842	KRH76242	28
31843	KRH76215	28
31844	KRH76039	28
31845	KRH75994	28
31846	KRH75836	28
31847	KRH75686	28
31848	KRH75648	28
31849	KRH75538	28
31850	KRH75200	28
31851	KRH75152	28
31852	KRH75089	28
31853	KRH75067	28
31854	KRH74912	28
31855	KRH74878	28
31856	KRH74860	28
31857	KRH74849	28
31858	KRH74731	28
31859	KRH74455	28
31860	KRH74409	28
31861	KRH74286	28
31862	KRH74193	28
31863	KRH74135	28
31864	KRH74100	28
31865	KRH74054	28
31866	KRH73656	28
31867	KRH73289	28
31868	KRH72977	28
31869	KRH72910	28
31870	KRH72858	28
31871	KRH72673	28
31872	KRH72650	28
31873	KRH72501	28
31874	KRH72466	28
31875	KRH72460	28
31876	KRH72402	28
31877	KRH72111	28
31878	KRH72003	28
31879	KRH71807	28
31880	KRH71733	28
31881	KRH71497	28
31882	KRH71191	28
31883	KRH70981	28
31884	KRH70728	28
31885	KRH70513	28
31886	KRH70315	28
31887	KRH70313	28
31888	KRH70121	28
31889	KRH70116	28
31890	KRH69767	28
31891	KRH69148	28
31892	KRH68742	28
31893	KRH68602	28
31894	KRH68393	28
31895	KRH68291	28
31896	KRH68050	28
31897	KRH67971	28
31898	KRH67945	28
31899	KRH67941	28
31900	KRH67701	28
31901	KRH67700	28
31902	KRH67670	28
31903	KRH67625	28
31904	KRH67584	28
31905	KRH67451	28
31906	KRH67396	28
31907	KRH67336	28
31908	KRH67161	28
31909	KRH66850	28
31910	KRH66790	28
31911	KRH66662	28
31912	KRH66616	28
31913	KRH66506	28
31914	KRH66373	28
31915	KRH66238	28
31916	KRH65841	28
31917	KRH65729	28
31918	KRH65716	28
31919	KRH65497	28
31920	KRH65299	28
31921	KRH65150	28
31922	KRH65139	28
31923	KRH65072	28
31924	KRH64963	28
31925	KRH64908	28
31926	KRH64877	28
31927	KRH64861	28
31928	KRH64707	28
31929	KRH64680	28
31930	KRH64505	28
31931	KRH64076	28
31932	KRH63971	28
31933	KRH63937	28
31934	KRH63580	28
31935	KRH63531	28
31936	KRH63463	28
31937	KRH63336	28
31938	KRH62864	28
31939	KRH62778	28
31940	KRH62414	28
31941	KRH62184	28
31942	KRH62016	28
31943	KRH61533	28
31944	KRH61266	28
31945	KRH60718	28
31946	KRH60470	28
31947	KRH60394	28
31948	KRH60372	28
31949	KRH60292	28
31950	KRH60226	28
31951	KRH60218	28
31952	KRH59862	28
31953	KRH59821	28
31954	KRH59533	28
31955	KRH59532	28
31956	KRH59500	28
31957	KRH59412	28
31958	KRH59252	28
31959	KRH59142	28
31960	KRH58850	28
31961	KRH58830	28
31962	KRH58814	28
31963	KRH58599	28
31964	KRH58340	28
31965	KRH58339	28
31966	KRH58136	28
31967	KRH57821	28
31968	KRH57801	28
31969	KRH57666	28
31970	KRH57260	28
31971	KRH57226	28
31972	KRH56745	28
31973	KRH56730	28
31974	KRH56619	28
31975	KRH56522	28
31976	KRH56155	28
31977	KRH56020	28
31978	KRH56009	28
31979	KRH55973	28
31980	KRH55959	28
31981	KRH55937	28
31982	KRH55682	28
31983	KRH55464	28
31984	KRH55382	28
31985	KRH54906	28
31986	KRH54545	28
31987	KRH54456	28
31988	KRH54414	28
31989	KRH54181	28
31990	KRH54169	28
31991	KRH53836	28
31992	KRH53335	28
31993	KRH53041	28
31994	KRH52716	28
31995	KRH52568	28
31996	KRH52208	28
31997	KRH52021	28
31998	KRH52002	28
31999	KRH51864	28
32000	KRH51860	28
32001	KRH51777	28
32002	KRH51726	28
32003	KRH51389	28
32004	KRH51318	28
32005	KRH51124	28
32006	KRH50846	28
32007	KRH50714	28
32008	KRH50555	28
32009	KRH50377	28
32010	KRH50131	28
32011	KRH50098	28
32012	KRH49743	28
32013	KRH49605	28
32014	KRH49553	28
32015	KRH49256	28
32016	KRH49010	28
32017	KRH48504	28
32018	KRH48416	28
32019	KRH48363	28
32020	KRH48231	28
32021	KRH48230	28
32022	KRH48182	28
32023	KRH48152	28
32024	KRH48033	28
32025	KRH48007	28
32026	KRH47957	28
32027	KRH47867	28
32028	KRH47624	28
32029	KRH47194	28
32030	KRH46940	28
32031	KRH46900	28
32032	KRH46886	28
32033	KRH46593	28
32034	KRH46588	28
32035	KRH46460	28
32036	KRH46238	28
32037	KRH46186	28
32038	KRH45890	28
32039	KRH45024	28
32040	KRH45011	28
32041	KRH44822	28
32042	KRH44719	28
32043	KRH44713	28
32044	KRH44488	28
32045	KRH44408	28
32046	KRH44123	28
32047	KRH43888	28
32048	KRH43855	28
32049	KRH43548	28
32050	KRH43403	28
32051	KRH43364	28
32052	KRH43180	28
32053	KRH43041	28
32054	KRH43038	28
32055	KRH42777	28
32056	KRH42742	28
32057	KRH42739	28
32058	KRH42566	28
32059	KRH41922	28
32060	KRH41714	28
32061	KRH41699	28
32062	KRH41552	28
32063	KRH41491	28
32064	KRH41443	28
32065	KRH41339	28
32066	KRH41160	28
32067	KRH40891	28
32068	KRH40851	28
32069	KRH40806	28
32070	KRH40550	28
32071	KRH40462	28
32072	KRH40461	28
32073	KRH40421	28
32074	KRH40396	28
32075	KRH40280	28
32076	KRH39906	28
32077	KRH39134	28
32078	KRH39071	28
32079	KRH39026	28
32080	KRH38756	28
32081	KRH38720	28
32082	KRH38373	28
32083	KRH38363	28
32084	KRH38355	28
32085	KRH38351	28
32086	KRH38305	28
32087	KRH38256	28
32088	KRH37829	28
32089	KRH37573	28
32090	KRH37319	28
32091	KRH37198	28
32092	KRH37149	28
32093	KRH37146	28
32094	KRH37127	28
32095	KRH36690	28
32096	KRH36516	28
32097	KRH36477	28
32098	KRH36205	28
32099	KRH36095	28
32100	KRH36051	28
32101	KRH35918	28
32102	KRH35901	28
32103	KRH35731	28
32104	KRH35672	28
32105	KRH35550	28
32106	KRH35487	28
32107	KRH35309	28
32108	KRH35244	28
32109	KRH34955	28
32110	KRH34530	28
32111	KRH34150	28
32112	KRH34130	28
32113	KRH34073	28
32114	KRH34032	28
32115	KRH33844	28
32116	KRH33722	28
32117	KRH33713	28
32118	KRH33534	28
32119	KRH33204	28
32120	KRH32827	28
32121	KRH32554	28
32122	KRH32192	28
32123	KRH32102	28
32124	KRH32058	28
32125	KRH32018	28
32126	KRH31661	28
32127	KRH31473	28
32128	KRH31436	28
32129	KRH31323	28
32130	KRH31231	28
32131	KRH31044	28
32132	KRH31010	28
32133	KRH30959	28
32134	KRH30588	28
32135	KRH30544	28
32136	KRH30386	28
32137	KRH30372	28
32138	KRH30233	28
32139	KRH30226	28
32140	KRH29719	28
32141	KRH29676	28
32142	KRH29641	28
32143	KRH29613	28
32144	KRH29473	28
32145	KRH29435	28
32146	KRH29371	28
32147	KRH29261	28
32148	KRH29127	28
32149	KRH28941	28
32150	KRH28915	28
32151	KRH28896	28
32152	KRH28661	28
32153	KRH28591	28
32154	KRH28527	28
32155	KRH28283	28
32156	KRH28045	28
32157	KRH27939	28
32158	KRH27903	28
32159	KRH27712	28
32160	KRH27645	28
32161	KRH27506	28
32162	KRH27421	28
32163	KRH27357	28
32164	KRH27296	28
32165	KRH27230	28
32166	KRH27046	28
32167	KRH27044	28
32168	KRH26952	28
32169	KRH26650	28
32170	KRH26620	28
32171	KRH26563	28
32172	KRH26045	28
32173	KRH25774	28
32174	KRH25596	28
32175	KRH25453	28
32176	KRH25423	28
32177	KRH25174	28
32178	KRH25090	28
32179	KRH25050	28
32180	KRH24676	28
32181	KRH24638	28
32182	KRH24252	28
32183	KRH24084	28
32184	KRH23794	28
32185	KRH23779	28
32186	KRH23698	28
32187	KRH23337	28
32188	KRH23318	28
32189	KRH23302	28
32190	KRH23218	28
32191	KRH23165	28
32192	KRH22971	28
32193	KRH22743	28
32194	KRH22599	28
32195	KRH22508	28
32196	KRH22039	28
32197	KRH21844	28
32198	KRH21501	28
32199	KRH21434	28
32200	KRH21266	28
32201	KRH21257	28
32202	KRH21081	28
32203	KRH20916	28
32204	KRH20863	28
32205	KRH20862	28
32206	KRH20763	28
32207	KRH20669	28
32208	KRH20613	28
32209	KRH20522	28
32210	KRH20508	28
32211	KRH20364	28
32212	KRH20334	28
32213	KRH20287	28
32214	KRH19952	28
32215	KRH19322	28
32216	KRH19033	28
32217	KRH18938	28
32218	KRH18526	28
32219	KRH18483	28
32220	KRH18350	28
32221	KRH17395	28
32222	KRH17110	28
32223	KRH16896	28
32224	KRH16686	28
32225	KRH16198	28
32226	KRH16139	28
32227	KRH16017	28
32228	KRH15425	28
32229	KRH15224	28
32230	KRH15044	28
32231	KRH14840	28
32232	KRH14805	28
32233	KRH14675	28
32234	KRH14590	28
32235	KRH14347	28
32236	KRH14089	28
32237	KRH13715	28
32238	KRH13201	28
32239	KRH12758	28
32240	KRH12410	28
32241	KRH12148	28
32242	KRH12047	28
32243	KRH11947	28
32244	KRH11376	28
32245	KRH11195	28
32246	KRH11085	28
32247	KRH10985	28
32248	KRH10856	28
32249	KRH10822	28
32250	KRH10818	28
32251	KRH10682	28
32252	KRH10678	28
32253	KRH10637	28
32254	KRH10442	28
32255	KRH10186	28
32256	KRH10171	28
32257	KRH10011	28
32258	KRH09618	28
32259	KRH09228	28
32260	KRH09137	28
32261	KRH09133	28
32262	KRH09077	28
32263	KRH09021	28
32264	KRH08981	28
32265	KRH08768	28
32266	KRH08765	28
32267	KRH08468	28
32268	KRH08463	28
32269	KRH08266	28
32270	KRH08073	28
32271	KRH08056	28
32272	KRH07985	28
32273	KRH07730	28
32274	KRH07501	28
32275	KRH07493	28
32276	KRH07420	28
32277	KRH07392	28
32278	KRH07379	28
32279	KRH07236	28
32280	KRH06761	28
32281	KRH06545	28
32282	KRH06502	28
32283	KRH06072	28
32284	KRH05966	28
32285	KRH05944	28
32286	KRH05803	28
32287	KRH05774	28
32288	KRH05369	28
32289	KRH05097	28
32290	KRH05006	28
32291	KRH04831	28
32292	KRH04752	28
32293	KRH04746	28
32294	KRH04740	28
32295	KRH04730	28
32296	KRH04467	28
32297	KRH04294	28
32298	KRH04272	28
32299	KRH04178	28
32300	KRH04045	28
32301	KRH03964	28
32302	KRH03912	28
32303	KRH03712	28
32304	KRH03614	28
32305	KRH03599	28
32306	KRH03304	28
32307	KRH03279	28
32308	KRH03254	28
32309	KRH03165	28
32310	KRH03145	28
32311	KRH03018	28
32312	KRH02882	28
32313	KRH02505	28
32314	KRH02310	28
32315	KRH02281	28
32316	KRH02080	28
32317	KRH02038	28
32318	KRH01789	28
32319	KRH01448	28
32320	KRH01331	28
32321	KRH01274	28
32322	KRH01218	28
32323	KRH01142	28
32324	KRH00723	28
32325	KRH00496	28
32326	KRH00383	28
32327	KRH00227	28
32328	KRH00024	28
32329	KRG99787	28
32330	KRG99546	28
32331	KRG99337	28
32332	KRG99208	28
32333	KRG98812	28
32334	KRG98757	28
32335	KRG98622	28
32336	KRG98613	28
32337	KRG98570	28
