gene_id	paralog_count
KRH63399	71
KRH51616	14
KRG92706	8
KRH24032	212
KRH51617	2
KRG92707	15
KRH24033	7
KRH51618	4
KRH24034	21
KRH24035	21
KRH71341	18
KRH71344	17
KRH24039	124
KRH71345	326
KRH71347	11
KRH71348	14
KRH39720	500
KRH39721	23
KRH39722	49
KRH39724	1630
KRH34470	42
KRH34471	503
KRH39726	2
KRH75030	127
KRH34472	5
KRH39727	8
KRH75031	89
KRH34473	32
KRH34474	22
KRH39729	26
KRH59450	7
KRH34475	155
KRH34477	142
KRH59453	23
KRH34478	53
KRH59454	18
KRG95290	11
KRH75038	8
KRH59455	177
KRH59457	219
KRH42420	175
KRH01861	4
KRH59458	219
KRH42421	4
KRH01862	11
KRH01863	71
KRH42423	9
KRH01864	172
KRG95297	393
KRH42424	9
KRH01865	3
KRG95298	94
KRH42426	306
KRH01867	56
KRH67402	27
KRH67403	183
KRH42428	187
KRH67404	103
KRH42429	62
KRH62152	13
KRH62153	1
KRH62154	14
KRH62155	21
KRH62156	16
KRH69894	38
KRH62157	131
KRH62158	23
KRH62159	329
KRH69898	7
KRH70101	12
KRH52863	15
KRH70102	21
KRH52864	24
KRH77841	8
KRH25281	9
KRH70103	153
KRH77842	30
KRH70104	20
KRH52866	12
KRH77843	1497
KRH25283	112
KRH70105	82
KRH13500	262
KRH52867	139
KRH77844	4
KRH25284	26
KRH13501	217
KRH52868	3
KRH72590	8
KRH70107	25
KRH13502	331
KRH52869	23
KRH72591	8
KRH25286	10
KRH13503	82
KRH72592	505
KRH25287	91
KRH70109	154
KRH13504	302
KRH60810	11
KRH72593	150
KRH77848	37
KRH25288	9
KRH13505	45
KRH77849	29
KRH25289	153
KRH13506	427
KRH60812	13
KRH13507	431
KRH60813	39
KRH13508	5
KRH33230	14
KRH60814	10
KRH13509	97
KRH33231	91
KRH60815	9
KRH33232	12
KRH60816	78
KRH72599	154
KRH33233	10
KRH60817	85
KRH60818	72
KRG99300	42
KRH60819	66
KRG99301	7
KRG99302	482
KRG99303	18
KRH33238	516
KRG99304	41
KRG94050	88
KRG99305	21
KRG94051	75
KRG99306	17
KRG99307	13
KRH00620	34
KRG94052	78
KRG94053	78
KRG99308	67
KRH00621	67
KRG99309	109
KRH00622	191
KRG94054	81
KRH00623	35
KRH48920	140
KRG94056	43
KRH00624	192
KRH48921	60
KRG94057	41
KRH48922	1
KRG94058	81
KRH00626	16
KRG94059	76
KRH00627	14
KRH43670	65
KRH00629	178
KRH48928	495
KRH68650	52
KRH16090	7
KRH43674	15
KRH68651	4
KRH16091	25
KRH68652	6
KRH16092	6
KRH43677	41
KRH16094	11
KRH04311	149
KRH16095	6
KRH04312	500
KRH16096	8
KRH04313	3
KRH68657	11
KRH04314	5
KRH16098	7
KRH04315	10
KRH16099	7
KRH51621	2494
KRH04316	161
KRG92711	73
KRH51623	7
KRH04318	2114
KRG92713	13
KRH51624	17
KRH04319	30
KRH76600	26
KRH24040	181
KRH51625	86
KRH24041	18
KRH51626	12
KRH76602	488
KRH76603	159
KRH24043	21
KRH51628	204
KRG92718	31
KRH51629	9
KRG92719	1705
KRH71350	32
KRH71352	27
KRH76607	210
KRH71353	10
KRH24048	16
KRH24049	174
KRH71356	50
KRH71357	24
KRH39733	32
KRH34482	27
KRH34483	407
KRH34484	407
KRH75043	18
KRH59460	10
KRH34485	395
KRH75044	2437
KRH59461	3
KRH34486	492
KRH59462	9
KRH75046	33
KRH34488	5
KRH75047	15
KRH34489	9
KRH75048	2472
KRH75049	2199
KRH01870	77
KRH59467	8
KRH42430	447
KRH01871	11
KRH42431	444
KRH01872	15
KRH42433	3
KRH42434	63
KRH01875	144
KRH42435	5
KRH01876	12
KRH42436	21
KRH67412	6
KRH42437	2549
KRH01878	25
KRH01879	23
KRH62160	12
KRH42439	22
KRH67415	6
KRH62161	12
KRH67416	500
KRH67417	499
KRH62163	12
KRH67418	19
KRH67419	25
KRH62165	503
KRH62167	22
KRH62168	38
KRH62169	46
KRH52870	329
KRH52872	16
KRH52873	9
KRH77850	13
KRH25290	24
KRH70112	34
KRH77851	8
KRH25291	158
KRH70113	287
KRH52875	502
KRH77852	24
KRH25292	147
KRH52876	7
KRH77853	4
KRH25293	40
KRH70115	499
KRH13510	207
KRH52877	41
KRH77854	27
KRH25294	17
KRH70116	28
KRH13511	84
KRH52878	2723
KRH77855	14
KRH25295	51
KRH13512	5
KRH52879	11
KRH77856	7
KRH70118	7
KRH13513	7
KRH25297	13
KRH70119	39
KRH13514	418
KRH77858	132
KRH25298	32
KRH13515	426
KRH60821	72
KRH77859	137
KRH13516	131
KRH60822	67
KRH13517	423
KRH60823	70
KRH60824	24
KRH13519	45
KRH60826	12
KRH33243	9
KRH60828	10
KRG99310	54
KRG99311	51
KRG99313	53
KRG99314	146
KRH33249	134
KRG94060	92
KRG99315	51
KRG94061	92
KRG99316	43
KRG99317	85
KRH00630	17
KRG94062	92
KRG94063	92
KRG99318	69
KRH00631	22
KRG94064	83
KRH00632	20
KRH00633	1381
KRG94065	47
KRG94066	244
KRH00634	69
KRG94067	67
KRH00635	58
KRH00636	449
KRH48933	22
KRG94068	92
KRG94069	85
KRH00637	1496
KRH00638	501
KRH43682	15
KRH43683	15
KRH43685	106
KRH68662	501
KRH43686	7
KRH04320	187
KRH43687	22
KRH04321	45
KRH68665	49
KRH43689	22
KRH04324	46
KRH29300	429
KRH51630	6
KRH04325	151
KRG92720	204
KRH29301	43
KRH04326	2104
KRH29302	5
KRH51632	63
KRH04327	7
KRH29303	14
KRH51633	63
KRH04328	4
KRH51634	2239
KRG92724	184
KRH24050	18
KRH29305	7
KRH51635	252
KRH76611	43
KRH24051	7
KRH29306	43
KRH51636	110
KRG92726	133
KRH76612	23
KRH29307	67
KRH51637	9
KRH51638	10
KRH24054	8
KRH29309	37
KRH51639	114
KRG92729	25
KRH71360	16
KRH24055	30
KRH71361	36
KRH76617	3
KRH24057	9
KRH71363	486
KRH76618	119
KRH71364	9
KRH76619	499
KRH24059	27
KRH71366	12
KRH32000	7
KRH71367	2056
KRH32001	6
KRH71368	290
KRH71369	16
KRH39741	459
KRH32004	103
KRH32005	38
KRH39743	36
KRH32006	209
KRH32007	44
KRH32008	368
KRH34491	153
KRH34492	150
KRH34493	2
KRH75054	21
KRH59471	138
KRH34496	169
KRH59472	320
KRH75057	110
KRH34499	21
KRH75058	17
KRH59475	11
KRH75059	132
KRH59476	226
KRH01880	71
KRH42440	5
KRH01881	8
KRH01882	8
KRH59479	20
KRH42442	12
KRH67420	13
KRH01886	36
KRH67421	8
KRH01887	103
KRH01888	69
KRH67423	41
KRH42448	49
KRH01889	184
KRH67424	5
KRH42449	13
KRH67425	56
KRH62171	2723
KRH62172	8
KRH62173	27
KRH67428	14
KRH62176	20
KRH62177	27
KRH62179	479
KRH70120	85
KRH70121	28
KRH52883	24
KRH77860	18
KRH70122	183
KRH77861	20
KRH70123	24
KRH52885	22
KRH52886	2269
KRH70125	20
KRH13520	18
KRH52887	29
KRH77864	62
KRH70126	26
KRH13521	169
KRH52888	3
KRH77865	2
KRH70127	51
KRH13522	2360
KRH77866	168
KRH38500	15
KRH77867	110
KRH70129	147
KRH13524	46
KRH60830	10
KRH38501	7
KRH77868	27
KRH13525	850
KRH38502	17
KRH13526	7
KRH60832	58
KRH38503	8
KRH13527	1159
KRH60833	42
KRH38504	474
KRH38505	499
KRH13529	146
KRH38506	47
KRH33252	11
KRH38507	44
KRH33253	49
KRH33254	48
KRH33255	15
KRH60839	301
KRH33256	6
KRG99322	380
KRH33257	3069
KRH33258	106
KRG99324	5
KRH33259	3
KRG99325	30
KRG94070	12
KRG94071	116
KRG99326	117
KRG99327	60
KRH00640	187
KRG94072	18
KRG99328	9
KRH41200	505
KRG94074	12
KRG99329	84
KRH00642	92
KRH41201	414
KRG94075	52
KRH48940	420
KRH41202	20
KRH48941	10
KRH41203	24
KRG94076	57
KRH00645	494
KRH48942	27
KRH41204	15
KRG94078	837
KRH00646	452
KRH41205	40
KRH00647	105
KRH41206	108
KRG94079	11
KRH00648	1463
KRH43690	32
KRH00649	41
KRH43691	21
KRH43692	20
KRH41209	38
KRH43693	16
KRH68670	38
KRH43694	18
KRH43695	6
KRH68672	875
KRH43696	2
KRH04330	37
KRH43697	4
KRH68674	6
KRH43698	17
KRH68675	11
KRH04332	18
KRH43699	10
KRH04333	16
KRH68677	6
KRH29310	9
KRH68678	18
KRH51640	8
KRH04335	27
KRG92730	172
KRH68679	156
KRG92731	76
KRH29312	37
KRH51642	8
KRG92732	220
KRH51643	21
KRH04338	73
KRG92733	35
KRH29314	19
KRH51644	506
KRH04339	19
KRG92734	8
KRH76620	4
KRH24060	4
KRH51645	15
KRG92735	38
KRH76621	1435
KRH24061	7
KRH29316	62
KRH51646	6
KRH76622	22
KRH24062	12
KRH29317	5
KRG92737	501
KRH24063	3
KRH29318	209
KRH51648	148
KRH76624	43
KRH24064	121
KRH71370	104
KRH76626	12
KRH24066	123
KRH71372	520
KRH76627	170
KRH24068	133
KRH24069	21
KRH32010	19
KRH71377	30
KRH71378	12
KRH32012	127
KRH39751	36
KRH32015	23
KRH32016	36
KRH32017	2
KRH39755	1580
KRH32018	28
KRH39756	5
KRH75060	6
KRH39757	31
KRH75061	20
KRH75062	710
KRH39759	1478
KRH75063	2438
KRH75064	8
KRH59481	15
KRH75065	107
KRH59482	71
KRH47700	34
KRH75066	514
KRH47701	177
KRH75067	28
KRH75068	1583
KRH47703	51
KRH75069	86
KRH47704	173
KRH01890	15
KRH42450	14
KRH47705	24
KRH59488	16
KRH47706	168
KRH47707	12
KRH01893	22
KRH47708	10
KRH42456	2566
KRH01898	510
KRH67433	195
KRH67434	1729
KRH62180	24
KRH42459	59
KRH67435	2429
KRH62181	80
KRH67436	153
KRH62182	107
KRH67437	18
KRH62183	152
KRH67438	503
KRH50400	448
KRH62184	28
KRH67439	2449
KRH50401	447
KRH62185	18
KRH50402	87
KRH62186	290
KRH50403	234
KRH62187	30
KRH50404	29
KRH62188	10
KRH52890	36
KRH70130	181
KRH52892	78
KRH70131	58
KRH52893	101
KRH70132	15
KRH77871	42
KRH52895	150
KRH77872	360
KRH52896	21
KRH77873	66
KRH70135	145
KRH13530	12
KRH52897	12
KRH77874	63
KRH13531	9
KRH52898	290
KRH77875	66
KRH70137	34
KRH13532	4
KRH77876	64
KRH70138	32
KRH13533	26
KRH77877	147
KRH70139	489
KRH13534	30
KRH60840	123
KRH38511	111
KRH77878	29
KRH77879	14
KRH13536	870
KRH60842	446
KRH38514	111
KRH33260	16
KRH13539	12
KRH33261	64
KRH60845	1439
KRH33262	29
KRH33263	21
KRH60847	505
KRH38518	113
KRH33264	5
KRH60848	147
KRH33265	10
KRG99331	502
KRH33266	12
KRH33267	25
KRH05901	25
KRH33268	134
KRG99334	23
KRH05902	107
KRH33269	9
KRG94080	135
KRG99335	11
KRH05903	7
KRG99336	201
KRG94081	501
KRG94082	29
KRG99337	28
KRH00650	1610
KRH05905	16
KRG94083	15
KRG99338	8
KRH00651	38
KRG94084	607
KRG99339	37
KRH00652	6
KRH05907	94
KRG94085	32
KRH00653	1342
KRG94086	403
KRH00654	593
KRH05909	81
KRG94087	5
KRH00655	8
KRH48952	53
KRH00656	16
KRH41215	499
KRG94088	9
KRH41216	15
KRH48955	6
KRH48956	10
KRH41218	73
KRH48957	9
KRH48958	17
KRH68680	157
KRH68681	906
KRH04340	85
KRH56901	185
KRH04341	58
KRH56902	9
KRH56903	89
KRH04343	219
KRH56904	13
KRH04344	56
KRH29320	91
KRH56905	205
KRH04345	10
KRH51651	11
KRH56906	43
KRH04346	320
KRH51652	75
KRH56907	30
KRH04347	344
KRH29323	11
KRH51653	26
KRH56908	1382
KRH04348	333
KRH29324	49
KRH51654	2132
KRH56909	33
KRH04349	23
KRG92744	12
KRH24070	15
KRH29325	15
KRH24071	13
KRH51656	37
KRH76632	4
KRH24072	384
KRH29327	43
KRG92747	19
KRH76633	152
KRH29328	9
KRG92748	16
KRG92749	13
KRH76635	65
KRH24075	379
KRH71381	27
KRH76636	100
KRH76637	178
KRH71383	46
KRH76639	133
KRH71386	508
KRH32020	251
KRH32021	46
KRH32022	10
KRH39760	8
KRH71389	44
KRH32023	14
KRH32024	1369
KRH39762	14
KRH32026	34
KRH32027	5
KRH39765	55
KRH32028	7
KRH39766	3
KRH75070	38
KRH32029	50
KRH39767	38
KRH75071	55
KRH39768	35
KRH75072	8
KRH39769	8
KRH75073	23
KRH59491	15
KRH59493	5
KRH47711	27
KRH75077	10
KRH59494	501
KRH47712	87
KRH75078	434
KRG88803	20
KRH75079	189
KRG88804	10
KRH42460	5
KRG88805	5
KRH59498	8
KRH42461	95
KRH47716	5
KRG88806	14
KRH59499	29
KRH42462	10
KRG88807	261
KRH47718	52
KRH42464	20
KRH47719	50
KRG88809	11
KRH67440	2393
KRH67441	144
KRH42466	17
KRH67442	32
KRH42467	24
KRH67443	17
KRH42468	22
KRH67444	8
KRH42469	155
KRH67445	12
KRH03102	19
KRH62191	11
KRH62192	2634
KRH67447	74
KRH62193	24
KRH62194	7
KRG91501	388
KRG91502	44
KRH50412	6
KRH62196	82
KRG91503	19
KRH50413	10
KRH03108	353
KRH62197	10
KRH03109	13
KRH62198	155
KRH50415	46
KRH70140	18
KRH70141	139
KRH77880	10
KRH77881	164
KRH70143	67
KRH77883	37
KRH13540	24
KRH77884	160
KRH70146	2677
KRH13541	580
KRH77885	44
KRH13542	306
KRH13543	362
KRH38520	108
KRH60850	944
KRH77889	12
KRH60852	29
KRH38523	111
KRH13547	993
KRH60853	503
KRH33270	214
KRH38525	113
KRH33271	503
KRH60855	27
KRH33272	11
KRH60856	19
KRH60857	30
KRH38528	112
KRH33274	44
KRH60858	17
KRH38529	63
KRG99340	67
KRG99341	15
KRH33276	7
KRH05910	25
KRH33277	9
KRH05911	14
KRH33278	182
KRG99344	20
KRH33279	3
KRG94090	362
KRG99345	7
KRH05913	131
KRG94091	8
KRG99346	500
KRH05914	448
KRG94092	423
KRG99347	27
KRH05915	22
KRG99348	25
KRH00661	12
KRH05916	57
KRG99349	9
KRH00662	10
KRH41221	36
KRG94094	9
KRH00663	244
KRH05918	83
KRH48960	25
KRH41222	474
KRG94095	16
KRH00664	14
KRH48961	2
KRH41223	22
KRH00665	5
KRG94098	464
KRH00666	499
KRH48963	757
KRH41225	95
KRH00667	5
KRH48964	50
KRH41226	32
KRG94099	546
KRH00668	17
KRH48965	43
KRH48966	5
KRH41228	11
KRH48967	577
KRH41229	12
KRH48968	16
KRH56910	15
KRH04350	1478
KRH56911	25
KRH04351	16
KRH09606	8
KRH56912	91
KRH04352	39
KRH09607	61
KRH68695	152
KRH56913	105
KRH04353	1
KRH68696	22
KRH56914	411
KRH04354	60
KRH09609	15
KRH29330	128
KRH51660	9
KRH04355	10
KRG92750	13
KRH29331	8
KRH68698	32
KRH56916	7
KRH04356	44
KRG92751	17
KRH29332	1577
KRH51662	81
KRH56917	8
KRH04357	37
KRH29333	48
KRH51663	7
KRH56918	23
KRH04358	9
KRG92753	35
KRH51664	468
KRH56919	61
KRH76640	20
KRH51665	10
KRH76641	24
KRH24081	3
KRH51666	17
KRG92756	6
KRH76642	6
KRH12300	29
KRH24083	5
KRH51668	91
KRH24084	28
KRH12302	153
KRH51669	91
KRG92759	30
KRH71390	83
KRH76645	50
KRH24085	9
KRH12303	10
KRH71391	20
KRH24086	3
KRH71392	7
KRH76647	24
KRH71393	4
KRH76648	63
KRH24088	8
KRH12306	3
KRH76649	7
KRH24089	7
KRH12307	17
KRH12308	53
KRH71396	68
KRH71397	41
KRH32031	19
KRH32032	11
KRH39770	16
KRH71399	16
KRH32033	16
KRH32034	52
KRH32035	105
KRH39773	7
KRH32036	106
KRH39774	33
KRH32037	46
KRH39776	434
KRH75080	25
KRH32039	35
KRH75081	26
KRH75082	499
KRH75083	125
KRH75084	48
KRH75085	7
KRH47720	332
KRG88810	12
KRH75086	8
KRH47721	7
KRG88811	38
KRH75087	12
KRH47722	88
KRH75089	28
KRH47724	9
KRH47725	475
KRH47726	15
KRG88816	1489
KRH47727	7
KRG88817	34
KRH42473	29
KRH47728	261
KRG88818	333
KRG88819	228
KRH67450	194
KRH67451	28
KRH42476	16
KRH67452	174
KRH03110	7
KRH03111	32
KRH42479	63
KRH67455	38
KRH03114	3
KRG91510	36
KRH50420	12
KRH67459	6
KRH50421	14
KRH03116	8
KRH03117	107
KRH50423	6
KRH03118	449
KRH50424	58
KRH03119	442
KRG91515	26
KRH50425	5
KRG91516	2249
KRH50428	13
KRG91519	90
KRH70150	18
KRH50429	17
KRH70152	10
KRH70153	36
KRH18804	20
KRH70155	22
KRH77895	60
KRH70157	8
KRH18807	46
KRH77896	24
KRH70158	24
KRH18809	120
KRH60860	9
KRH38532	27
KRH60862	44
KRH13557	4807
KRH60863	20
KRH13558	1047
KRH33280	8
KRH60864	175
KRH38535	104
KRH33281	121
KRH60865	29
KRH33282	12
KRH60867	4
KRH21500	29
KRH33284	14
KRH38539	7
KRG99350	9
KRH21501	28
KRH33285	17
KRG99351	19
KRH21502	9
KRH33286	12
KRG99352	90
KRH21503	8
KRH33287	18
KRH21504	39
KRH05921	3
KRH33288	25
KRG99354	180
KRH05922	140
KRH33289	5
KRG99355	7
KRH21506	20
KRH05923	222
KRG99356	56
KRH21507	209
KRH05924	6
KRG99357	32
KRH21508	221
KRH00670	14
KRH05925	253
KRH21509	15
KRH00671	29
KRH05926	3
KRH41230	115
KRH00672	23
KRH05927	6
KRH05928	65
KRH48970	10
KRH05929	44
KRH48971	91
KRH41233	501
KRH00675	22
KRH48972	47
KRH41234	16
KRH00676	22
KRH48973	12
KRH48974	15
KRH41236	376
KRH00678	2279
KRH41237	27
KRH00679	14
KRH41238	44
KRH09610	155
KRH09611	79
KRH48978	113
KRH48979	89
KRH09613	2098
KRH09614	26
KRH56920	7
KRH04360	12
KRH56921	97
KRH04361	39
KRH09616	107
KRH56922	49
KRH09617	133
KRH56923	641
KRH04363	39
KRH09618	28
KRH04364	88
KRH09619	11
KRH51670	15
KRH56925	1
KRH04365	11
KRH29341	161
KRH56926	15
KRH04366	145
KRG92761	30
KRH56927	7
KRH04367	25
KRH29343	109
KRH51673	9
KRH56928	84
KRG92763	29
KRH51674	21
KRH76650	62
KRH24090	21
KRH51675	13
KRH29346	9
KRH51676	133
KRH76652	18
KRH51677	10
KRH76653	63
KRH24093	97
KRH12311	7
KRH51678	150
KRH76654	156
KRH24094	385
KRH29349	25
KRH12312	8
KRH51679	153
KRH76655	192
KRH76656	500
KRH24096	30
KRH24097	41
KRH12315	46
KRH76658	266
KRH12316	13
KRH76659	8
KRH24099	25
KRH12317	6
KRH12318	5
KRH32041	68
KRH32042	7
KRH39780	6
KRH39781	2122
KRH32044	7
KRH39782	253
KRH39783	252
KRH39784	264
KRH39785	259
KRH32048	24
KRH39786	255
KRH75090	7
KRH32049	85
KRH39787	253
KRH39788	264
KRH39789	251
KRH75093	471
KRH75095	21
KRH47730	924
KRG88820	65
KRH75096	44
KRH47731	484
KRG88821	35
KRH75097	7
KRH47732	47
KRH75098	9
KRH75099	269
KRH47734	6
KRH42480	18
KRH47735	1649
KRG88825	499
KRH42481	39
KRH47736	7
KRH47737	13
KRH42483	1682
KRH30700	10
KRH47739	14
KRH30701	8
KRH42485	105
KRH30702	143
KRH67461	113
KRH03120	13
KRH67464	1796
KRH42489	9
KRH30706	17
KRH67465	201
KRH03122	107
KRH67466	44
KRH03123	26
KRH30708	14
KRH28100	8
KRH67467	29
KRG91520	4675
KRH67468	530
KRH50430	10
KRG91521	28
KRH28102	38
KRH50431	10
KRH50432	3
KRG91523	30
KRH50433	7
KRH03128	186
KRG91524	96
KRH03129	5
KRG91525	44
KRG91526	105
KRH50436	71
KRG91527	8
KRH50437	10
KRG91528	11
KRH70160	9
KRH18810	33
KRH70161	23
KRH70162	14
KRH18812	8
KRH18813	359
KRH70164	57
KRH18814	40
KRH70165	9
KRH13560	9
KRH18815	106
KRH13561	10
KRH18816	43
KRH13562	8
KRH70168	392
KRH13563	9
KRH70169	25
KRH13564	10
KRH18819	501
KRH60871	440
KRH60872	184
KRH38544	448
KRH33290	142
KRH38545	579
KRH60875	6
KRH38546	161
KRH33292	231
KRH38547	447
KRH33293	57
KRH60877	82
KRH38548	115
KRH21510	185
KRH33294	499
KRH60878	114
KRH38549	452
KRH21511	9
KRH33295	22
KRH60879	117
KRH21512	15
KRH33296	90
KRH21513	88
KRH33297	24
KRG99363	1136
KRH21514	225
KRH05931	30
KRH33298	213
KRG99364	123
KRH33299	26
KRH21516	36
KRG99368	18
KRH21519	46
KRH00681	36
KRH41240	141
KRG99369	135
KRH41241	54
KRH00683	62
KRH05938	55
KRH41242	23
KRH05939	54
KRH48981	13
KRH41243	10
KRH00685	16
KRH41244	227
KRH00686	10
KRH41245	205
KRH00687	11
KRH41246	50
KRH00688	12
KRH41247	17
KRH00689	23
KRH48986	14
KRH41248	8
KRH48987	267
KRH41249	31
KRH48988	18
KRH09622	115
KRH48989	113
KRH56930	501
KRH04370	49
KRH09625	417
KRH04371	36
KRH56932	11
KRH04372	377
KRH09627	152
KRH56933	365
KRH04373	48
KRH04374	12
KRH29350	2266
KRH04375	16
KRG92770	230
KRH29351	3
KRH51681	208
KRH29352	25
KRH51682	209
KRH56937	141
KRH29353	43
KRH51683	195
KRH56938	6
KRH29354	12
KRH51684	53
KRH56939	107
KRH76660	19
KRH51685	10
KRG92775	7
KRH76661	45
KRH51686	120
KRG92776	10
KRH76662	11
KRH29357	72
KRH51687	167
KRH29358	158
KRH12321	9
KRH76664	19
KRH29359	16
KRH51689	14
KRH76665	53
KRH12323	177
KRH76666	17
KRH37300	7
KRH76667	265
KRH37301	83
KRH76668	7
KRH12326	167
KRH37302	9
KRH12327	72
KRH12328	22
KRH12329	93
KRH32051	45
KRH32052	509
KRH39790	193
KRH37307	60
KRH39791	253
KRH37308	16
KRH32054	8
KRH39792	255
KRH37309	14
KRH32055	6
KRH39793	257
KRH32056	22
KRH39794	252
KRH32057	14
KRH39795	258
KRH32058	28
KRH39796	259
KRH39797	255
KRH39798	253
KRH39799	264
KRH40003	502
KRH47742	54
KRH40004	5
KRH47743	14
KRH40005	6
KRH40006	25
KRH42490	42
KRH47745	107
KRH40007	8
KRH42491	7
KRH47747	187
KRH40009	109
KRG88837	9
KRH42493	10
KRH47748	182
KRG88838	51
KRH30711	78
KRG88839	173
KRH67470	21
KRH42495	281
KRH30712	554
KRH67471	609
KRH42496	1382
KRH30713	14
KRH30714	160
KRH67473	680
KRH30715	277
KRH30716	20
KRH03132	41
KRH67476	592
KRH03133	552
KRH67477	14
KRH03134	9
KRG91530	13
KRH67478	6
KRH03135	10
KRH28112	99
KRH67479	26
KRH03136	71
KRG91532	435
KRG91533	436
KRH28114	19
KRH03138	93
KRG91534	15
KRH03139	34
KRG91535	27
KRH28117	11
KRG91537	13
KRH28118	15
KRG91538	19
KRH28119	25
KRH18821	8
KRH70172	20
KRH18822	9
KRH70173	26
KRH18824	22
KRH18825	14
KRH13571	98
KRH18826	44
KRH70178	9
KRH18828	100
KRH38550	374
KRH70179	14
KRH18829	7
KRH60880	184
KRH38551	448
KRH13575	13
KRH60881	279
KRH38552	11
KRH13576	289
KRH60882	11
KRH38553	97
KRH13577	6
KRH60883	480
KRH38554	59
KRH13578	8
KRH60884	12
KRH38555	42
KRH13579	97
KRH38556	7
KRH60886	43
KRH38557	37
KRH38558	422
KRH21520	107
KRG99370	18
KRH21521	21
KRH60889	45
KRH21522	15
KRH21523	874
KRH05940	41
KRH21524	1412
KRH05941	8
KRH46500	5
KRG99374	12
KRH05942	31
KRH46501	102
KRH05943	18
KRH21527	23
KRH05944	28
KRH46503	65
KRH21528	56
KRH46504	112
KRG99378	22
KRH00691	132
KRH41250	70
KRH46505	272
KRG99379	23
KRH00692	1174
KRH41251	33
KRH46506	269
KRH48990	90
KRH41252	19
KRH46507	277
KRH48991	20
KRH41253	5
KRH46508	13
KRH00695	31
KRH48992	102
KRH41254	35
KRH46509	264
KRH00696	152
KRH48993	46
KRH00697	6
KRH48994	132
KRH41256	303
KRH00698	11
KRH48995	516
KRH41257	12
KRH48997	14
KRH09633	27
KRH09634	22
KRH56940	42
KRH04380	619
KRH09635	153
KRH56941	220
KRH04381	14
KRH09636	27
KRH56943	7
KRH04383	4
KRH51690	150
KRH56945	40
KRG92780	518
KRH04387	13
KRH51693	19
KRH56948	46
KRH04388	16
KRG92783	171
KRH04389	150
KRH76670	65
KRH29365	26
KRG92785	1
KRH76671	11
KRH51696	5
KRG92786	501
KRH76672	37
KRH29367	34
KRH12330	16
KRH51697	6
KRH76673	91
KRH29368	33
KRH51698	74
KRH29369	22
KRH76675	6
KRH12334	321
KRH37310	149
KRH37311	144
KRH12336	17
KRH37312	50
KRH76679	10
KRH12337	53
KRH37313	3043
KRH37314	58
KRH32060	61
KRH37318	30
KRH32064	121
KRH37319	28
KRH32065	19
KRH32066	3
KRH32067	286
KRH40010	3
KRH40011	113
KRH47750	180
KRH40012	9
KRG88841	61
KRG88842	85
KRH47753	120
KRG88843	15
KRH47754	18
KRH40016	35
KRG88844	267
KRH47755	502
KRG88845	1608
KRG88846	158
KRG88847	103
KRG88848	17
KRH47759	166
KRH30721	6
KRG88849	233
KRH30722	26
KRH67481	11
KRH55700	113
KRH30725	98
KRH55701	156
KRH03141	16
KRH30726	39
KRH55702	3
KRH03142	8
KRH30727	5
KRH67486	86
KRH55703	113
KRH03143	220
KRH28120	13
KRH55704	20
KRH03144	5
KRH30729	117
KRH67488	13
KRH03145	28
KRG91541	51
KRH67489	21
KRH55706	500
KRH03146	10
KRG91542	27
KRH28123	41
KRH55707	145
KRH03147	6
KRH55708	86
KRH03148	11
KRG91544	13
KRH55709	126
KRH03149	8
KRG91547	13
KRH70180	2
KRH18830	18
KRH70181	7
KRH18831	17
KRH70182	20
KRH70183	93
KRH70184	91
KRH70185	141
KRH13580	8
KRH70186	85
KRH13582	45
KRH18837	123
KRH18839	7
KRH38560	202
KRH60890	48
KRH60891	63
KRH60893	16
KRH13588	15
KRH38564	29
KRH13589	18
KRH38565	132
KRH60896	29
KRH38567	61
KRH38568	139
KRH60898	51
KRG99380	84
KRH38569	95
KRH60899	166
KRG99382	21
KRH21533	30
KRG99383	135
KRH05951	7
KRH46510	263
KRG99384	8
KRH46511	267
KRG99385	24
KRH46512	270
KRG99386	9
KRH46513	527
KRG99387	43
KRH05955	40
KRH46514	24
KRG99388	14
KRH05956	46
KRH41260	57
KRG99389	7
KRH41261	540
KRH05958	51
KRH41262	12
KRH46517	109
KRH46518	98
KRH46519	16
KRH41265	51
KRH41266	57
KRH41267	15
KRH09641	1970
KRH09642	993
KRH09643	10
KRG90300	13
KRG90301	196
KRH04390	157
KRH09645	18
KRH56951	8
KRH04391	20
KRH09646	72
KRG90303	2
KRH04392	11
KRG90304	2107
KRH56953	9
KRH04393	19
KRG90305	135
KRH56954	92
KRH04394	12
KRH29370	14
KRG92790	16
KRH29371	28
KRG90307	70
KRH56956	217
KRG92791	8
KRH29372	4
KRG90308	4
KRH56957	19
KRH04397	348
KRG92792	18
KRG90309	4
KRH29374	280
KRH04399	81
KRG92795	47
KRH76681	191
KRG92796	13
KRH76682	16
KRH12340	9
KRH76683	12
KRH29378	100
KRH64900	39
KRG92798	213
KRH29379	8
KRG92799	36
KRH76686	158
KRH76687	11
KRH37321	152
KRH76688	27
KRH64905	7
KRH12346	575
KRH76689	100
KRH12347	24
KRH37323	11
KRH12348	14
KRH37324	52
KRH64908	28
KRH32070	103
KRH64909	16
KRH32071	10
KRH32072	9
KRH37327	6
KRH32073	5
KRH32074	451
KRH37329	13
KRH32075	35
KRH32076	11
