Gene	tagpairs	genecount	Overlap_Count
KRH29517	True	True	2
KRH29528	True	True	2
KRH29530	True	True	2
KRH29545	True	True	2
KRH29546	True	True	2
KRH29566	True	True	2
KRH29568	True	True	2
KRH29572	True	True	2
KRH29573	True	True	2
KRH29615	True	True	2
KRH29616	True	True	2
KRH29646	True	True	2
KRH29647	True	True	2
KRH29656	True	True	2
KRH29657	True	True	2
KRH29658	True	True	2
KRH29659	True	True	2
KRH29660	True	True	2
KRH29661	True	True	2
KRH29662	True	True	2
KRH29663	True	True	2
KRH29665	True	True	2
KRH29666	True	True	2
KRH29668	True	True	2
KRH29669	True	True	2
KRH29682	True	True	2
KRH29683	True	True	2
KRH29686	True	True	2
KRH29705	False	True	1
KRH29706	False	True	1
KRH29720	True	True	2
KRH29723	True	True	2
KRH29733	True	True	2
KRH29735	True	True	2
KRH29740	True	True	2
KRH29741	True	True	2
KRH29753	True	True	2
KRH29756	True	True	2
KRH29758	True	True	2
KRH29760	True	True	2
KRH29772	True	True	2
KRH29773	True	True	2
KRH29774	True	True	2
KRH29776	True	True	2
KRH29778	True	True	2
KRH29795	True	True	2
KRH29797	True	True	2
KRH29823	True	True	2
KRH29824	True	True	2
KRH29831	True	True	2
KRH29832	True	True	2
KRH29833	True	True	2
KRH29836	True	True	2
KRH29862	True	True	2
KRH29863	True	True	2
KRH29866	True	True	2
KRH29867	False	True	1
KRH29869	True	True	2
KRH29870	True	True	2
KRH29872	True	True	2
KRH29873	False	True	1
KRH29939	True	True	2
KRH29940	True	True	2
KRH29941	False	True	1
KRH29947	True	True	2
KRH29948	True	True	2
KRH29949	True	True	2
KRH29950	True	True	2
KRH29951	True	True	2
KRH29953	True	True	2
KRH29961	True	True	2
KRH29964	True	True	2
KRH29972	True	True	2
KRH29973	True	True	2
KRH29984	False	True	1
KRH29987	False	True	1
KRH29991	True	True	2
KRH29992	True	True	2
KRH30013	True	True	2
KRH30014	True	True	2
KRH30018	True	True	2
KRH30021	True	True	2
KRH30054	False	True	1
KRH30055	False	True	1
KRH30083	True	True	2
KRH30084	True	True	2
KRH30107	False	True	1
KRH30108	False	True	1
KRH30110	False	True	1
KRH30111	False	True	1
KRH30125	True	True	2
KRH30126	True	True	2
KRH30136	True	True	2
KRH30138	True	True	2
KRH30141	False	True	1
KRH30142	True	True	2
KRH30148	False	True	1
KRH30194	False	True	1
KRH30196	True	True	2
KRH30198	True	True	2
KRH30199	False	True	1
KRH30209	False	True	1
KRH30211	True	True	2
KRH30212	True	True	2
KRH30213	True	True	2
KRH30214	True	True	2
KRH30227	True	True	2
KRH30228	True	True	2
KRH30234	True	True	2
KRH30235	True	True	2
KRH30252	False	True	1
KRH30254	False	True	1
KRH30256	False	True	1
KRH30259	False	True	1
KRH30262	False	True	1
KRH30263	False	True	1
KRH30265	False	True	1
KRH30266	False	True	1
KRH30273	True	True	2
KRH30275	True	True	2
KRH30287	True	True	2
KRH30288	True	True	2
KRH30289	True	True	2
KRH30290	True	True	2
KRH30336	True	True	2
KRH30338	True	True	2
KRH30339	True	True	2
KRH30343	False	True	1
KRH30344	True	True	2
KRH30345	True	True	2
KRH30347	True	True	2
KRH30348	True	True	2
KRH30351	False	True	1
KRH30359	True	True	2
KRH30362	True	True	2
KRH30424	True	True	2
KRH30425	True	True	2
KRH30456	True	True	2
KRH30457	True	True	2
KRH30460	True	True	2
KRH30464	True	True	2
KRH30471	True	True	2
KRH30472	True	True	2
KRH30473	True	True	2
KRH30476	False	True	1
KRH30581	True	True	2
KRH30586	True	True	2
KRH30590	True	True	2
KRH30591	True	True	2
KRH30626	True	True	2
KRH30627	True	True	2
KRH30638	True	True	2
KRH30639	True	True	2
KRH30644	False	True	1
KRH30647	True	True	2
KRH30648	False	True	1
KRH30649	True	True	2
KRH30650	True	True	2
KRH30652	True	True	2
KRH30673	True	True	2
KRH30674	True	True	2
KRH30675	True	True	2
KRH30676	True	True	2
KRH30736	True	True	2
KRH30737	True	True	2
KRH30745	True	True	2
KRH30747	True	True	2
KRH30750	True	True	2
KRH30755	True	True	2
KRH30758	True	True	2
KRH30759	True	True	2
KRH30760	True	True	2
KRH30761	True	True	2
KRH30762	True	True	2
KRH30763	True	True	2
KRH30771	True	True	2
KRH30781	True	True	2
KRH30783	True	True	2
KRH30785	True	True	2
KRH30786	True	True	2
KRH30789	True	True	2
KRH30794	True	True	2
KRH30798	True	True	2
KRH30803	True	True	2
KRH30805	True	True	2
KRH30854	True	True	2
KRH30855	True	True	2
KRH30858	True	True	2
KRH30869	True	True	2
KRH30870	True	True	2
KRH30923	True	True	2
KRH30925	True	True	2
KRH30955	True	False	1
KRH30956	True	False	1
KRH30975	True	True	2
KRH30976	True	True	2
KRH31007	False	True	1
KRH31013	True	True	2
KRH31014	True	True	2
KRH31021	True	True	2
KRH31025	True	True	2
KRH31026	True	True	2
KRH31038	True	True	2
KRH31039	True	True	2
KRH31040	True	True	2
KRH31043	True	True	2
KRH31046	True	True	2
KRH31047	True	True	2
KRH31048	True	True	2
KRH31049	True	True	2
KRH31051	True	True	2
KRH31052	True	True	2
KRH31057	True	True	2
KRH31058	True	True	2
KRH31068	True	True	2
KRH31069	True	True	2
KRH31096	False	True	1
KRH31099	False	True	1
KRH31144	True	True	2
KRH31146	True	True	2
KRH31148	True	True	2
KRH31150	True	True	2
KRH31151	True	True	2
KRH31152	True	True	2
KRH31153	True	True	2
KRH31227	False	True	1
KRH31228	True	True	2
KRH31229	True	True	2
KRH31230	False	True	1
KRH31250	True	True	2
KRH31251	True	True	2
KRH31253	True	True	2
KRH31266	True	True	2
KRH31267	True	True	2
KRH31268	True	True	2
KRH31269	True	True	2
KRH31322	True	True	2
KRH31323	True	True	2
KRH31364	True	True	2
KRH31366	True	True	2
KRH31373	True	True	2
KRH31375	True	True	2
KRH31384	True	True	2
KRH31385	True	True	2
KRH31619	True	True	2
KRH31620	True	True	2
KRH31688	True	True	2
KRH31689	True	True	2
KRH31709	True	True	2
KRH31710	True	True	2
KRH31717	True	True	2
KRH31719	True	True	2
KRH31742	True	True	2
KRH31745	True	True	2
KRH31759	True	True	2
KRH31760	True	True	2
KRH31847	True	True	2
KRH31849	True	True	2
KRH31851	True	True	2
KRH31852	True	True	2
KRH31859	True	True	2
KRH31860	True	True	2
KRH31895	True	True	2
KRH31896	True	True	2
KRH31910	True	True	2
KRH31911	True	True	2
KRH31915	True	True	2
KRH31916	True	True	2
KRH31917	True	True	2
KRH31918	True	True	2
KRH31919	True	True	2
KRH32067	False	True	1
KRH32072	False	True	1
KRH32076	True	True	2
KRH32077	True	True	2
KRH32098	True	False	1
KRH32099	True	False	1
KRH32155	True	True	2
KRH32157	True	True	2
KRH32175	True	True	2
KRH32176	True	True	2
KRH32179	True	True	2
KRH32180	True	True	2
KRH32202	True	True	2
KRH32203	True	True	2
KRH32263	True	True	2
KRH32265	True	True	2
KRH32267	True	True	2
KRH32277	True	True	2
KRH32278	True	True	2
KRH32295	True	True	2
KRH32296	True	True	2
KRH32333	True	True	2
KRH32334	True	True	2
KRH32335	True	True	2
KRH32355	True	True	2
KRH32356	True	True	2
KRH32515	True	True	2
KRH32517	True	True	2
KRH32518	True	True	2
KRH32519	True	True	2
KRH32521	True	True	2
KRH32522	True	True	2
KRH32523	True	True	2
KRH32524	True	True	2
KRH32525	True	True	2
KRH32557	True	True	2
KRH32559	True	True	2
KRH32567	True	True	2
KRH32570	True	True	2
KRH32571	False	True	1
KRH32575	False	True	1
KRH32576	True	True	2
KRH32577	True	True	2
KRH32578	True	True	2
KRH32579	True	True	2
KRH32581	False	True	1
KRH32585	True	True	2
KRH32586	True	True	2
KRH32590	False	True	1
KRH32594	False	True	1
KRH32610	True	True	2
KRH32611	True	True	2
KRH32612	True	True	2
KRH32618	True	True	2
KRH32619	True	True	2
KRH32668	True	True	2
KRH32669	True	True	2
KRH32685	True	True	2
KRH32686	True	True	2
KRH32717	True	True	2
KRH32718	True	True	2
KRH32719	True	True	2
KRH32752	True	True	2
KRH32753	True	True	2
KRH32755	True	True	2
KRH32772	True	True	2
KRH32773	True	True	2
KRH32782	True	True	2
KRH32783	True	True	2
KRH32784	True	True	2
KRH32785	True	True	2
KRH32796	True	True	2
KRH32800	True	True	2
KRH32801	False	True	1
KRH32802	True	True	2
KRH32803	True	True	2
KRH32804	True	True	2
KRH32805	False	True	1
KRH32806	True	True	2
KRH32832	True	True	2
KRH32834	True	True	2
KRH32861	True	True	2
KRH32862	True	True	2
KRH32899	False	True	1
KRH32900	True	True	2
KRH32901	True	True	2
KRH32902	False	True	1
KRH32903	False	True	1
KRH32904	False	True	1
KRH32905	False	True	1
KRH32907	False	True	1
KRH32908	True	True	2
KRH32909	True	True	2
KRH32910	True	True	2
KRH32911	True	True	2
KRH32912	True	True	2
KRH32913	True	True	2
KRH32915	True	True	2
KRH32916	True	True	2
KRH32917	True	True	2
KRH32955	True	True	2
KRH32957	True	True	2
KRH32990	False	True	1
KRH32998	False	True	1
KRH33001	True	True	2
KRH33002	True	True	2
KRH33028	True	True	2
KRH33029	True	True	2
KRH33047	False	True	1
KRH33055	False	True	1
KRH33063	True	True	2
KRH33065	True	True	2
KRH33099	True	True	2
KRH33100	True	True	2
KRH33117	True	True	2
KRH33120	True	True	2
KRH33123	True	True	2
KRH33126	True	True	2
KRH33153	True	True	2
KRH33157	True	True	2
KRH33168	True	True	2
KRH33169	True	True	2
KRH33170	True	True	2
KRH33184	True	True	2
KRH33186	True	True	2
KRH33210	False	True	1
KRH33216	False	True	1
KRH33223	False	True	1
KRH33225	False	True	1
KRH33255	False	True	1
KRH33256	True	True	2
KRH33258	True	True	2
KRH33260	False	True	1
KRH33297	True	True	2
KRH33299	True	True	2
KRH33301	True	True	2
KRH33306	True	True	2
KRH33308	True	True	2
KRH33309	True	True	2
KRH33310	True	True	2
KRH33314	True	True	2
KRH33315	True	True	2
KRH33316	True	True	2
KRH33317	True	True	2
KRH33318	False	True	1
KRH33319	True	True	2
KRH33321	False	True	1
KRH33322	True	True	2
KRH33323	True	True	2
KRH33324	False	True	1
KRH33326	True	True	2
KRH33327	False	True	1
KRH33374	True	True	2
KRH33376	True	True	2
KRH33383	True	True	2
KRH33384	True	True	2
KRH33399	False	True	1
KRH33406	False	True	1
KRH33408	False	True	1
KRH33410	False	True	1
KRH33423	False	True	1
KRH33426	False	True	1
KRH33456	True	True	2
KRH33457	True	True	2
KRH33461	True	False	1
KRH33464	True	False	1
KRH33479	True	True	2
KRH33481	True	True	2
KRH33483	True	True	2
KRH33509	True	True	2
KRH33510	True	True	2
KRH33514	True	True	2
KRH33515	True	True	2
KRH33527	True	True	2
KRH33531	True	True	2
KRH33542	True	True	2
KRH33543	True	True	2
KRH33544	True	True	2
KRH33552	True	True	2
KRH33556	True	True	2
KRH33573	False	True	1
KRH33577	False	True	1
KRH33580	True	True	2
KRH33581	True	True	2
KRH33585	False	True	1
KRH33599	False	True	1
KRH33603	True	True	2
KRH33606	True	True	2
KRH33608	True	True	2
KRH33609	True	True	2
KRH33617	False	True	1
KRH33630	False	True	1
KRH33634	True	True	2
KRH33635	True	True	2
KRH33687	True	True	2
KRH33688	True	True	2
KRH33741	True	True	2
KRH33742	True	True	2
KRH33743	True	True	2
KRH33744	True	True	2
KRH33854	True	True	2
KRH33855	True	True	2
KRH33861	True	True	2
KRH33863	True	True	2
KRH33865	True	True	2
KRH33866	True	True	2
KRH34003	True	True	2
KRH34005	True	True	2
KRH34041	True	True	2
KRH34048	True	True	2
KRH34093	True	True	2
KRH34094	True	True	2
KRH34111	True	True	2
KRH34113	True	True	2
KRH34170	False	True	1
KRH34171	False	True	1
KRH34172	False	True	1
KRH34173	True	True	2
KRH34174	True	True	2
KRH34175	False	True	1
KRH34177	True	True	2
KRH34178	True	True	2
KRH34179	False	True	1
KRH34183	True	True	2
KRH34184	True	True	2
KRH34196	False	True	1
KRH34201	False	True	1
KRH34224	True	False	1
KRH34225	True	False	1
KRH34226	True	False	1
KRH34230	True	True	2
KRH34231	True	True	2
KRH34273	True	True	2
KRH34274	True	True	2
KRH34282	True	True	2
KRH34284	True	True	2
KRH34308	True	True	2
KRH34310	True	True	2
KRH34326	True	True	2
KRH34327	True	True	2
KRH34329	True	True	2
KRH34330	True	True	2
KRH34331	True	True	2
KRH34352	False	True	1
KRH34356	False	True	1
KRH34375	True	True	2
KRH34377	True	True	2
KRH34388	True	True	2
KRH34389	True	True	2
KRH34448	True	True	2
KRH34450	True	True	2
KRH34452	True	True	2
KRH34453	True	True	2
KRH34463	True	True	2
KRH34464	True	True	2
KRH34466	True	True	2
KRH34468	True	True	2
KRH34469	True	True	2
KRH34470	True	True	2
KRH34475	True	True	2
KRH34477	True	True	2
KRH34483	True	True	2
KRH34484	True	True	2
KRH34485	True	True	2
KRH34491	True	True	2
KRH34492	True	True	2
KRH34496	True	True	2
KRH34504	True	True	2
KRH34510	True	True	2
KRH34527	True	True	2
KRH34528	True	True	2
KRH34529	True	True	2
KRH34530	True	True	2
KRH34551	True	True	2
KRH34552	True	True	2
KRH34596	False	True	1
KRH34605	True	True	2
KRH34606	True	True	2
KRH34607	False	True	1
KRH34625	True	True	2
KRH34626	True	True	2
KRH34660	True	True	2
KRH34662	True	True	2
KRH34671	True	True	2
KRH34673	True	True	2
KRH34684	True	True	2
KRH34685	True	True	2
KRH34686	True	True	2
KRH34687	True	True	2
KRH34731	True	True	2
KRH34732	True	True	2
KRH34746	True	True	2
KRH34747	True	True	2
KRH34749	True	True	2
KRH34750	True	True	2
KRH34755	True	True	2
KRH34756	True	True	2
KRH34790	True	True	2
KRH34791	True	True	2
KRH34925	True	True	2
KRH34928	True	True	2
KRH34969	True	True	2
KRH34971	True	True	2
KRH34983	True	True	2
KRH34984	True	True	2
KRH35009	True	True	2
KRH35010	True	True	2
KRH35020	True	True	2
KRH35021	True	True	2
KRH35044	False	True	1
KRH35047	False	True	1
KRH35105	True	True	2
KRH35106	True	True	2
KRH35111	False	True	1
KRH35112	False	True	1
KRH35147	True	True	2
KRH35148	True	True	2
KRH35160	True	True	2
KRH35161	True	True	2
KRH35167	True	True	2
KRH35170	True	True	2
KRH35181	True	True	2
KRH35183	True	True	2
KRH35188	True	True	2
KRH35193	True	True	2
KRH35202	False	True	1
KRH35203	True	True	2
KRH35204	True	True	2
KRH35205	True	True	2
KRH35206	False	True	1
KRH35209	True	True	2
KRH35212	True	True	2
KRH35225	True	True	2
KRH35226	True	True	2
KRH35233	True	True	2
KRH35234	True	True	2
KRH35238	True	True	2
KRH35239	True	True	2
KRH35240	True	True	2
KRH35246	True	True	2
KRH35248	True	True	2
KRH35249	False	True	1
KRH35253	False	True	1
KRH35269	True	True	2
KRH35270	True	True	2
KRH35271	True	True	2
KRH35274	True	True	2
KRH35295	True	True	2
KRH35296	True	True	2
KRH35328	True	True	2
KRH35334	True	True	2
KRH35382	True	True	2
KRH35383	True	True	2
KRH35420	True	True	2
KRH35421	True	True	2
KRH35444	True	True	2
KRH35448	True	True	2
KRH35453	True	True	2
KRH35461	True	True	2
KRH35498	True	True	2
KRH35499	False	True	1
KRH35500	True	True	2
KRH35541	True	True	2
KRH35542	True	True	2
KRH35554	True	True	2
KRH35555	True	True	2
KRH35569	True	True	2
KRH35573	True	True	2
KRH35601	True	True	2
KRH35605	True	True	2
KRH35608	True	True	2
KRH35609	True	True	2
KRH35610	True	True	2
KRH35612	True	True	2
KRH35613	True	True	2
KRH35614	True	True	2
KRH35615	True	True	2
KRH35616	True	True	2
KRH35617	True	True	2
KRH35618	True	True	2
KRH35619	True	True	2
KRH35620	True	True	2
KRH35621	True	True	2
KRH35622	True	True	2
KRH35627	True	True	2
KRH35628	True	True	2
KRH35629	True	True	2
KRH35662	True	True	2
KRH35663	True	True	2
KRH35668	True	True	2
KRH35669	True	True	2
KRH35672	False	True	1
KRH35682	False	True	1
KRH35720	True	True	2
KRH35721	True	True	2
KRH35747	True	True	2
KRH35750	True	True	2
KRH35755	True	True	2
KRH35757	True	True	2
KRH35793	True	True	2
KRH35795	True	True	2
KRH35828	True	True	2
KRH35829	True	True	2
KRH35831	True	True	2
KRH35832	True	True	2
KRH35833	True	True	2
KRH35849	True	True	2
KRH35852	True	True	2
KRH35877	True	True	2
KRH35880	True	True	2
KRH35881	True	True	2
KRH35883	True	True	2
KRH35887	True	True	2
KRH35904	True	True	2
KRH35910	True	True	2
KRH35916	True	True	2
KRH35917	True	True	2
KRH35918	False	True	1
KRH35988	True	True	2
KRH35989	True	True	2
KRH35990	True	True	2
KRH35996	True	True	2
KRH35997	True	True	2
KRH36041	True	False	1
KRH36042	True	False	1
KRH36061	True	True	2
KRH36062	True	True	2
KRH36063	True	True	2
KRH36077	True	True	2
KRH36080	True	True	2
KRH36082	True	True	2
KRH36133	True	True	2
KRH36134	True	True	2
KRH36151	True	True	2
KRH36152	True	True	2
KRH36155	True	True	2
KRH36156	True	True	2
KRH36157	True	True	2
KRH36159	True	True	2
KRH36161	True	True	2
KRH36162	True	True	2
KRH36174	True	True	2
KRH36176	True	True	2
KRH36254	True	True	2
KRH36255	True	True	2
KRH36257	True	True	2
KRH36258	True	True	2
KRH36267	True	True	2
KRH36268	True	True	2
KRH36392	True	True	2
KRH36395	True	True	2
KRH36396	True	True	2
KRH36476	True	True	2
KRH36477	True	True	2
KRH36478	True	True	2
KRH36479	True	True	2
KRH36480	True	True	2
KRH36481	False	True	1
KRH36487	True	True	2
KRH36488	True	True	2
KRH36489	True	True	2
KRH36490	True	True	2
KRH36550	True	True	2
KRH36552	True	True	2
KRH36591	True	True	2
KRH36592	True	True	2
KRH36593	True	True	2
KRH36594	True	True	2
KRH36702	True	True	2
KRH36704	True	True	2
KRH36732	True	True	2
KRH36733	True	True	2
KRH36734	True	True	2
KRH36746	True	True	2
KRH36747	True	True	2
KRH36763	True	True	2
KRH36764	True	True	2
KRH36765	True	True	2
KRH36767	True	True	2
KRH36768	True	True	2
KRH36769	True	True	2
KRH36770	True	True	2
KRH36816	True	True	2
KRH36818	True	True	2
KRH36831	True	True	2
KRH36832	True	True	2
KRH36839	False	True	1
KRH36840	True	True	2
KRH36841	True	True	2
KRH36842	True	True	2
KRH36843	True	True	2
KRH36845	True	True	2
KRH36846	True	True	2
KRH36847	True	True	2
KRH36848	True	True	2
KRH36849	True	True	2
KRH36851	True	True	2
KRH36852	True	True	2
KRH36853	True	True	2
KRH36856	True	True	2
KRH36858	True	True	2
KRH36938	True	True	2
KRH36939	True	True	2
KRH36940	True	True	2
KRH36941	True	True	2
KRH36963	True	True	2
KRH36964	True	True	2
KRH36990	True	True	2
KRH36991	True	True	2
KRH37039	True	True	2
KRH37040	True	True	2
KRH37041	True	True	2
KRH37048	True	True	2
KRH37049	True	True	2
KRH37067	True	True	2
KRH37068	True	True	2
KRH37076	True	True	2
KRH37077	True	True	2
KRH37119	True	True	2
KRH37120	True	True	2
KRH37147	True	True	2
KRH37148	True	True	2
KRH37149	True	True	2
KRH37154	True	True	2
KRH37157	True	True	2
KRH37167	True	True	2
KRH37169	True	True	2
KRH37170	True	True	2
KRH37172	True	True	2
KRH37173	True	True	2
KRH37174	True	True	2
KRH37178	True	True	2
KRH37183	True	True	2
KRH37184	True	True	2
KRH37185	True	True	2
KRH37186	True	True	2
KRH37187	True	True	2
KRH37192	True	True	2
KRH37226	True	True	2
KRH37227	True	True	2
KRH37228	True	True	2
KRH37232	True	True	2
KRH37236	True	True	2
KRH37239	True	True	2
KRH37241	True	True	2
KRH37244	True	True	2
KRH37247	True	True	2
KRH37255	True	True	2
KRH37257	True	True	2
KRH37258	True	True	2
KRH37261	True	True	2
KRH37267	True	True	2
KRH37268	True	True	2
KRH37274	True	True	2
KRH37275	True	True	2
KRH37277	True	True	2
KRH37278	True	True	2
KRH37285	False	True	1
KRH37291	False	True	1
KRH37310	True	True	2
KRH37311	True	True	2
KRH37318	True	True	2
KRH37319	True	True	2
KRH37400	True	True	2
KRH37402	True	True	2
KRH37404	True	True	2
KRH37485	True	True	2
KRH37486	True	True	2
KRH37487	True	True	2
KRH37503	True	True	2
KRH37504	True	True	2
KRH37545	True	True	2
KRH37546	True	True	2
KRH37561	True	True	2
KRH37563	True	True	2
KRH37573	False	True	1
KRH37579	False	True	1
KRH37591	False	True	1
KRH37597	False	True	1
KRH37602	False	True	1
KRH37636	True	True	2
KRH37637	True	True	2
KRH37664	False	True	1
KRH37669	False	True	1
KRH37670	True	True	2
KRH37671	True	True	2
KRH37672	True	True	2
KRH37674	True	True	2
KRH37710	False	True	1
KRH37714	False	True	1
KRH37746	True	True	2
KRH37747	True	True	2
KRH37756	True	True	2
KRH37758	True	True	2
KRH37804	True	True	2
KRH37805	True	True	2
KRH37853	True	True	2
KRH37855	True	True	2
KRH37857	True	True	2
KRH37858	True	True	2
KRH37859	True	True	2
KRH37861	True	True	2
KRH37873	True	True	2
KRH37874	True	True	2
KRH37923	True	True	2
KRH37925	True	True	2
KRH37949	True	True	2
KRH37950	True	True	2
KRH37951	True	True	2
KRH37952	True	True	2
KRH37953	True	True	2
KRH37967	True	True	2
KRH37968	True	True	2
KRH37969	False	True	1
KRH37971	False	True	1
KRH38040	True	True	2
KRH38041	True	True	2
KRH38042	True	True	2
KRH38043	True	True	2
KRH38044	True	True	2
KRH38045	True	True	2
KRH38046	True	True	2
KRH38047	True	True	2
KRH38048	True	True	2
KRH38062	True	True	2
KRH38063	True	True	2
KRH38065	False	True	1
KRH38070	False	True	1
KRH38076	True	True	2
KRH38077	True	True	2
KRH38091	True	True	2
KRH38093	True	True	2
KRH38148	True	True	2
KRH38152	True	True	2
KRH38182	True	True	2
KRH38183	True	True	2
KRH38184	True	True	2
KRH38185	True	True	2
KRH38188	False	True	1
KRH38200	False	True	1
KRH38224	False	True	1
KRH38229	False	True	1
KRH38258	True	True	2
KRH38259	True	True	2
KRH38264	True	True	2
KRH38266	True	True	2
KRH38276	True	True	2
KRH38281	True	True	2
KRH38284	True	True	2
KRH38286	True	True	2
KRH38287	True	True	2
KRH38289	True	True	2
KRH38290	False	True	1
KRH38291	True	True	2
KRH38292	False	True	1
KRH38293	True	True	2
KRH38304	True	True	2
KRH38305	True	True	2
KRH38307	False	True	1
KRH38311	False	True	1
KRH38315	True	True	2
KRH38316	True	True	2
KRH38320	True	True	2
KRH38325	True	True	2
KRH38326	True	True	2
KRH38355	False	True	1
KRH38356	False	True	1
KRH38357	False	True	1
KRH38358	False	True	1
KRH38359	False	True	1
KRH38360	True	True	2
KRH38361	True	True	2
KRH38362	True	True	2
KRH38365	True	True	2
KRH38366	True	True	2
KRH38368	True	True	2
KRH38374	True	True	2
KRH38377	True	True	2
KRH38378	True	True	2
KRH38401	True	True	2
KRH38402	True	True	2
KRH38403	True	True	2
KRH38411	True	True	2
KRH38413	True	True	2
KRH38415	True	True	2
KRH38419	True	True	2
KRH38426	True	True	2
KRH38431	True	True	2
KRH38432	True	True	2
KRH38433	True	True	2
KRH38447	True	True	2
KRH38451	True	True	2
KRH38464	True	True	2
KRH38465	True	True	2
KRH38467	True	True	2
KRH38494	True	True	2
KRH38495	True	True	2
KRH38496	True	True	2
KRH38498	True	True	2
KRH38499	True	True	2
KRH38511	True	True	2
KRH38514	True	True	2
KRH38518	True	True	2
KRH38520	True	True	2
KRH38523	True	True	2
KRH38525	True	True	2
KRH38528	True	True	2
KRH38529	True	True	2
KRH38535	True	True	2
KRH38544	True	True	2
KRH38545	True	True	2
KRH38547	True	True	2
KRH38549	True	True	2
KRH38550	True	True	2
KRH38551	True	True	2
KRH38578	True	True	2
KRH38582	True	True	2
KRH38583	True	True	2
KRH38584	True	True	2
KRH38585	True	True	2
KRH38586	True	True	2
KRH38588	True	True	2
KRH38591	True	True	2
KRH38602	True	True	2
KRH38603	True	True	2
KRH38604	True	True	2
KRH38607	True	True	2
KRH38609	True	True	2
KRH38611	True	True	2
KRH38612	True	True	2
KRH38621	True	True	2
KRH38622	True	True	2
KRH38625	False	True	1
KRH38626	False	True	1
KRH38629	True	True	2
KRH38630	True	True	2
KRH38654	True	True	2
KRH38655	True	True	2
KRH38658	True	True	2
KRH38674	False	True	1
KRH38675	True	True	2
KRH38676	True	True	2
KRH38677	True	True	2
KRH38678	True	True	2
KRH38679	True	True	2
KRH38680	True	True	2
KRH38681	True	True	2
KRH38684	False	True	1
KRH38692	False	True	1
KRH38697	False	True	1
KRH38715	True	True	2
KRH38717	True	True	2
KRH38774	True	True	2
KRH38776	True	True	2
KRH38783	True	True	2
KRH38784	True	True	2
KRH38785	True	True	2
KRH38789	True	True	2
KRH38790	True	True	2
KRH38799	True	True	2
KRH38800	True	True	2
KRH38801	True	True	2
KRH38802	True	True	2
KRH38803	True	True	2
KRH38804	True	True	2
KRH38805	True	True	2
KRH38806	True	True	2
KRH38807	True	True	2
KRH38811	True	True	2
KRH38812	True	True	2
KRH38813	True	True	2
KRH38855	True	True	2
KRH38856	True	True	2
KRH38857	True	True	2
KRH38858	True	True	2
KRH38860	True	True	2
KRH38861	True	True	2
KRH38862	True	True	2
KRH38863	True	True	2
KRH38864	True	True	2
KRH38868	True	True	2
KRH38869	True	True	2
KRH38870	True	True	2
KRH38920	True	True	2
KRH38923	True	True	2
KRH38944	True	True	2
KRH38951	True	True	2
KRH38953	True	True	2
KRH38959	True	True	2
KRH38981	True	True	2
KRH38982	True	True	2
KRH38983	True	True	2
KRH38984	True	True	2
KRH38987	True	True	2
KRH38988	True	True	2
KRH39022	True	True	2
KRH39023	True	True	2
KRH39026	True	True	2
KRH39027	True	True	2
KRH39054	True	True	2
KRH39056	True	True	2
KRH39057	True	True	2
KRH39058	True	True	2
KRH39059	True	True	2
KRH39060	True	True	2
KRH39063	True	True	2
KRH39064	True	True	2
KRH39066	True	True	2
KRH39072	True	True	2
KRH39074	True	True	2
KRH39076	True	True	2
KRH39104	False	True	1
KRH39112	True	True	2
KRH39113	True	True	2
KRH39116	True	True	2
KRH39117	True	True	2
KRH39119	True	True	2
KRH39120	True	True	2
KRH39129	True	True	2
KRH39130	True	True	2
KRH39150	True	True	2
KRH39151	True	True	2
KRH39152	True	True	2
KRH39153	True	True	2
KRH39154	True	True	2
KRH39156	True	True	2
KRH39159	False	True	1
KRH39160	True	True	2
KRH39178	True	True	2
KRH39181	True	True	2
KRH39217	True	True	2
KRH39218	True	True	2
KRH39219	True	True	2
KRH39220	True	True	2
KRH39221	True	True	2
KRH39223	True	True	2
KRH39225	True	True	2
KRH39227	True	True	2
KRH39228	True	True	2
KRH39267	True	True	2
KRH39268	True	True	2
KRH39270	True	True	2
KRH39383	True	True	2
KRH39384	True	True	2
KRH39412	True	True	2
KRH39414	True	True	2
KRH39415	True	True	2
KRH39416	True	True	2
KRH39443	True	True	2
KRH39445	True	True	2
KRH39487	True	True	2
KRH39488	True	True	2
KRH39492	True	True	2
KRH39493	True	True	2
KRH39544	False	True	1
KRH39545	False	True	1
KRH39612	True	True	2
KRH39614	True	True	2
KRH39626	True	True	2
KRH39629	True	True	2
KRH39641	True	True	2
KRH39642	True	True	2
KRH39673	True	True	2
KRH39675	True	True	2
KRH39692	True	True	2
KRH39693	True	True	2
KRH39717	True	False	1
KRH39718	True	False	1
KRH39724	False	True	1
KRH39755	True	True	2
KRH39759	True	True	2
KRH39782	True	True	2
KRH39783	True	True	2
KRH39784	True	True	2
KRH39785	True	True	2
KRH39786	True	True	2
KRH39787	True	True	2
KRH39788	True	True	2
KRH39789	True	True	2
KRH39790	True	True	2
KRH39791	True	True	2
KRH39792	True	True	2
KRH39793	True	True	2
KRH39794	True	True	2
KRH39795	True	True	2
KRH39796	True	True	2
KRH39797	True	True	2
KRH39798	True	True	2
KRH39799	True	True	2
KRH39800	True	True	2
KRH39801	True	True	2
KRH39802	True	True	2
KRH39803	True	True	2
