geneA	geneB	tag_id	startA	endA	strandA	startB	endB	strandB	orientation
KRG97822	KRG97825	33_TAG48	2594161	2597005	1	2620466	2624088	1	tandem
KRG97823	KRG97824	33_TAG48	2600457	2604130	1	2614677	2618966	1	tandem
KRG97823	KRG97825	33_TAG48	2600457	2604130	1	2620466	2624088	1	tandem
KRG97824	KRG97825	33_TAG48	2614677	2618966	1	2620466	2624088	1	tandem
KRG97826	KRG97827	637_TAG10	2624906	2628104	-1	2628765	2629910	-1	tandem
KRG97856	KRG97857	201_TAG10	2745062	2748165	-1	2749712	2754682	-1	tandem
KRG97865	KRG97867	1492_TAG3	2772168	2779256	1	2781077	2787829	1	tandem
KRG97885	KRG97889	4_TAG171	2896419	2897545	1	2907348	2912179	1	tandem
KRG97909	KRG97910	630_TAG6	3075229	3078187	-1	3085275	3090188	-1	tandem
KRG97935	KRG97936	208_TAG11	3318719	3320058	1	3321532	3322368	1	tandem
KRG97957	KRG97958	3047_TAG2	3526244	3527777	1	3528197	3530243	1	tandem
KRG98013	KRG98015	3780_TAG2	3839185	3844501	1	3846050	3851668	1	tandem
KRG98027	KRG98029	572_TAG8	3947197	3952541	1	3956176	3958846	1	tandem
KRG98031	KRG98033	5124_TAG2	3971126	3974924	1	3976764	3980543	1	tandem
KRG98034	KRG98036	1_TAG414	3982798	3989668	-1	3994520	3998460	1	divergent
KRG98034	KRG98037	1_TAG414	3982798	3989668	-1	4003888	4008867	-1	tandem
KRG98034	KRG98038	1_TAG414	3982798	3989668	-1	4020380	4030143	1	divergent
KRG98034	KRG98040	1_TAG414	3982798	3989668	-1	4061751	4065141	-1	tandem
KRG98036	KRG98037	1_TAG414	3994520	3998460	1	4003888	4008867	-1	convergent
KRG98036	KRG98038	1_TAG414	3994520	3998460	1	4020380	4030143	1	tandem
KRG98036	KRG98040	1_TAG414	3994520	3998460	1	4061751	4065141	-1	convergent
KRG98037	KRG98038	1_TAG414	4003888	4008867	-1	4020380	4030143	1	divergent
KRG98037	KRG98040	1_TAG414	4003888	4008867	-1	4061751	4065141	-1	tandem
KRG98038	KRG98040	1_TAG414	4020380	4030143	1	4061751	4065141	-1	convergent
KRG98046	KRG98047	1011_TAG4	4118443	4120239	1	4123041	4124369	1	tandem
KRG98046	KRG98048	1011_TAG4	4118443	4120239	1	4126016	4127430	1	tandem
KRG98047	KRG98048	1011_TAG4	4123041	4124369	1	4126016	4127430	1	tandem
KRG98074	KRG98075	2509_TAG3	4224445	4226411	-1	4227863	4230708	-1	tandem
KRG98082	KRG98083	580_TAG5	4267339	4268664	1	4286571	4289400	1	tandem
KRG98082	KRG98087	580_TAG5	4267339	4268664	1	4309305	4316430	-1	convergent
KRG98083	KRG98087	580_TAG5	4286571	4289400	1	4309305	4316430	-1	convergent
KRG98100	KRG98101	612_TAG3	4353324	4358090	1	4359529	4361917	1	tandem
KRG98142	KRG98143	16_TAG57	4573501	4574304	1	4588019	4588762	1	tandem
KRG98142	KRG98144	16_TAG57	4573501	4574304	1	4592635	4593470	1	tandem
KRG98142	KRG98146	16_TAG57	4573501	4574304	1	4601389	4602375	-1	convergent
KRG98142	KRG98147	16_TAG57	4573501	4574304	1	4615120	4615893	1	tandem
KRG98142	KRG98148	16_TAG57	4573501	4574304	1	4623569	4624258	1	tandem
KRG98142	KRG98149	16_TAG57	4573501	4574304	1	4627923	4628711	1	tandem
KRG98142	KRG98150	16_TAG57	4573501	4574304	1	4636755	4637401	1	tandem
KRG98142	KRG98152	16_TAG57	4573501	4574304	1	4659564	4660731	-1	convergent
KRG98143	KRG98144	16_TAG57	4588019	4588762	1	4592635	4593470	1	tandem
KRG98143	KRG98146	16_TAG57	4588019	4588762	1	4601389	4602375	-1	convergent
KRG98143	KRG98147	16_TAG57	4588019	4588762	1	4615120	4615893	1	tandem
KRG98143	KRG98148	16_TAG57	4588019	4588762	1	4623569	4624258	1	tandem
KRG98143	KRG98149	16_TAG57	4588019	4588762	1	4627923	4628711	1	tandem
KRG98143	KRG98150	16_TAG57	4588019	4588762	1	4636755	4637401	1	tandem
KRG98143	KRG98152	16_TAG57	4588019	4588762	1	4659564	4660731	-1	convergent
KRG98144	KRG98146	16_TAG57	4592635	4593470	1	4601389	4602375	-1	convergent
KRG98144	KRG98147	16_TAG57	4592635	4593470	1	4615120	4615893	1	tandem
KRG98144	KRG98148	16_TAG57	4592635	4593470	1	4623569	4624258	1	tandem
KRG98144	KRG98149	16_TAG57	4592635	4593470	1	4627923	4628711	1	tandem
KRG98144	KRG98150	16_TAG57	4592635	4593470	1	4636755	4637401	1	tandem
KRG98144	KRG98152	16_TAG57	4592635	4593470	1	4659564	4660731	-1	convergent
KRG98146	KRG98147	16_TAG57	4601389	4602375	-1	4615120	4615893	1	divergent
KRG98146	KRG98148	16_TAG57	4601389	4602375	-1	4623569	4624258	1	divergent
KRG98146	KRG98149	16_TAG57	4601389	4602375	-1	4627923	4628711	1	divergent
KRG98146	KRG98150	16_TAG57	4601389	4602375	-1	4636755	4637401	1	divergent
KRG98146	KRG98152	16_TAG57	4601389	4602375	-1	4659564	4660731	-1	tandem
KRG98147	KRG98148	16_TAG57	4615120	4615893	1	4623569	4624258	1	tandem
KRG98147	KRG98149	16_TAG57	4615120	4615893	1	4627923	4628711	1	tandem
KRG98147	KRG98150	16_TAG57	4615120	4615893	1	4636755	4637401	1	tandem
KRG98147	KRG98152	16_TAG57	4615120	4615893	1	4659564	4660731	-1	convergent
KRG98148	KRG98149	16_TAG57	4623569	4624258	1	4627923	4628711	1	tandem
KRG98148	KRG98150	16_TAG57	4623569	4624258	1	4636755	4637401	1	tandem
KRG98148	KRG98152	16_TAG57	4623569	4624258	1	4659564	4660731	-1	convergent
KRG98149	KRG98150	16_TAG57	4627923	4628711	1	4636755	4637401	1	tandem
KRG98149	KRG98152	16_TAG57	4627923	4628711	1	4659564	4660731	-1	convergent
KRG98150	KRG98152	16_TAG57	4636755	4637401	1	4659564	4660731	-1	convergent
KRG98161	KRG98167	4207_TAG2	4754001	4757471	1	4760963	4765333	1	tandem
KRG98178	KRG98179	15_TAG74	4805286	4809267	-1	4824726	4828902	1	divergent
KRG98178	KRG98180	15_TAG74	4805286	4809267	-1	4831994	4834682	1	divergent
KRG98178	KRG98181	15_TAG74	4805286	4809267	-1	4841840	4844474	-1	tandem
KRG98179	KRG98180	15_TAG74	4824726	4828902	1	4831994	4834682	1	tandem
KRG98179	KRG98181	15_TAG74	4824726	4828902	1	4841840	4844474	-1	convergent
KRG98180	KRG98181	15_TAG74	4831994	4834682	1	4841840	4844474	-1	convergent
KRG98193	KRG98194	1010_TAG5	4943904	4944856	1	4945580	4946080	-1	convergent
KRG98197	KRG98198	125_TAG22	4972034	4974811	1	4979208	4982580	1	tandem
KRG98242	KRG98243	204_TAG11	5270672	5271861	-1	5271846	5272426	-1	tandem
KRG98253	KRG98254	4_TAG172	5438295	5438783	1	5451122	5452838	-1	convergent
KRG98301	KRG98302	2572_TAG3	5834557	5834989	-1	5836067	5836651	1	divergent
KRG98301	KRG98304	2572_TAG3	5834557	5834989	-1	5843844	5845158	-1	tandem
KRG98302	KRG98304	2572_TAG3	5836067	5836651	1	5843844	5845158	-1	convergent
KRG98305	KRG98307	945_TAG5	5847976	5851846	-1	5863321	5864449	-1	tandem
KRG98308	KRG98309	394_TAG11	5868802	5869456	-1	5871943	5872236	-1	tandem
KRG98310	KRG98311	578_TAG6	5880463	5881257	1	5884074	5884859	1	tandem
KRG98355	KRG98356	425_TAG2	6347631	6348032	1	6349822	6350201	-1	convergent
KRG98355	KRG98357	425_TAG2	6347631	6348032	1	6362291	6363058	-1	convergent
KRG98355	KRG98358	425_TAG2	6347631	6348032	1	6382209	6382610	-1	convergent
KRG98356	KRG98357	425_TAG2	6349822	6350201	-1	6362291	6363058	-1	tandem
KRG98356	KRG98358	425_TAG2	6349822	6350201	-1	6382209	6382610	-1	tandem
KRG98357	KRG98358	425_TAG2	6362291	6363058	-1	6382209	6382610	-1	tandem
KRG98362	KRG98363	425_TAG3	6401222	6402370	-1	6417008	6417394	1	divergent
KRG98365	KRG98369	1783_TAG3	6419371	6425251	-1	6440324	6446312	1	divergent
KRG98365	KRG98371	1783_TAG3	6419371	6425251	-1	6482434	6486303	1	divergent
KRG98369	KRG98371	1783_TAG3	6440324	6446312	1	6482434	6486303	1	tandem
KRG98370	KRG98372	425_TAG4	6454966	6455391	1	6488345	6488776	1	tandem
KRG98370	KRG98374	425_TAG4	6454966	6455391	1	6503642	6505196	-1	convergent
KRG98370	KRG98375	425_TAG4	6454966	6455391	1	6527013	6527444	-1	convergent
KRG98372	KRG98374	425_TAG4	6488345	6488776	1	6503642	6505196	-1	convergent
KRG98372	KRG98375	425_TAG4	6488345	6488776	1	6527013	6527444	-1	convergent
KRG98374	KRG98375	425_TAG4	6503642	6505196	-1	6527013	6527444	-1	tandem
KRG98376	KRG98377	2693_TAG1	6539200	6540245	1	6539962	6540760	1	tandem
KRG98378	KRG98379	425_TAG5	6559840	6560260	-1	6567051	6567718	-1	tandem
KRG98378	KRG98381	425_TAG5	6559840	6560260	-1	6575066	6575522	1	divergent
KRG98378	KRG98382	425_TAG5	6559840	6560260	-1	6581570	6581839	-1	tandem
KRG98379	KRG98381	425_TAG5	6567051	6567718	-1	6575066	6575522	1	divergent
KRG98379	KRG98382	425_TAG5	6567051	6567718	-1	6581570	6581839	-1	tandem
KRG98381	KRG98382	425_TAG5	6575066	6575522	1	6581570	6581839	-1	convergent
KRG98402	KRG98404	163_TAG13	6730106	6734169	-1	6745394	6749307	-1	tandem
KRG98402	KRG98408	163_TAG13	6730106	6734169	-1	6766056	6769081	-1	tandem
KRG98404	KRG98408	163_TAG13	6745394	6749307	-1	6766056	6769081	-1	tandem
KRG98411	KRG98412	252_TAG11	6791743	6792057	-1	6797592	6802866	-1	tandem
KRG98420	KRG98422	3605_TAG1	6853237	6856606	-1	6857688	6859994	-1	tandem
KRG98483	KRG98484	170_TAG11	7294408	7295154	-1	7295560	7296342	-1	tandem
KRG98487	KRG98488	5_TAG139	7323406	7325081	1	7326522	7328155	1	tandem
KRG98489	KRG98493	1968_TAG1	7328974	7333717	1	7349239	7354135	1	tandem
KRG98496	KRG98502	1237_TAG1	7371241	7371399	-1	7372603	7379403	-1	tandem
KRG98496	KRG98508	1237_TAG1	7371241	7371399	-1	7388928	7395558	-1	tandem
KRG98502	KRG98508	1237_TAG1	7372603	7379403	-1	7388928	7395558	-1	tandem
KRG98511	KRG98512	49_TAG11	7420049	7421741	1	7441703	7445003	1	tandem
KRG98526	KRG98527	94_TAG18	7555987	7564737	-1	7595306	7600287	-1	tandem
KRG98530	KRG98537	533_TAG7	7613219	7613434	-1	7633702	7634979	1	divergent
KRG98538	KRG98539	95_TAG14	7636002	7639927	1	7640458	7642875	1	tandem
KRG98543	KRG98544	11_TAG60	7673760	7674453	1	7684214	7686917	1	tandem
KRG98543	KRG98546	11_TAG60	7673760	7674453	1	7699668	7702882	1	tandem
KRG98543	KRG98547	11_TAG60	7673760	7674453	1	7708911	7712724	1	tandem
KRG98543	KRG98550	11_TAG60	7673760	7674453	1	7727891	7731752	1	tandem
KRG98544	KRG98546	11_TAG60	7684214	7686917	1	7699668	7702882	1	tandem
KRG98544	KRG98547	11_TAG60	7684214	7686917	1	7708911	7712724	1	tandem
KRG98544	KRG98550	11_TAG60	7684214	7686917	1	7727891	7731752	1	tandem
KRG98546	KRG98547	11_TAG60	7699668	7702882	1	7708911	7712724	1	tandem
KRG98546	KRG98550	11_TAG60	7699668	7702882	1	7727891	7731752	1	tandem
KRG98547	KRG98550	11_TAG60	7708911	7712724	1	7727891	7731752	1	tandem
KRG98583	KRG98584	49_TAG12	7971902	7975759	-1	7996830	8000219	-1	tandem
KRG98583	KRG98585	49_TAG12	7971902	7975759	-1	8017489	8021228	-1	tandem
KRG98583	KRG98586	49_TAG12	7971902	7975759	-1	8061135	8063909	-1	tandem
KRG98584	KRG98585	49_TAG12	7996830	8000219	-1	8017489	8021228	-1	tandem
KRG98584	KRG98586	49_TAG12	7996830	8000219	-1	8061135	8063909	-1	tandem
KRG98585	KRG98586	49_TAG12	8017489	8021228	-1	8061135	8063909	-1	tandem
KRG98589	KRG98590	49_TAG13	8115826	8117338	-1	8117339	8119662	-1	tandem
KRG98598	KRG98599	49_TAG15	8206430	8207423	-1	8219710	8221191	-1	tandem
KRG98598	KRG98600	49_TAG15	8206430	8207423	-1	8227630	8229758	-1	tandem
KRG98598	KRG98601	49_TAG15	8206430	8207423	-1	8234956	8236131	-1	tandem
KRG98598	KRG98602	49_TAG15	8206430	8207423	-1	8240142	8243946	-1	tandem
KRG98598	KRG98604	49_TAG15	8206430	8207423	-1	8245637	8249468	-1	tandem
KRG98599	KRG98600	49_TAG15	8219710	8221191	-1	8227630	8229758	-1	tandem
KRG98599	KRG98601	49_TAG15	8219710	8221191	-1	8234956	8236131	-1	tandem
KRG98599	KRG98602	49_TAG15	8219710	8221191	-1	8240142	8243946	-1	tandem
KRG98599	KRG98604	49_TAG15	8219710	8221191	-1	8245637	8249468	-1	tandem
KRG98600	KRG98601	49_TAG15	8227630	8229758	-1	8234956	8236131	-1	tandem
KRG98600	KRG98602	49_TAG15	8227630	8229758	-1	8240142	8243946	-1	tandem
KRG98600	KRG98604	49_TAG15	8227630	8229758	-1	8245637	8249468	-1	tandem
KRG98601	KRG98602	49_TAG15	8234956	8236131	-1	8240142	8243946	-1	tandem
KRG98601	KRG98604	49_TAG15	8234956	8236131	-1	8245637	8249468	-1	tandem
KRG98602	KRG98604	49_TAG15	8240142	8243946	-1	8245637	8249468	-1	tandem
KRG98610	KRG98611	49_TAG16	8284198	8291002	-1	8301574	8305352	-1	tandem
KRG98619	KRG98620	2514_TAG2	8389284	8401570	-1	8394649	8401500	-1	tandem
KRG98622	KRG98625	941_TAG4	8419485	8432575	-1	8439716	8445748	-1	tandem
KRG98632	KRG98633	49_TAG17	8527908	8532162	1	8556013	8559203	1	tandem
KRG98632	KRG98634	49_TAG17	8527908	8532162	1	8563923	8564413	1	tandem
KRG98632	KRG98635	49_TAG17	8527908	8532162	1	8564643	8566039	1	tandem
KRG98632	KRG98636	49_TAG17	8527908	8532162	1	8596471	8598783	1	tandem
KRG98632	KRG98637	49_TAG17	8527908	8532162	1	8602778	8606540	1	tandem
KRG98633	KRG98634	49_TAG17	8556013	8559203	1	8563923	8564413	1	tandem
KRG98633	KRG98635	49_TAG17	8556013	8559203	1	8564643	8566039	1	tandem
KRG98633	KRG98636	49_TAG17	8556013	8559203	1	8596471	8598783	1	tandem
KRG98633	KRG98637	49_TAG17	8556013	8559203	1	8602778	8606540	1	tandem
KRG98634	KRG98635	49_TAG17	8563923	8564413	1	8564643	8566039	1	tandem
KRG98634	KRG98636	49_TAG17	8563923	8564413	1	8596471	8598783	1	tandem
KRG98634	KRG98637	49_TAG17	8563923	8564413	1	8602778	8606540	1	tandem
KRG98635	KRG98636	49_TAG17	8564643	8566039	1	8596471	8598783	1	tandem
KRG98635	KRG98637	49_TAG17	8564643	8566039	1	8602778	8606540	1	tandem
KRG98636	KRG98637	49_TAG17	8596471	8598783	1	8602778	8606540	1	tandem
KRG98640	KRG98641	49_TAG18	8623297	8626961	1	8635299	8637896	1	tandem
KRG98644	KRG98645	49_TAG19	8644664	8646940	1	8654305	8656476	1	tandem
KRG98648	KRG98649	49_TAG20	8674436	8682098	1	8691601	8695395	1	tandem
KRG98648	KRG98650	49_TAG20	8674436	8682098	1	8704566	8705966	1	tandem
KRG98648	KRG98651	49_TAG20	8674436	8682098	1	8722728	8725222	1	tandem
KRG98649	KRG98650	49_TAG20	8691601	8695395	1	8704566	8705966	1	tandem
KRG98649	KRG98651	49_TAG20	8691601	8695395	1	8722728	8725222	1	tandem
KRG98650	KRG98651	49_TAG20	8704566	8705966	1	8722728	8725222	1	tandem
KRG98654	KRG98656	49_TAG21	8750071	8753636	1	8768604	8769980	1	tandem
KRG98654	KRG98657	49_TAG21	8750071	8753636	1	8775891	8776761	1	tandem
KRG98654	KRG98658	49_TAG21	8750071	8753636	1	8779968	8783566	1	tandem
KRG98654	KRG98659	49_TAG21	8750071	8753636	1	8799961	8806706	1	tandem
KRG98654	KRG98661	49_TAG21	8750071	8753636	1	8830192	8831513	1	tandem
KRG98656	KRG98657	49_TAG21	8768604	8769980	1	8775891	8776761	1	tandem
KRG98656	KRG98658	49_TAG21	8768604	8769980	1	8779968	8783566	1	tandem
KRG98656	KRG98659	49_TAG21	8768604	8769980	1	8799961	8806706	1	tandem
KRG98656	KRG98661	49_TAG21	8768604	8769980	1	8830192	8831513	1	tandem
KRG98657	KRG98658	49_TAG21	8775891	8776761	1	8779968	8783566	1	tandem
KRG98657	KRG98659	49_TAG21	8775891	8776761	1	8799961	8806706	1	tandem
KRG98657	KRG98661	49_TAG21	8775891	8776761	1	8830192	8831513	1	tandem
KRG98658	KRG98659	49_TAG21	8779968	8783566	1	8799961	8806706	1	tandem
KRG98658	KRG98661	49_TAG21	8779968	8783566	1	8830192	8831513	1	tandem
KRG98659	KRG98661	49_TAG21	8799961	8806706	1	8830192	8831513	1	tandem
KRG98660	KRG98662	658_TAG7	8813002	8814641	1	8845472	8847130	1	tandem
KRG98676	KRG98677	341_TAG9	8933888	8934550	-1	8934583	8937900	-1	tandem
KRG98694	KRG98697	122_TAG20	9117664	9125559	1	9143974	9150438	1	tandem
KRG98700	KRG98701	49_TAG22	9183996	9184634	1	9188322	9191318	1	tandem
KRG98718	KRG98719	49_TAG23	9412500	9415270	1	9424510	9427919	1	tandem
KRG98718	KRG98720	49_TAG23	9412500	9415270	1	9492578	9495872	1	tandem
KRG98718	KRG98721	49_TAG23	9412500	9415270	1	9499346	9502893	1	tandem
KRG98718	KRG98723	49_TAG23	9412500	9415270	1	9535673	9538976	1	tandem
KRG98718	KRG98724	49_TAG23	9412500	9415270	1	9542826	9556411	1	tandem
KRG98718	KRG98726	49_TAG23	9412500	9415270	1	9580927	9581853	1	tandem
KRG98718	KRG98727	49_TAG23	9412500	9415270	1	9585391	9587972	1	tandem
KRG98719	KRG98720	49_TAG23	9424510	9427919	1	9492578	9495872	1	tandem
KRG98719	KRG98721	49_TAG23	9424510	9427919	1	9499346	9502893	1	tandem
KRG98719	KRG98723	49_TAG23	9424510	9427919	1	9535673	9538976	1	tandem
KRG98719	KRG98724	49_TAG23	9424510	9427919	1	9542826	9556411	1	tandem
KRG98719	KRG98726	49_TAG23	9424510	9427919	1	9580927	9581853	1	tandem
KRG98719	KRG98727	49_TAG23	9424510	9427919	1	9585391	9587972	1	tandem
KRG98720	KRG98721	49_TAG23	9492578	9495872	1	9499346	9502893	1	tandem
KRG98720	KRG98723	49_TAG23	9492578	9495872	1	9535673	9538976	1	tandem
KRG98720	KRG98724	49_TAG23	9492578	9495872	1	9542826	9556411	1	tandem
KRG98720	KRG98726	49_TAG23	9492578	9495872	1	9580927	9581853	1	tandem
KRG98720	KRG98727	49_TAG23	9492578	9495872	1	9585391	9587972	1	tandem
KRG98721	KRG98723	49_TAG23	9499346	9502893	1	9535673	9538976	1	tandem
KRG98721	KRG98724	49_TAG23	9499346	9502893	1	9542826	9556411	1	tandem
KRG98721	KRG98726	49_TAG23	9499346	9502893	1	9580927	9581853	1	tandem
KRG98721	KRG98727	49_TAG23	9499346	9502893	1	9585391	9587972	1	tandem
KRG98723	KRG98724	49_TAG23	9535673	9538976	1	9542826	9556411	1	tandem
KRG98723	KRG98726	49_TAG23	9535673	9538976	1	9580927	9581853	1	tandem
KRG98723	KRG98727	49_TAG23	9535673	9538976	1	9585391	9587972	1	tandem
KRG98724	KRG98726	49_TAG23	9542826	9556411	1	9580927	9581853	1	tandem
KRG98724	KRG98727	49_TAG23	9542826	9556411	1	9585391	9587972	1	tandem
KRG98726	KRG98727	49_TAG23	9580927	9581853	1	9585391	9587972	1	tandem
KRG98730	KRG98732	1810_TAG4	9620986	9625750	-1	9626492	9629265	-1	tandem
KRG98740	KRG98743	580_TAG6	9732437	9738098	1	9748626	9755084	1	tandem
KRG98785	KRG98786	33_TAG50	10144579	10148068	-1	10148071	10150179	-1	tandem
KRG98794	KRG98796	4239_TAG1	10248453	10256455	-1	10266474	10266964	-1	tandem
KRG98815	KRG98816	596_TAG4	10475596	10477635	-1	10477771	10478903	-1	tandem
KRG98817	KRG98818	94_TAG20	10512806	10522231	1	10523838	10534676	1	tandem
KRG98817	KRG98819	94_TAG20	10512806	10522231	1	10555144	10555536	1	tandem
KRG98818	KRG98819	94_TAG20	10523838	10534676	1	10555144	10555536	1	tandem
KRG98825	KRG98827	596_TAG5	10677908	10681275	1	10711573	10713450	1	tandem
KRG98847	KRG98848	5_TAG141	10842302	10844378	-1	10844505	10847157	-1	tandem
KRG98866	KRG98867	204_TAG12	11116646	11118594	1	11234541	11236613	1	tandem
KRG98866	KRG98868	204_TAG12	11116646	11118594	1	11264448	11265799	1	tandem
KRG98867	KRG98868	204_TAG12	11234541	11236613	1	11264448	11265799	1	tandem
KRG98872	KRG98873	204_TAG13	11360219	11361955	-1	11399570	11400958	-1	tandem
KRG98887	KRG98888	1648_TAG3	11656641	11665405	1	11665406	11665918	1	tandem
KRG98889	KRG98890	49_TAG24	11680805	11684730	1	11694516	11696250	1	tandem
KRG98889	KRG98891	49_TAG24	11680805	11684730	1	11696911	11697669	1	tandem
KRG98890	KRG98891	49_TAG24	11694516	11696250	1	11696911	11697669	1	tandem
KRG98936	KRG98937	1220_TAG3	12358032	12368873	1	12370997	12390275	-1	convergent
KRG98960	KRG98962	65_TAG26	12778275	12781157	-1	12824778	12827107	-1	tandem
KRG98975	KRG98976	503_TAG7	13146719	13149574	-1	13177885	13180001	1	divergent
KRG98975	KRG98977	503_TAG7	13146719	13149574	-1	13192438	13193751	1	divergent
KRG98976	KRG98977	503_TAG7	13177885	13180001	1	13192438	13193751	1	tandem
KRG98988	KRG98990	261_TAG7	13320598	13322839	1	13333758	13335546	1	tandem
KRG98988	KRG98991	261_TAG7	13320598	13322839	1	13342177	13343802	1	tandem
KRG98988	KRG98993	261_TAG7	13320598	13322839	1	13398219	13405422	1	tandem
KRG98988	KRG98994	261_TAG7	13320598	13322839	1	13423819	13425367	1	tandem
KRG98988	KRG98997	261_TAG7	13320598	13322839	1	13428925	13430638	1	tandem
KRG98990	KRG98991	261_TAG7	13333758	13335546	1	13342177	13343802	1	tandem
KRG98990	KRG98993	261_TAG7	13333758	13335546	1	13398219	13405422	1	tandem
KRG98990	KRG98994	261_TAG7	13333758	13335546	1	13423819	13425367	1	tandem
KRG98990	KRG98997	261_TAG7	13333758	13335546	1	13428925	13430638	1	tandem
KRG98991	KRG98993	261_TAG7	13342177	13343802	1	13398219	13405422	1	tandem
KRG98991	KRG98994	261_TAG7	13342177	13343802	1	13423819	13425367	1	tandem
KRG98991	KRG98997	261_TAG7	13342177	13343802	1	13428925	13430638	1	tandem
KRG98993	KRG98994	261_TAG7	13398219	13405422	1	13423819	13425367	1	tandem
KRG98993	KRG98997	261_TAG7	13398219	13405422	1	13428925	13430638	1	tandem
KRG98994	KRG98997	261_TAG7	13423819	13425367	1	13428925	13430638	1	tandem
KRG99011	KRG99012	616_TAG4	13758533	13759141	-1	13765508	13765861	-1	tandem
KRG99011	KRG99013	616_TAG4	13758533	13759141	-1	13773639	13774088	-1	tandem
KRG99011	KRG99014	616_TAG4	13758533	13759141	-1	13787784	13788137	-1	tandem
KRG99011	KRG99015	616_TAG4	13758533	13759141	-1	13794280	13794633	-1	tandem
KRG99011	KRG99016	616_TAG4	13758533	13759141	-1	13805262	13805615	-1	tandem
KRG99012	KRG99013	616_TAG4	13765508	13765861	-1	13773639	13774088	-1	tandem
KRG99012	KRG99014	616_TAG4	13765508	13765861	-1	13787784	13788137	-1	tandem
KRG99012	KRG99015	616_TAG4	13765508	13765861	-1	13794280	13794633	-1	tandem
KRG99012	KRG99016	616_TAG4	13765508	13765861	-1	13805262	13805615	-1	tandem
KRG99013	KRG99014	616_TAG4	13773639	13774088	-1	13787784	13788137	-1	tandem
KRG99013	KRG99015	616_TAG4	13773639	13774088	-1	13794280	13794633	-1	tandem
KRG99013	KRG99016	616_TAG4	13773639	13774088	-1	13805262	13805615	-1	tandem
KRG99014	KRG99015	616_TAG4	13787784	13788137	-1	13794280	13794633	-1	tandem
KRG99014	KRG99016	616_TAG4	13787784	13788137	-1	13805262	13805615	-1	tandem
KRG99015	KRG99016	616_TAG4	13794280	13794633	-1	13805262	13805615	-1	tandem
KRG99055	KRG99056	2938_TAG3	14468205	14470292	-1	14470426	14473401	-1	tandem
KRG99072	KRG99073	5_TAG145	14667148	14669303	-1	14669867	14672625	-1	tandem
KRG99100	KRG99101	314_TAG7	15147983	15149476	-1	15152074	15152709	-1	tandem
KRG99100	KRG99102	314_TAG7	15147983	15149476	-1	15160965	15161840	-1	tandem
KRG99101	KRG99102	314_TAG7	15152074	15152709	-1	15160965	15161840	-1	tandem
KRG99116	KRG99117	18_TAG52	15548447	15549433	-1	15549544	15551681	-1	tandem
KRG99116	KRG99118	18_TAG52	15548447	15549433	-1	15556995	15559803	1	divergent
KRG99117	KRG99118	18_TAG52	15549544	15551681	-1	15556995	15559803	1	divergent
KRG99182	KRG99183	33_TAG52	16839326	16842435	1	16897366	16903531	1	tandem
KRG99189	KRG99190	10_TAG71	17211254	17211713	-1	17212882	17215294	1	divergent
KRG99189	KRG99191	10_TAG71	17211254	17211713	-1	17217146	17219879	1	divergent
KRG99190	KRG99191	10_TAG71	17212882	17215294	1	17217146	17219879	1	tandem
KRG99201	KRG99203	188_TAG12	17411028	17415670	1	17426745	17444205	1	tandem
KRG99201	KRG99204	188_TAG12	17411028	17415670	1	17461040	17470275	1	tandem
KRG99203	KRG99204	188_TAG12	17426745	17444205	1	17461040	17470275	1	tandem
KRG99215	KRG99216	716_TAG4	18041444	18042727	1	18115603	18128112	1	tandem
KRG99219	KRG99220	1050_TAG3	18151884	18155983	1	18170212	18172230	1	tandem
KRG99315	KRG99316	154_TAG13	19997853	20004268	-1	20070437	20087424	-1	tandem
KRG99315	KRG99318	154_TAG13	19997853	20004268	-1	20094344	20101365	-1	tandem
KRG99316	KRG99318	154_TAG13	20070437	20087424	-1	20094344	20101365	-1	tandem
KRG99337	KRG99339	263_TAG7	20309141	20311636	-1	20473720	20475788	1	divergent
KRG99363	KRG99364	61_TAG31	21100714	21107360	1	21123201	21129260	1	tandem
KRG99391	KRG99394	1_TAG427	21917438	21922118	-1	22030180	22033823	-1	tandem
KRG99400	KRG99401	5_TAG148	22245889	22247763	1	22250200	22252766	1	tandem
KRG99400	KRG99403	5_TAG148	22245889	22247763	1	22269679	22271146	-1	convergent
KRG99401	KRG99403	5_TAG148	22250200	22252766	1	22269679	22271146	-1	convergent
KRG99459	KRG99461	1519_TAG2	24803534	24824922	-1	24845953	24847823	-1	tandem
KRG99485	KRG99487	55_TAG36	26358541	26361001	-1	26397300	26403953	-1	tandem
KRG99485	KRG99489	55_TAG36	26358541	26361001	-1	26517691	26522872	-1	tandem
KRG99487	KRG99489	55_TAG36	26397300	26403953	-1	26517691	26522872	-1	tandem
KRG99494	KRG99498	817_TAG4	26888576	26903961	1	26906923	26915964	1	tandem
KRG99503	KRG99504	1_TAG430	27332702	27333499	1	27449066	27449896	1	tandem
KRG99503	KRG99505	1_TAG430	27332702	27333499	1	27618064	27620103	1	tandem
KRG99504	KRG99505	1_TAG430	27449066	27449896	1	27618064	27620103	1	tandem
KRG99516	KRG99518	55_TAG37	28279831	28286519	1	28308648	28313101	1	tandem
KRG99517	KRG99519	74_TAG27	28292183	28292443	1	28316757	28317333	1	tandem
KRG99655	KRG99656	52_TAG15	36702018	36702824	-1	36771524	36774189	-1	tandem
